frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
2488,2487,5073,1,22423606920,-6.890875,-0.038333,0.038333,0.092542,626,0,-25.035986,-24.581500,21.752167,21.526413,21.428019,0.000000,0.001000,0.000000,0.000000,0.091875,0.043000,1.332167,657,8272628,41634,0,272,0,272,0,0,0,0,0,0,21608,14400,4680,2528,0
2489,2488,5075,1,22431715020,-1.378417,-0.040458,0.040458,0.064917,597,1,-2.840195,-2.694167,11.170875,11.022957,7.436664,0.000000,3.480125,3.333472,0.146028,0.064333,0.018667,0.293042,617,7906054,32878,0,32,0,32,0,0,0,0,0,0,5406,0,3510,1896,0
2490,2489,5077,1,22439823120,-6.218083,-0.038333,0.038333,0.056250,628,0,-24.363195,-24.217167,21.523000,21.392270,21.344029,0.000000,0.000501,0.000000,0.000000,0.055958,0.024917,1.258792,653,8257437,41656,0,272,0,272,0,0,0,0,0,0,20678,14400,3510,2768,0
2491,2490,5079,1,22447931220,-1.845833,-0.062958,0.062958,0.085667,610,1,-3.307611,-2.716041,12.311083,12.171633,7.345038,0.000000,4.820335,4.228514,0.591570,0.085334,0.013250,0.616458,637,7952325,33250,0,32,0,32,0,0,0,0,0,0,8879,0,4680,4199,0
2492,2491,5081,1,22456039320,-7.330625,-0.039958,0.039958,0.082625,632,0,-25.475736,-24.884166,22.168125,22.117416,22.032905,0.000000,0.000624,0.000000,0.000000,0.082334,0.063416,0.968375,657,8272792,41887,0,272,0,272,0,0,0,0,0,0,21496,14400,3510,3586,0
2493,2492,5083,1,22464147420,-1.304458,-0.064542,0.064542,0.068833,605,1,-2.766236,-2.766042,10.657167,10.470933,7.621973,0.000000,2.884750,2.882014,0.000194,0.068458,0.017584,0.290000,625,7936816,33190,0,32,0,32,0,0,0,0,0,0,7121,0,3510,3611,0
2494,2493,5085,1,22472255520,-5.779208,-0.056416,0.056416,0.057042,632,0,-23.924319,-23.924125,21.158083,21.029124,20.992830,0.000000,0.000334,0.000000,0.000000,0.056834,0.016708,0.950750,663,8288347,41799,0,272,0,272,0,0,0,0,0,0,22434,14400,4680,3354,0
2495,2494,5087,1,22480363620,-1.050167,-0.057417,0.057417,0.033667,607,1,-2.511945,-2.511750,11.954292,11.786844,6.860721,0.000000,4.953667,4.953347,0.000195,0.033458,0.012125,0.612958,627,7905883,33156,0,32,0,32,0,0,0,0,0,0,8060,0,3510,4550,0
2496,2495,5089,1,22488471720,-4.803958,-0.046500,0.046500,0.029708,643,0,-22.949070,-22.948875,20.437125,20.339118,20.347456,0.000000,0.000376,0.000000,0.000000,0.029542,0.013166,1.265292,668,8212154,41512,0,272,0,272,0,0,0,0,0,0,21142,14400,3510,3231,0
2497,2496,5091,1,22496579820,-2.280542,-0.039584,0.039584,0.024250,607,2,-3.742320,-2.508834,14.159917,14.049005,7.246993,0.000000,7.218500,5.984875,1.233542,0.024083,0.005167,0.608250,632,7997414,33266,0,32,0,32,0,0,0,0,0,0,6735,0,4680,2056,0
2498,2497,5093,1,22504687920,-6.274459,-0.047709,0.047709,0.040875,627,0,-24.419570,-23.186084,20.677250,20.601111,20.604926,0.000000,0.000167,0.000000,0.000000,0.040708,0.022250,0.934042,652,8273089,41803,0,272,0,272,0,0,0,0,0,0,20755,14400,3510,2845,0
2499,2498,5095,1,22512796020,-1.807791,-0.051750,0.051750,0.030500,598,1,-3.269569,-2.506041,12.216666,12.068243,6.745620,0.000000,5.328792,4.565181,0.763528,0.030417,0.005875,0.606458,618,7936880,33136,0,32,0,36,0,0,0,0,0,0,5406,0,3510,1896,0
2500,2499,5097,1,22520904120,-5.798542,-0.043209,0.043209,0.037583,616,0,-23.943653,-23.180125,20.674084,20.569530,20.557139,0.000000,0.000208,0.000000,0.000000,0.037458,0.025042,0.759667,646,8102282,42794,0,312,0,308,0,0,0,0,0,0,22485,14400,4680,3405,0
2501,2500,5099,1,22529012220,-9.668125,-0.033791,0.033791,0.056917,617,0,-44.496569,-43.733041,20.552916,20.445942,20.436334,0.000000,0.000500,0.000000,0.000000,0.056667,0.017750,0.932708,642,8102734,42719,0,292,0,302,0,0,0,0,0,0,20771,14400,3510,2861,0
2502,2501,5101,1,22537120320,-14.119458,-0.071708,0.071708,0.058458,615,0,-65.631236,-64.867708,21.134667,21.057035,21.003240,0.000000,0.000376,0.000000,0.000000,0.058167,0.019083,0.976875,640,8119892,42833,0,312,0,302,0,0,0,0,0,0,20766,14400,3510,2856,0
2503,2502,5103,1,22545228420,-17.932000,-0.037917,0.037917,0.036917,614,0,-86.127111,-85.363583,20.495875,20.352354,20.325326,0.000000,0.000250,0.000000,0.000000,0.036750,0.013042,1.297250,645,8085306,42687,0,292,0,292,0,0,0,0,0,0,22454,14400,4680,3374,0
2504,2503,5105,1,22553336520,-21.888584,-0.057250,0.057250,0.039750,614,0,-106.767028,-106.003500,20.639917,20.499793,20.495663,0.000000,0.000208,0.000000,0.000000,0.039500,0.012916,1.322666,638,8102595,42692,0,312,0,312,0,0,0,0,0,0,20634,14400,3510,2724,0
2505,2504,5107,1,22561444620,-25.457041,-0.039291,0.039291,0.032209,616,0,-127.018819,-126.255291,20.251791,20.148165,20.156329,0.000000,0.000166,0.000000,0.000000,0.032000,0.011584,1.267375,646,8102439,42699,0,292,0,292,0,0,0,0,0,0,22311,14400,4536,3375,0
2506,2505,5109,1,22569552720,-30.149500,-0.043208,0.043208,0.057667,617,0,-148.394611,-147.631083,21.375792,21.269873,21.137502,0.000000,0.000500,0.000000,0.000000,0.057458,0.024459,0.922500,643,8102695,42855,0,312,0,312,0,0,0,0,0,0,20832,14400,3654,2778,0
2507,2506,5111,1,22577660820,-33.595292,-0.043458,0.043458,0.034375,614,0,-168.523736,-167.760208,20.129125,20.027732,20.009794,0.000000,0.000251,0.000000,0.000000,0.034208,0.012500,1.229083,639,8102595,42773,0,292,0,292,0,0,0,0,0,0,20698,14400,3510,2788,0
2508,2507,5113,1,22585768920,-37.255166,-0.035875,0.035875,0.031000,616,0,-188.866944,-188.103416,20.343208,20.232823,20.226593,0.000000,0.000500,0.000000,0.000000,0.030875,0.011292,1.265208,648,8102407,42688,0,302,0,302,0,0,0,0,0,0,22412,14400,4680,3332,0
2509,2508,5115,1,22593877020,-41.052083,-0.043250,0.043250,0.032125,615,0,-209.347194,-208.583666,20.480250,20.365752,20.323654,0.000000,0.000335,0.000000,0.000000,0.031959,0.012208,1.234791,639,8102650,42938,0,302,0,302,0,0,0,0,0,0,20683,14400,3510,2773,0
2510,2509,5117,1,22601985120,-44.777625,-0.042416,0.042416,0.029500,614,0,-229.756069,-228.992541,20.408875,20.291645,20.286928,0.000000,0.000166,0.000000,0.000000,0.029375,0.009209,1.257292,639,8102518,42741,0,312,0,312,0,0,0,0,0,0,20589,14400,3510,2679,0
2511,2510,5119,1,22610093220,-48.392041,-0.059625,0.059625,0.034625,617,0,-250.053819,-249.290291,20.297750,20.168781,20.164152,0.000000,0.000210,0.000000,0.000000,0.034459,0.012333,0.289208,649,8103831,42687,0,292,0,292,0,0,0,0,0,0,22428,14400,4680,3348,0
2512,2511,5121,1,22618201320,-52.569125,-0.065167,0.065167,0.039792,618,0,-270.914236,-270.150708,20.860417,20.811287,20.757318,0.000000,0.000207,0.000000,0.000000,0.039583,0.023334,1.261292,643,8116725,42902,0,312,0,312,0,0,0,0,0,0,20546,14400,3510,2636,0
2513,2512,5123,1,22626309420,-56.308750,-0.054416,0.054416,0.048709,614,0,-291.337194,-290.573666,20.422958,20.268590,20.256999,0.000000,0.000251,0.000000,0.000000,0.048500,0.014750,1.042417,639,8087398,42505,0,292,0,302,0,0,0,0,0,0,20706,14400,3510,2796,0
2514,2513,5125,1,22634417520,-60.426666,-0.066791,0.066791,0.042917,619,0,-312.138444,-311.374916,20.801250,20.718955,20.708612,0.000000,0.000165,0.000000,0.000000,0.042667,0.012250,0.934583,651,8117870,42649,0,302,0,292,0,0,0,0,0,0,22502,14400,4680,3422,0
2515,2514,5127,1,22642525620,-64.297417,-0.060334,0.060334,0.038958,615,0,-332.692528,-331.929000,20.554084,20.459070,20.466474,0.000000,0.000167,0.000000,0.000000,0.038791,0.055750,0.940416,640,8102399,42826,0,312,0,312,0,0,0,0,0,0,20723,14400,3510,2813,0
2516,2515,5129,1,22650633720,-68.462625,-0.047375,0.047375,0.037084,615,0,-353.541069,-352.777541,20.848541,20.711287,20.697595,0.000000,0.000291,0.000000,0.000000,0.036875,0.012417,0.916208,639,8092750,42537,0,302,0,302,0,0,0,0,0,0,20622,14400,3510,2712,0
2517,2516,5131,1,22658741820,-72.074333,-0.054167,0.054167,0.036708,615,0,-373.836111,-373.072583,20.295042,20.147279,20.131651,0.000000,0.000207,0.000000,0.000000,0.036542,0.024041,1.302749,646,8097054,42530,0,292,0,292,0,0,0,0,0,0,22559,14400,4680,3479,0
2518,2517,5133,1,22666849920,-76.205292,-0.045125,0.045125,0.036791,614,0,-394.650403,-393.886875,20.814292,20.712569,20.708116,0.000000,0.000291,0.000000,0.000000,0.036625,0.022375,1.265917,639,8102452,42890,0,312,0,312,0,0,0,0,0,0,20718,14400,3510,2808,0
2519,2518,5135,1,22674958020,-80.073500,-0.055250,0.055250,0.041667,614,0,-415.201944,-414.438416,20.551541,20.436327,20.409885,0.000000,0.000292,0.000000,0.000000,0.041500,0.023667,1.253208,639,8102824,42712,0,292,0,302,0,0,0,0,0,0,20764,14400,3510,2854,0
2520,2519,5137,1,22683066120,-83.886083,-0.068667,0.068667,0.038042,618,0,-435.697861,-434.934333,20.495917,20.424341,20.428904,0.000000,0.000292,0.000000,0.000000,0.037917,0.020458,1.272792,649,8117759,42640,0,302,0,292,0,0,0,0,0,0,22548,14400,4680,3468,0
2521,2520,5139,1,22691174220,-87.752083,-0.048416,0.048416,0.037417,613,0,-456.247194,-455.483666,20.549333,20.409080,20.407957,0.000000,0.000167,0.000000,0.000000,0.037250,0.010209,1.251542,638,8087380,42763,0,302,0,302,0,0,0,0,0,0,20733,14400,3510,2823,0
2522,2521,5141,1,22699282320,-91.661042,-0.046042,0.046042,0.036250,617,0,-476.839486,-476.075958,20.592292,20.518631,20.510775,0.000000,0.000291,0.000000,0.000000,0.036083,0.021250,1.262500,642,8117964,42699,0,312,0,312,0,0,0,0,0,0,20696,14400,3510,2786,0
2523,2522,5143,1,22707390420,-95.242458,-0.057333,0.057333,0.038500,617,0,-497.104236,-496.340708,20.264750,20.149325,20.155070,0.000000,0.000166,0.000000,0.000000,0.038417,0.020125,1.234834,649,8102566,42612,0,292,0,292,0,0,0,0,0,0,22517,14400,4680,3437,0
2524,2523,5145,1,22715498520,-99.432583,-0.057750,0.057750,0.035750,615,0,-517.977694,-517.214166,20.873458,20.748070,20.746018,0.000000,0.000417,0.000000,0.000000,0.035584,0.011375,1.292958,640,8102364,42707,0,312,0,312,0,0,0,0,0,0,20680,14400,3510,2770,0
2525,2524,5147,1,22723606620,-99.094404,-0.035917,0.035917,0.042875,614,0,-538.564528,-537.801000,20.586834,20.470413,20.457662,0.000000,0.000292,0.000000,0.000000,0.042666,0.016542,1.259042,639,8087321,42608,0,292,0,292,0,0,0,0,0,0,20723,14400,3510,2813,0
2526,2525,5149,1,22731714720,-99.607236,-0.054917,0.054917,0.045666,617,0,-559.558778,-558.795250,20.994250,20.853994,20.843776,0.000000,0.000417,0.000000,0.000000,0.045458,0.015083,0.957083,649,8102577,42435,0,302,0,302,0,0,0,0,0,0,22579,14400,4680,3499,0
2527,2526,5151,1,22739822820,-99.108111,-0.047625,0.047625,0.031666,615,0,-580.063653,-579.300125,20.504875,20.390590,20.395363,0.000000,0.000208,0.000000,0.000000,0.031500,0.009958,0.611625,640,8102403,42823,0,312,0,312,0,0,0,0,0,0,20766,14400,3510,2856,0
2528,2527,5153,1,22747930920,-99.449612,-0.037583,0.037583,0.037625,615,0,-600.643111,-599.879583,20.579458,20.500661,20.498423,0.000000,0.000250,0.000000,0.000000,0.037500,0.014000,0.943917,640,8102692,42542,0,302,0,302,0,0,0,0,0,0,20725,14400,3510,2815,0
2529,2528,5155,1,22756039020,-99.222819,-0.053375,0.053375,0.036584,619,0,-621.125819,-620.362291,20.482708,20.343163,20.321503,0.000000,0.000126,0.000000,0.000000,0.036375,0.021875,0.902499,651,8102458,42474,0,292,0,292,0,0,0,0,0,0,22590,14400,4680,3510,0
2530,2529,5157,1,22764147120,-99.760569,-0.062583,0.062583,0.039333,614,0,-641.891486,-641.127958,20.765667,20.632557,20.637210,0.000000,0.000208,0.000000,0.000000,0.039167,0.011958,1.246292,639,8102502,42632,0,312,0,312,0,0,0,0,0,0,20766,14400,3510,2856,0
2531,2530,5159,1,22772255220,-99.280695,-0.037375,0.037375,0.043334,615,0,-662.434444,-661.670916,20.542958,20.454410,20.427794,0.000000,0.000333,0.000000,0.000000,0.043250,0.011209,1.286292,640,8102619,42600,0,302,0,302,0,0,0,0,0,0,20759,14400,3510,2849,0
2532,2531,5161,1,22780363320,-99.690861,-0.058042,0.058042,0.039375,615,0,-683.011486,-682.247958,20.577042,20.461843,20.463425,0.000000,0.000249,0.000000,0.000000,0.039292,0.009166,1.244792,646,8102724,42406,0,292,0,292,0,0,0,0,0,0,22534,14400,4680,3454,0
2533,2532,5163,1,22788471420,-99.414361,-0.054667,0.054667,0.043125,617,0,-703.686278,-702.922750,20.674792,20.618026,20.603194,0.000000,0.000249,0.000000,0.000000,0.042958,0.064750,0.914708,642,8117893,42812,0,312,0,312,0,0,0,0,0,0,20762,14400,3510,2852,0
2534,2533,5165,1,22796579520,-99.591112,-0.032583,0.032583,0.042542,614,0,-724.639736,-723.876208,20.953458,20.799617,20.721171,0.000000,0.000250,0.000000,0.000000,0.042292,0.012375,0.933833,639,8087034,42419,0,302,0,302,0,0,0,0,0,0,20719,14400,3510,2809,0
2535,2534,5167,1,22804687620,-98.919361,-0.033167,0.033167,0.040666,618,0,-745.022028,-744.258500,20.382292,20.279058,20.245196,0.000000,0.000417,0.000000,0.000000,0.040583,0.012917,1.273792,650,8102638,42503,0,292,0,292,0,0,0,0,0,0,22569,14400,4680,3489,0
2536,2535,5169,1,22812795720,-99.400735,-0.062625,0.062625,0.034125,615,0,-765.635069,-764.871541,20.613041,20.534422,20.544032,0.000000,0.000250,0.000000,0.000000,0.033959,0.042458,1.262209,640,8118093,42749,0,312,0,312,0,0,0,0,0,0,20793,14400,3510,2883,0
2537,2536,5171,1,22820903820,-98.793736,-0.053625,0.053625,0.037084,617,0,-785.911069,-785.147541,20.276000,20.142788,20.134841,0.000000,0.000208,0.000000,0.000000,0.036875,0.015167,1.043667,642,8102549,42586,0,292,0,292,0,0,0,0,0,0,20778,14400,3510,2868,0
2538,2537,5173,1,22829011920,-99.036402,-0.058750,0.058750,0.042083,617,0,-806.478611,-805.715083,20.567542,20.438890,20.403953,0.000000,0.000375,0.000000,0.000000,0.041833,0.023334,1.270000,648,8102664,42611,0,302,0,302,0,0,0,0,0,0,22542,14400,4680,3462,0
2539,2538,5175,1,22837120020,-98.608027,-0.039333,0.039333,0.040625,617,0,-826.722069,-825.958541,20.243458,20.150503,20.152831,0.000000,0.000374,0.000000,0.000000,0.040459,0.011833,1.229417,642,8102560,42790,0,302,0,302,0,0,0,0,0,0,20773,14400,3510,2863,0
2540,2539,5177,1,22845228120,-99.189820,-0.031500,0.031500,0.057083,613,0,-847.404653,-846.641125,20.682584,20.567366,20.561957,0.000000,0.000375,0.000000,0.000000,0.056791,0.027834,0.611250,638,8102693,42592,0,302,0,302,0,0,0,0,0,0,20742,14400,3510,2832,0
2541,2540,5179,1,22853336220,-98.668194,-0.059708,0.059708,0.046667,617,0,-868.214319,-867.450791,20.809666,20.739456,20.713594,0.000000,0.000458,0.000000,0.000000,0.046417,0.062750,1.226333,649,8117763,42928,0,302,0,302,0,0,0,0,0,0,22561,14400,4680,3481,0
2542,2541,5181,1,22861444320,-98.936611,-0.044917,0.044917,0.037708,613,0,-889.065111,-888.301583,20.850792,20.659757,20.632311,0.000000,0.000250,0.000000,0.000000,0.037500,0.023667,0.955417,638,8071734,42725,0,312,0,312,0,0,0,0,0,0,20725,14400,3510,2815,0
2543,2542,5183,1,22869552420,-98.695487,-0.038250,0.038250,0.072708,614,0,-909.903903,-909.140375,20.838792,20.785112,20.758443,0.000000,0.000376,0.000000,0.000000,0.072458,0.022458,0.947375,638,8118020,42998,0,302,0,302,0,0,0,0,0,0,20746,14400,3510,2836,0
2544,2543,5185,1,22877660520,-99.561985,-0.058208,0.058208,0.048459,618,0,-931.111819,-930.348291,21.207916,21.013809,20.955682,0.000000,0.000166,0.000000,0.000000,0.048167,0.014208,0.942583,650,8087078,42467,0,292,0,302,0,0,0,0,0,0,22521,14400,4680,3441,0
2545,2544,5187,1,22885768620,-99.615610,-0.071416,0.071416,0.045042,618,0,-952.162819,-951.399291,21.051000,20.966327,20.941408,0.000000,0.000249,0.000000,0.000000,0.044750,0.011959,0.940874,643,8117809,42837,0,312,0,302,0,0,0,0,0,0,20723,14400,3510,2813,0
2546,2545,5189,1,22893876720,-99.273445,-0.042791,0.042791,0.044875,612,0,-972.565944,-971.802416,20.403125,20.276911,20.268331,0.000000,0.000250,0.000000,0.000000,0.044667,0.011833,1.219666,637,8087239,42560,0,302,0,302,0,0,0,0,0,0,20765,14400,3510,2855,0
2547,2546,5191,1,22901984820,-98.907444,-0.058375,0.058375,0.034958,618,0,-993.062403,-992.298875,20.496459,20.374458,20.355659,0.000000,0.000250,0.000000,0.000000,0.034750,0.012958,1.015500,650,8102714,42705,0,292,0,302,0,0,0,0,0,0,22550,14400,4680,3470,0
2548,2547,5193,1,22910092920,-100.015319,-0.043708,0.043708,0.037792,617,0,-1014.222069,-1013.458541,21.159666,21.047578,21.025692,0.000000,0.000333,0.000000,0.000000,0.037625,0.012084,0.961291,642,8102360,42166,0,312,0,302,0,0,0,0,0,0,20774,14400,3510,2864,0
2549,2548,5195,1,22918201020,-99.695570,-0.059250,0.059250,0.036958,635,0,-1034.883111,-1034.119583,20.661042,20.526230,20.524450,0.000000,0.000291,0.000000,0.000000,0.036750,0.016917,0.941167,660,8102649,42084,0,302,0,302,0,0,0,0,0,0,20754,14400,3510,2844,0
2550,2549,5197,1,22926309120,-99.940236,-0.050750,0.050750,0.033833,616,0,-1055.663486,-1054.899958,20.780375,20.684154,20.680571,0.000000,0.000167,0.000000,0.000000,0.033625,0.016792,1.257000,647,8102525,42163,0,302,0,302,0,0,0,0,0,0,22533,14400,4680,3453,0
2551,2550,5199,1,22934417220,-99.828735,-0.054166,0.054166,0.047375,616,0,-1076.563444,-1075.799916,20.899958,20.830765,20.792904,0.000000,0.000374,0.000000,0.000000,0.047125,0.018709,1.253750,641,8118009,42219,0,302,0,302,0,0,0,0,0,0,20727,14400,3510,2817,0
2552,2551,5201,1,22942525320,-99.665445,-0.058791,0.058791,0.035500,616,0,-1097.239819,-1096.476291,20.676375,20.570489,20.577420,0.000000,0.000209,0.000000,0.000000,0.035334,0.041500,1.247916,641,8102861,42077,0,302,0,302,0,0,0,0,0,0,20684,14400,3510,2774,0
2553,2552,5203,1,22950633420,-99.701069,-0.060375,0.060375,0.036000,615,0,-1117.952903,-1117.189375,20.713084,20.536966,20.528083,0.000000,0.000209,0.000000,0.000000,0.035833,0.010542,1.243250,646,8086876,42047,0,302,0,302,0,0,0,0,0,0,22483,14400,4680,3403,0
2554,2553,5205,1,22958741520,-99.918153,-0.049042,0.049042,0.067875,618,0,-1138.898653,-1138.135125,20.945750,20.908181,20.821416,0.000000,0.000583,0.000000,0.000000,0.067416,0.043417,1.252834,643,8117930,42177,0,302,0,302,0,0,0,0,0,0,20671,14400,3510,2761,0
2555,2554,5207,1,22966849620,-99.405237,-0.059750,0.059750,0.045750,614,0,-1159.902528,-1159.139000,21.003875,20.874337,20.874602,0.000000,0.000250,0.000000,0.000000,0.045375,0.035958,1.210334,638,8103039,42134,0,302,0,302,0,0,0,0,0,0,20701,14400,3510,2791,0
2556,2555,5209,1,22974957720,-99.700069,-0.034958,0.034958,0.038125,616,0,-1180.712944,-1179.949416,20.810416,20.660749,20.608758,0.000000,0.000500,0.000000,0.000000,0.037917,0.025250,0.781957,648,8086767,42124,0,302,0,302,0,0,0,0,0,0,22476,14400,4680,3396,0
2557,2556,5211,1,22983065820,-99.833694,-0.064792,0.064792,0.029125,618,0,-1201.506403,-1200.742875,20.793459,20.651035,20.640123,0.000000,0.000333,0.000000,0.000000,0.028958,0.009917,1.056959,643,8102599,42050,0,302,0,302,0,0,0,0,0,0,20692,14400,3510,2782,0
2558,2557,5213,1,22991173920,-99.886695,-0.041792,0.041792,0.038166,615,0,-1222.027653,-1221.264125,20.521250,20.464584,20.465636,0.000000,0.000208,0.000000,0.000000,0.038000,0.010333,0.918084,645,8117972,42120,0,302,0,302,0,0,0,0,0,0,22389,14400,4596,3393,0
2559,2558,5215,1,22999282020,-99.911819,-0.038042,0.038042,0.040208,615,0,-1242.833861,-1242.070333,20.806208,20.667770,20.674741,0.000000,0.000208,0.000000,0.000000,0.040042,0.023708,1.290333,642,8086967,42122,0,302,0,302,0,0,0,0,0,0,20766,14400,3594,2772,0
2560,2559,5217,1,23007390120,-100.019069,-0.047167,0.047167,0.044833,614,0,-1263.951736,-1263.188208,21.117875,21.000199,20.953943,0.000000,0.000208,0.000000,0.000000,0.044583,0.016542,1.124834,638,8102649,42075,0,302,0,302,0,0,0,0,0,0,20656,14400,3510,2746,0
2561,2560,5219,1,23015498220,-99.953529,-0.057084,0.057084,0.041125,617,0,-1284.778278,-1284.014750,20.826542,20.711390,20.699632,0.000000,0.000334,0.000000,0.000000,0.040916,0.013042,1.236625,648,8102785,41958,0,292,0,302,0,0,0,0,0,0,22481,14400,4680,3401,0
2562,2561,5221,1,23023606320,-100.056819,-0.056834,0.056834,0.039625,615,0,-1305.843028,-1305.079500,21.064750,20.982182,20.968906,0.000000,0.000416,0.000000,0.000000,0.039541,0.014917,0.639416,640,8117726,42260,0,312,0,302,0,0,0,0,0,0,20653,14400,3510,2743,0
2563,2562,5223,1,23031714420,-99.714361,-0.037583,0.037583,0.034167,614,0,-1326.607986,-1325.844458,20.764958,20.630713,20.607245,0.000000,0.000167,0.000000,0.000000,0.034000,0.011875,1.166041,639,8087320,41915,0,302,0,302,0,0,0,0,0,0,20680,14400,3510,2770,0
2564,2563,5225,1,23039822520,-99.698862,-0.058000,0.058000,0.041833,616,0,-1347.275736,-1346.512208,20.667750,20.536513,20.535659,0.000000,0.000293,0.000000,0.000000,0.041583,0.014459,0.948667,648,8102575,42015,0,292,0,292,0,0,0,0,0,0,22453,14400,4680,3373,0
2565,2564,5227,1,23047930620,-99.777777,-0.035333,0.035333,0.034792,611,0,-1368.251986,-1367.488458,20.976250,20.872801,20.823915,0.000000,0.000251,0.000000,0.000000,0.034542,0.012208,0.937250,636,8102403,42237,0,312,0,312,0,0,0,0,0,0,20732,14400,3510,2822,0
2566,2565,5229,1,23056038720,-99.775902,-0.058958,0.058958,0.042250,618,0,-1389.345069,-1388.581541,21.093083,21.012390,20.999628,0.000000,0.000167,0.000000,0.000000,0.042167,0.023375,0.937083,643,8118299,42136,0,302,0,302,0,0,0,0,0,0,20780,14400,3510,2870,0
2567,2566,5231,1,23064146820,-99.720695,-0.053375,0.053375,0.036167,616,0,-1409.899611,-1409.136083,20.554542,20.392285,20.381066,0.000000,0.000167,0.000000,0.000000,0.036000,0.022500,1.245542,648,8086868,41913,0,292,0,302,0,0,0,0,0,0,22530,14400,4680,3450,0
2568,2567,5233,1,23072254920,-99.946069,-0.056417,0.056417,0.033833,616,0,-1430.811278,-1430.047750,20.911667,20.793761,20.797723,0.000000,0.000166,0.000000,0.000000,0.033666,0.009959,1.111834,641,8102678,42212,0,312,0,302,0,0,0,0,0,0,20776,14400,3510,2866,0
2569,2568,5235,1,23080363020,-99.682985,-0.053166,0.053166,0.030792,615,0,-1451.365069,-1450.601541,20.553791,20.463365,20.473891,0.000000,0.000210,0.000000,0.000000,0.030625,0.016500,1.263542,640,8106252,42066,0,302,0,302,0,0,0,0,0,0,20728,14400,3510,2818,0
2570,2569,5237,1,23088471120,-99.795487,-0.056375,0.056375,0.040291,617,0,-1472.122153,-1471.358625,20.757084,20.698875,20.677454,0.000000,0.000208,0.000000,0.000000,0.040125,0.048708,0.928708,649,8114079,42149,0,302,0,302,0,0,0,0,0,0,22585,14400,4680,3505,0
2571,2570,5239,1,23096579220,-99.957027,-0.033625,0.033625,0.038375,614,0,-1493.088694,-1492.325166,20.966541,20.796869,20.784885,0.000000,0.000376,0.000000,0.000000,0.038292,0.024875,1.259749,639,8087163,42103,0,302,0,302,0,0,0,0,0,0,20732,14400,3510,2822,0
2572,2571,5241,1,23104687320,-99.742986,-0.043708,0.043708,0.035958,616,0,-1513.829236,-1513.065708,20.740542,20.619297,20.613329,0.000000,0.000208,0.000000,0.000000,0.031750,0.049958,1.264250,641,8102730,42099,0,302,0,302,0,0,0,0,0,0,20788,14400,3510,2878,0
2573,2572,5243,1,23112795420,-99.628487,-0.055584,0.055584,0.034000,616,0,-1534.603278,-1533.839750,20.774042,20.657744,20.647485,0.000000,0.000166,0.000000,0.000000,0.033875,0.018541,1.261417,648,8102682,42061,0,292,0,302,0,0,0,0,0,0,22540,14400,4680,3460,0
