frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
23021,20.273791,20.131413,20.129296,0.000000,0.000334,0.000000,0.000000,0.067667,0.016792,0.900083,630,8107261,126362,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23022,19.870292,19.661416,19.680746,0.000000,0.000499,0.000000,0.000000,0.062042,0.025875,1.252083,633,8107428,124442,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23023,20.396583,20.284779,20.222166,0.000000,0.000417,0.000000,0.000000,0.073209,0.020250,1.243791,636,8106854,124152,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23024,20.351375,20.169081,20.176833,0.000000,0.000416,0.000000,0.000000,0.068917,0.018292,1.233584,634,8107291,126525,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23025,19.970875,19.808342,19.824069,0.000000,0.000375,0.000000,0.000000,0.060125,0.021709,0.301583,631,8107296,123864,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23026,19.016542,18.739181,18.721766,0.000000,0.000250,0.000000,0.000000,0.071417,0.018000,1.124624,638,8091542,123712,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23027,20.566500,20.499119,20.503698,0.000000,0.000376,0.000000,0.000000,0.054083,0.029042,0.941459,634,8124237,126896,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23028,20.030708,19.863459,19.856504,0.000000,0.000499,0.000000,0.000000,0.069000,0.019875,1.286583,630,8105790,124624,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23029,18.922917,18.814665,18.818184,0.000000,0.000417,0.000000,0.000000,0.080167,0.028291,0.982208,640,8106989,124067,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23030,21.076125,20.947994,20.951335,0.000000,0.001167,0.000000,0.000000,0.115458,0.018959,0.624208,633,8123056,127167,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23031,21.607417,21.370583,21.208101,0.000000,0.001001,0.000000,0.000000,0.093291,0.021000,0.583750,645,8091580,123569,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23032,21.665083,21.486376,21.011620,0.000000,0.001541,0.000000,0.000000,0.091583,0.019459,0.586582,639,8112919,124993,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23033,20.103500,19.953869,19.976990,0.000000,0.000833,0.000000,0.000000,0.067125,0.019667,1.273667,636,8116616,130834,0,2,0,2,0,0,0,0,0,0,5728,0,3510,2218,0
23034,21.661083,21.474293,21.495482,0.000000,0.000292,0.000000,0.000000,0.065584,0.015458,0.751458,629,8091871,129021,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23035,19.918125,19.734791,19.751177,0.000000,0.000459,0.000000,0.000000,0.048709,0.013500,0.860126,639,8107046,125828,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23036,20.309750,20.154045,20.167289,0.000000,0.000458,0.000000,0.000000,0.059542,0.017583,0.612709,632,8107271,125727,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23037,20.839542,20.686128,20.702287,0.000000,0.000459,0.000000,0.000000,0.065083,0.020417,0.685459,630,8107284,124888,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23038,21.266917,21.045912,21.083549,0.000000,0.000332,0.000000,0.000000,0.050291,0.020292,0.630375,639,8107029,126236,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23039,20.572750,20.468335,20.453791,0.000000,0.000625,0.000000,0.000000,0.083916,0.027584,0.348958,634,8107262,125344,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23040,20.071333,19.849911,19.812172,0.000000,0.000667,0.000000,0.000000,0.062000,0.016250,0.683001,636,8122854,123780,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23041,19.893417,19.726629,19.745243,0.000000,0.000501,0.000000,0.000000,0.053000,0.022083,0.721001,632,8091601,126236,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23042,18.266500,18.112882,18.126880,0.000000,0.000333,0.000000,0.000000,0.053666,0.024042,0.914917,632,8107149,125636,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23043,17.634791,17.507203,17.526194,0.000000,0.000208,0.000000,0.000000,0.047834,0.014833,0.890250,640,8111582,123741,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23044,18.277709,18.118474,18.130213,0.000000,0.000333,0.000000,0.000000,0.043583,0.020208,0.349791,629,8102787,126067,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23045,17.881916,17.716317,17.735593,0.000000,0.000251,0.000000,0.000000,0.045167,0.017000,0.918625,632,8107244,125307,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23046,17.638042,17.474270,17.489830,0.000000,0.000207,0.000000,0.000000,0.061333,0.015917,1.217334,641,8107149,123122,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23047,18.068000,17.946629,17.964819,0.000000,0.000291,0.000000,0.000000,0.050833,0.014084,0.582084,629,8107173,125950,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23048,17.689708,17.553707,17.563334,0.000000,0.000375,0.000000,0.000000,0.046500,0.020875,0.737749,632,8107246,125009,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23049,17.716750,17.526984,17.549042,0.000000,0.000251,0.000000,0.000000,0.049375,0.013542,1.052333,641,8107013,123045,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23050,18.131625,18.005514,18.019996,0.000000,0.000374,0.000000,0.000000,0.049292,0.025250,0.446000,632,8107304,126555,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23051,17.747875,17.595032,17.612037,0.000000,0.000333,0.000000,0.000000,0.049584,0.019625,1.056251,632,8107214,125043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23052,17.887834,17.754671,17.728714,0.000000,0.000375,0.000000,0.000000,0.053625,0.023916,0.898083,640,8107062,122646,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
