frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
12759,12758,26172,1,110218113720,-1.286611,0.058750,613,2,-2.748389,-2.635708,16.833708,16.790874,8.149041,0.000000,8.901168,8.788112,0.112847,0.058458,0.045417,0.611167,633,8122746,67644,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12760,12759,26174,1,110226221820,-1.168819,0.051250,608,2,-2.630597,-2.523875,16.565542,16.419024,8.154070,0.000000,8.661125,8.553862,0.107013,0.051000,0.011416,1.253750,634,8096822,64471,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12761,12760,26176,1,110234329920,-1.185819,0.040500,611,2,-2.647597,-2.569625,16.700333,16.566411,8.302599,0.000000,8.650833,8.572403,0.078305,0.040333,0.016250,0.290000,631,8102100,68837,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12762,12761,26178,1,110242438020,-1.168694,0.040042,612,2,-2.630472,-2.524416,16.666208,16.559786,8.079568,0.000000,8.824251,8.709154,0.115014,0.039875,0.009834,0.943792,632,8107349,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12763,12762,26180,1,110250546120,-1.050069,0.034291,612,2,-2.511847,-2.397584,16.564709,16.459052,7.990496,0.000000,8.856791,8.742362,0.114346,0.034041,0.008375,0.410917,639,8107031,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12764,12763,26182,1,110258654220,-1.019152,0.035875,610,2,-2.480930,-2.390791,16.652416,16.542036,8.111548,0.000000,8.850209,8.754653,0.095389,0.035750,0.009500,1.125209,630,8107290,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12765,12764,26184,1,110266762320,-1.066569,0.041667,611,2,-2.528347,-2.444625,16.730750,16.623325,7.954541,0.000000,8.984166,8.891153,0.092805,0.041417,0.011625,1.226208,631,8107337,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12766,12765,26186,1,110274870420,-0.988652,0.037708,612,2,-2.450430,-2.333042,16.605417,16.497735,7.797673,0.000000,9.022832,8.905195,0.117554,0.037500,0.009458,0.618042,639,8107044,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12767,12766,26188,1,110282978520,-0.983944,0.031375,609,2,-2.445722,-2.358583,16.678625,16.572165,7.981842,0.000000,8.927667,8.839987,0.087597,0.031167,0.007708,0.951542,629,8107292,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12768,12767,26190,1,110291086620,-1.046861,0.033875,613,2,-2.508639,-2.403208,16.746250,16.639180,7.868805,0.000000,9.087793,8.973904,0.113847,0.033667,0.019625,0.634708,633,8107352,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12769,12768,26192,1,110299194720,-1.031110,0.036792,613,2,-2.492888,-2.372458,16.667583,16.562336,7.996482,0.000000,8.896917,8.776237,0.120555,0.036584,0.017333,0.949875,640,8107099,65032,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12770,12769,26194,1,110307302820,-1.104736,0.044333,609,2,-2.566514,-2.475584,16.756959,16.645624,8.590599,0.000000,8.848625,8.757319,0.091097,0.044125,0.009666,0.290000,629,8107291,68951,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12771,12770,26196,1,110315410920,-1.034319,0.042750,609,2,-2.496097,-2.495875,16.612916,16.506164,8.541376,0.000000,8.833249,8.832778,0.000305,0.042500,0.011167,0.969250,628,8107245,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12772,12771,26198,1,110323519020,-0.940944,0.041458,613,2,-2.402722,-2.402667,16.589959,16.483059,8.312989,0.000000,8.924375,8.924112,0.000180,0.041250,0.008916,1.320626,640,8107172,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12773,12772,26200,1,110331627120,-1.022027,0.029709,611,2,-2.483805,-2.391166,16.764416,16.654878,8.069862,0.000000,8.970417,8.877653,0.092722,0.029542,0.014833,0.651833,631,8107241,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12774,12773,26202,1,110339735220,-1.156528,0.038875,612,2,-2.618306,-2.502334,16.817834,16.714669,8.057680,0.000000,9.021458,8.905236,0.116055,0.038625,0.008833,0.945250,632,8107254,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12775,12774,26204,1,110347843320,-1.078527,0.037917,608,2,-2.540305,-2.492500,16.605333,16.491359,8.105326,0.000000,8.786374,8.738195,0.048013,0.037708,0.015042,0.358958,636,8107056,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12776,12775,26206,1,110355951420,-0.922944,0.030667,611,2,-2.384722,-2.384542,16.527750,16.419752,8.289539,0.000000,8.740416,8.739903,0.000430,0.030458,0.009500,1.001125,630,8107290,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12777,12776,26208,1,110364059520,-1.205278,0.040208,610,2,-2.667056,-2.549750,16.965667,16.858208,8.054878,0.000000,9.153667,9.036028,0.117514,0.040041,0.009584,0.647084,630,8107313,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12778,12777,26210,1,110372167620,-1.182610,0.039459,612,2,-2.644388,-2.533291,16.660666,16.553592,8.221541,0.000000,8.749125,8.637737,0.111263,0.039250,0.012000,0.972666,640,8107024,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12779,12778,26212,1,110380275720,-1.086069,0.031875,610,2,-2.547847,-2.464208,16.586792,16.474497,8.174018,0.000000,8.701916,8.618069,0.083722,0.031667,0.011708,0.865083,630,8107298,69120,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12780,12779,26214,1,110388383820,-1.092528,0.032750,611,2,-2.554306,-2.445792,16.689792,16.588085,8.048319,0.000000,8.938626,8.829779,0.108680,0.032500,0.008250,0.657334,631,8107382,66886,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12781,12780,26216,1,110396491920,-1.077277,0.038792,613,2,-2.539055,-2.422292,16.668083,16.562244,8.000018,0.000000,8.937583,8.820237,0.117221,0.038583,0.008917,1.304500,640,8107002,64793,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12782,12781,26218,1,110404600020,-1.039944,0.039458,610,2,-2.501722,-2.489875,16.646000,16.532035,9.295579,0.000000,8.626042,8.613903,0.011972,0.039250,0.008000,0.310916,629,8107286,69194,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12783,12782,26220,1,110412708120,-1.011778,0.030625,623,2,-2.473556,-2.355167,16.655167,16.543286,7.946051,0.000000,8.965917,8.847320,0.118555,0.030458,0.015000,1.333708,643,8107309,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12784,12783,26222,1,110420816220,-1.266735,0.053042,612,2,-2.728513,-2.728333,16.938291,16.845280,9.149498,0.000000,8.916625,8.916112,0.000263,0.052792,0.015958,0.302792,639,8109257,66540,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12785,12784,26224,1,110428924320,-1.033194,0.038333,611,2,-2.494972,-2.494833,16.449792,16.328232,8.607397,0.000000,8.489751,8.484362,0.005222,0.038125,0.016000,0.956791,631,8105124,67450,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12786,12785,26226,1,110437032420,-1.132944,0.035209,611,2,-2.594722,-2.477750,16.783083,16.677080,7.922378,0.000000,9.049625,8.932112,0.117346,0.035000,0.009250,0.290584,631,8107389,66967,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12787,12786,26228,1,110445140520,-1.051402,0.035125,612,2,-2.513180,-2.427042,16.601792,16.493787,8.107704,0.000000,8.770916,8.684487,0.086346,0.034958,0.035334,1.025832,639,8106985,67026,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12788,12787,26230,1,110453248620,-1.238069,0.030292,611,2,-2.699847,-2.601958,16.870000,16.764052,8.042749,0.000000,9.065208,8.958861,0.106264,0.030167,0.007875,1.031000,631,8107399,66968,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12789,12788,26232,1,110461356720,-1.033486,0.030208,610,2,-2.495264,-2.387583,16.478750,16.371308,7.911170,0.000000,8.838917,8.710695,0.128139,0.030000,0.007542,0.649875,630,8107208,67050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12790,12789,26234,1,110469464820,-1.206860,0.039792,612,2,-2.668638,-2.561875,16.856708,16.752764,8.201542,0.000000,8.923541,8.816612,0.106804,0.039584,0.008750,1.142750,639,8107120,66933,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12791,12790,26236,1,110477572920,-1.068319,0.053625,612,2,-2.530097,-2.421208,16.544792,16.434896,8.026999,0.000000,8.808124,8.698944,0.109097,0.053333,0.017209,0.289500,632,8107244,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12792,12791,26238,1,110485681020,-1.092903,0.034166,611,2,-2.554681,-2.443834,16.707917,16.600152,7.979132,0.000000,8.978542,8.865945,0.112513,0.034083,0.007583,1.298166,635,8122724,65617,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12793,12792,26240,1,110493789120,-1.042319,0.034458,609,2,-2.504097,-2.423792,16.632750,16.524923,8.161168,0.000000,8.776624,8.696028,0.080471,0.034250,0.019541,0.290125,630,8091677,68383,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12794,12793,26242,1,110501897220,-1.053361,0.038875,611,2,-2.515139,-2.427584,16.694375,16.588908,8.022352,0.000000,8.911208,8.817987,0.093138,0.038708,0.037625,0.911249,631,8107274,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12795,12794,26244,1,110510005320,-1.007694,0.031625,610,2,-2.469472,-2.347958,16.637666,16.528670,7.965121,0.000000,8.931542,8.801529,0.129888,0.031500,0.012084,1.243333,637,8107146,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12796,12795,26246,1,110518113420,-1.152360,0.043459,610,2,-2.614138,-2.539708,16.828000,16.717617,8.302462,0.000000,8.766208,8.690737,0.075346,0.043209,0.035791,0.659375,630,8107247,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12797,12796,26248,1,110526221520,-1.093986,0.029541,610,2,-2.555764,-2.465000,16.624959,16.519243,8.009354,0.000000,8.847084,8.746028,0.100972,0.029375,0.016875,1.330000,628,8107282,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12798,12797,26250,1,110534329620,-0.979944,0.037625,612,2,-2.441722,-2.323541,16.569291,16.461828,7.838516,0.000000,8.982625,8.864195,0.118347,0.037459,0.030708,0.675250,638,8107144,64950,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12799,12798,26252,1,110542437720,-1.138860,0.036792,610,2,-2.600638,-2.513750,16.842250,16.733439,8.349865,0.000000,8.788707,8.701695,0.086929,0.036584,0.007791,1.338000,630,8107240,69048,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12800,12799,26254,1,110550545820,-1.145444,0.033708,612,2,-2.607222,-2.517833,16.689917,16.588217,8.042208,0.000000,8.917500,8.827903,0.089514,0.033500,0.009458,0.290791,632,8107290,66917,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12801,12800,26256,1,110558653920,-1.006819,0.029625,613,2,-2.468597,-2.347583,16.544708,16.428468,7.893323,0.000000,8.920543,8.799237,0.121222,0.029459,0.011833,1.321500,640,8107146,64989,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12802,12801,26258,1,110566762020,-1.102152,0.036750,612,2,-2.563930,-2.479458,16.778667,16.672694,8.288468,0.000000,8.759791,8.675153,0.084555,0.036583,0.017084,0.399625,632,8107269,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12803,12802,26260,1,110574870120,-1.124319,0.035167,611,2,-2.586097,-2.505833,16.705500,16.603711,8.137458,0.000000,8.794667,8.713695,0.080847,0.034875,0.043458,1.204458,630,8107265,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12804,12803,26262,1,110582978220,-1.016194,0.036625,612,2,-2.477972,-2.360125,16.575208,16.465507,7.999520,0.000000,8.892250,8.774153,0.118013,0.036500,0.008375,0.997083,639,8107136,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12805,12804,26264,1,110591086320,-1.096985,0.032167,610,2,-2.558763,-2.476125,16.764125,16.656409,8.177921,0.000000,8.841458,8.758445,0.082888,0.032042,0.007375,0.571500,630,8107263,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12806,12805,26266,1,110599194420,-1.039652,0.030917,612,2,-2.501430,-2.420750,16.626000,16.513292,8.193447,0.000000,8.907959,8.826987,0.080847,0.030750,0.011125,0.944167,632,8107269,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12807,12806,26268,1,110607302520,-1.076819,0.032667,613,2,-2.538597,-2.423916,16.720500,16.613618,7.969579,0.000000,8.972833,8.857945,0.114805,0.032459,0.008875,0.610417,640,8107143,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12808,12807,26270,1,110615410620,-1.038735,0.038750,609,2,-2.500513,-2.410458,16.645250,16.534131,8.235201,0.000000,8.688583,8.589279,0.099221,0.038667,0.018792,0.941958,628,8107274,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12809,12808,26272,1,110623518720,-1.081319,0.031375,610,2,-2.543097,-2.452958,16.725917,16.622160,7.997512,0.000000,8.957126,8.866820,0.090181,0.031167,0.015666,0.289625,630,8107283,67055,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12810,12809,26274,1,110631626820,-1.227153,0.063583,612,2,-2.688931,-2.685500,16.829167,16.721565,8.262865,0.000000,8.927459,8.923654,0.003555,0.063250,0.010083,0.992917,639,8107089,64850,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12811,12810,26276,1,110639734920,-1.079985,0.040542,612,2,-2.541763,-2.541625,16.536166,16.421248,9.059177,0.000000,8.343332,8.342862,0.000304,0.040334,0.020583,0.959042,632,8107265,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12812,12811,26278,1,110647843020,-1.263694,0.041000,610,2,-2.725472,-2.620542,16.867042,16.765957,8.181425,0.000000,8.921958,8.816861,0.104972,0.040792,0.009500,0.660375,630,8107365,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12813,12812,26280,1,110655951120,-1.048819,0.034250,613,2,-2.510597,-2.496875,16.468458,16.367778,8.575715,0.000000,8.698667,8.684612,0.013888,0.034084,0.009708,0.909082,640,8110645,65078,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12814,12813,26282,1,110664059220,-1.158944,0.038416,609,2,-2.620722,-2.554750,16.793459,16.672257,8.347463,0.000000,8.709792,8.643612,0.066097,0.038208,0.009917,0.291291,628,8103673,68913,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12815,12814,26284,1,110672167320,-1.230444,0.045042,611,2,-2.692222,-2.656250,16.754833,16.648917,8.256110,0.000000,8.698250,8.656528,0.041639,0.044833,0.012584,0.964333,631,8107352,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12816,12815,26286,1,110680275420,-1.015736,0.043250,612,2,-2.477514,-2.456625,16.468625,16.374475,8.071253,0.000000,8.695000,8.673820,0.020972,0.043125,0.029417,0.291083,638,8107055,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12817,12816,26288,1,110688383520,-0.927360,0.039125,608,2,-2.389138,-2.383625,16.594958,16.470995,8.259548,0.000000,8.627499,8.621820,0.005596,0.039042,0.009750,0.947041,628,8107272,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12818,12817,26290,1,110696491620,-1.264486,0.082541,613,2,-2.726264,-2.724834,17.020459,16.970794,8.349539,0.000000,8.977624,8.969528,0.007930,0.082291,0.032667,0.908541,633,8122752,67573,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12819,12818,26292,1,110704599720,-1.925111,0.096917,611,2,-3.386889,-3.386417,17.343958,17.249292,9.166543,0.000000,8.262792,8.261779,0.000680,0.096458,0.016000,0.293542,638,8107124,65024,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12820,12819,26294,1,110712707820,-1.422652,0.080750,610,2,-2.884430,-2.860208,16.180875,16.044659,9.264981,0.000000,7.427375,7.402737,0.024388,0.080500,0.023542,0.602291,630,8112526,69167,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12821,12820,26296,1,110720815920,-1.224152,0.056375,610,2,-2.685930,-2.685833,16.484833,16.308137,8.717310,0.000000,8.207334,8.207070,0.000139,0.056084,0.022750,0.311750,630,8086575,66152,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12822,12821,26298,1,110728924020,-1.055778,0.041125,611,2,-2.517556,-2.401375,16.514959,16.406298,8.122415,0.000000,8.731292,8.614695,0.116472,0.040875,0.010958,1.318375,638,8107197,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12823,12822,26300,1,110737032120,-1.071902,0.032000,610,2,-2.533680,-2.446375,16.699458,16.589043,8.442941,0.000000,8.707375,8.619862,0.087430,0.031750,0.008875,0.291958,629,8107271,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12824,12823,26302,1,110745140220,-1.045069,0.042125,612,2,-2.506847,-2.497708,16.656500,16.545025,8.181711,0.000000,8.807082,8.797694,0.009222,0.041792,0.009125,0.969125,632,8107237,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12825,12824,26304,1,110753248320,-0.960611,0.037750,613,2,-2.422389,-2.414583,16.598875,16.492421,8.019532,0.000000,8.883792,8.875695,0.007972,0.037542,0.019291,0.295166,639,8107176,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12826,12825,26306,1,110761356420,-1.218069,0.077916,610,2,-2.679847,-2.574084,16.940792,16.833248,8.409600,0.000000,8.800249,8.694320,0.105846,0.077666,0.009959,0.975375,630,8107278,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12827,12826,26308,1,110769464520,-0.994402,0.039709,609,2,-2.456180,-2.456083,16.459666,16.344630,8.244382,0.000000,8.636333,8.636070,0.000180,0.039417,0.019125,0.905209,629,8107230,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12828,12827,26310,1,110777572620,-0.938028,0.038958,612,2,-2.399806,-2.399459,16.626959,16.520576,8.125839,0.000000,8.922665,8.921986,0.000596,0.038666,0.030584,0.654417,640,8107057,64941,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12829,12828,26312,1,110785680720,-1.173027,0.037292,609,2,-2.634805,-2.634333,16.918333,16.808291,8.612877,0.000000,8.624082,8.623278,0.000638,0.037125,0.012208,0.996541,629,8107299,69138,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12830,12829,26314,1,110793788820,-1.071319,0.035208,611,2,-2.533097,-2.417667,16.581625,16.473830,8.009549,0.000000,8.802459,8.682820,0.119597,0.035000,0.008667,0.303791,631,8107254,66860,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12831,12830,26316,1,110801896920,-1.106694,0.031834,612,2,-2.568472,-2.452958,16.718708,16.610985,7.974466,0.000000,8.948292,8.832612,0.115597,0.031667,0.006917,1.298750,640,8107085,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12832,12831,26318,1,110810005020,-0.948402,0.039500,632,2,-2.410180,-2.410000,16.525042,16.414786,8.568117,0.000000,8.488999,8.488653,0.000221,0.039208,0.019792,0.608708,652,8106921,69684,0,2,0,2,0,0,0,0,0,0,7441,0,3510,3931,0
12833,12832,26320,1,110818113120,-1.036611,0.035791,610,2,-2.498389,-2.498250,16.771542,16.643529,8.146795,0.000000,8.858334,8.850653,0.007556,0.035541,0.008375,0.778501,630,8107279,66967,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12834,12833,26322,1,110826221220,-0.995194,0.032125,613,2,-2.456972,-2.342166,16.641916,16.532579,7.966332,0.000000,8.927668,8.812529,0.115014,0.032000,0.027750,1.264751,640,8107075,64796,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12835,12834,26324,1,110834329320,-1.135944,0.036166,610,2,-2.597722,-2.509042,16.824084,16.717984,8.285602,0.000000,8.793374,8.704528,0.088721,0.036000,0.007875,0.661917,630,8107298,69197,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12836,12835,26326,1,110842437420,-0.980069,0.036375,621,2,-2.441847,-2.329833,16.527458,16.414918,7.850163,0.000000,8.939667,8.827403,0.112181,0.036208,0.018584,1.265125,640,8107315,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12837,12836,26328,1,110850545520,-1.153569,0.036042,611,2,-2.615347,-2.505208,16.856833,16.751125,8.045789,0.000000,9.050209,8.939862,0.110222,0.035834,0.012125,0.638667,638,8107604,66462,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12838,12837,26330,1,110858653620,-1.101319,0.034083,610,2,-2.563097,-2.462167,16.631084,16.520596,8.129457,0.000000,8.805875,8.704779,0.101055,0.033916,0.008084,1.096500,630,8106785,67530,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12839,12838,26332,1,110866761720,-1.195319,0.034583,612,2,-2.657097,-2.545333,16.777333,16.670642,8.201381,0.000000,8.895542,8.783569,0.111889,0.034417,0.025666,0.289542,632,8107266,67033,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12840,12839,26334,1,110874869820,-1.073986,0.036458,612,2,-2.535764,-2.448792,16.562000,16.448303,8.166649,0.000000,8.653291,8.566070,0.087138,0.036333,0.035875,1.305292,639,8107107,66956,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12841,12840,26336,1,110882977920,-1.109402,0.029333,611,2,-2.571180,-2.494208,16.718750,16.614754,8.095166,0.000000,8.827376,8.748487,0.078805,0.029250,0.007250,0.390000,630,8107285,66958,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12842,12841,26338,1,110891086020,-1.041652,0.035459,611,2,-2.503430,-2.386083,16.615583,16.525403,7.916858,0.000000,8.962875,8.845361,0.117472,0.035250,0.015292,1.189459,631,8112255,67148,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12843,12842,26340,1,110899194120,-1.080236,0.031667,610,2,-2.542014,-2.452375,16.721917,16.592904,8.084782,0.000000,8.869291,8.779445,0.089763,0.031500,0.014583,1.256125,637,8102117,66850,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12844,12843,26342,1,110907302220,-1.175652,0.042250,610,2,-2.637430,-2.586583,16.778750,16.650043,8.140807,0.000000,8.796418,8.742279,0.053972,0.042042,0.011833,0.546750,630,8107317,66959,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12845,12844,26344,1,110915410320,-1.152236,0.040500,612,2,-2.614014,-2.501875,16.659917,16.546679,8.139124,0.000000,8.788001,8.675570,0.112306,0.040333,0.007500,1.257292,637,8122660,65572,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12846,12845,26346,1,110923518420,-1.042111,0.034250,609,2,-2.503889,-2.503542,16.573208,16.472285,8.690550,0.000000,8.599750,8.594778,0.001388,0.034042,0.007375,0.608750,631,8091698,68419,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12847,12846,26348,1,110931626520,-1.007194,0.034875,609,2,-2.468972,-2.468834,16.648417,16.541655,8.429243,0.000000,8.892749,8.892279,0.000304,0.034666,0.006667,0.942125,629,8107304,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12848,12847,26350,1,110939734620,-1.067069,0.032583,612,2,-2.528847,-2.416167,16.743208,16.629442,7.990951,0.000000,9.015791,8.902944,0.112722,0.032333,0.011459,0.289500,639,8107072,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12849,12848,26352,1,110947842720,-1.122278,0.033875,611,2,-2.584056,-2.503334,16.738542,16.633128,8.158384,0.000000,8.820208,8.732195,0.087888,0.033666,0.010459,0.980416,631,8107332,69135,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12850,12849,26354,1,110955950820,-0.968444,0.033416,611,2,-2.430222,-2.430125,16.529500,16.416763,8.472893,0.000000,8.767917,8.767570,0.000222,0.033250,0.007791,1.269625,631,8107283,66866,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12851,12850,26356,1,110964058920,-1.154819,0.039708,613,2,-2.616597,-2.517042,16.869708,16.772045,8.172653,0.000000,9.007417,8.907695,0.099597,0.039542,0.068958,0.669958,640,8107178,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12852,12851,26358,1,110972167020,-1.110486,0.040083,610,2,-2.572264,-2.492542,16.639000,16.522698,8.402119,0.000000,8.495583,8.415529,0.079971,0.039792,0.042625,1.165583,630,8107228,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12853,12852,26360,1,110980275120,-1.119527,0.034417,611,2,-2.581305,-2.498292,16.692375,16.584872,8.085877,0.000000,8.799916,8.716695,0.083138,0.034250,0.008000,0.679291,631,8107255,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12854,12853,26362,1,110988383220,-1.086861,0.029291,612,2,-2.548639,-2.432334,16.650667,16.545224,8.013258,0.000000,8.917124,8.800694,0.116347,0.029125,0.007791,0.838999,639,8107160,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
12855,12854,26364,1,110996491320,-1.134486,0.038083,611,2,-2.596264,-2.504875,16.730958,16.625741,8.322285,0.000000,8.690376,8.598695,0.091597,0.037917,0.009375,0.289709,631,8107252,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
12856,12855,26366,1,111004599420,-1.080360,0.028125,610,2,-2.542138,-2.444625,16.629208,16.496223,7.941394,0.000000,8.927916,8.830195,0.097596,0.028000,0.006625,0.771918,630,8100360,66682,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
