frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
9617,9616,19884,1,84710031120,-1.299917,-0.032125,0.000125,-0.032000,0.032000,0.028416,613,2,-2.761695,-2.761500,16.606250,16.483948,9.426448,0.000000,7.840208,7.839749,0.000334,0.028208,0.008667,0.760000,640,8107050,67124,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9618,9617,19886,1,84718139220,-1.264500,-0.033291,0.000000,-0.033291,0.033291,0.027459,611,2,-2.726278,-2.726083,16.647916,16.528135,9.627842,0.000000,7.860708,7.860332,0.000293,0.027292,0.010125,0.903167,631,8107293,66837,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9619,9618,19888,1,84726247320,-1.258417,-0.032083,0.000125,-0.031958,0.031958,0.025375,609,2,-2.720195,-2.682875,16.677250,16.537684,9.258682,0.000000,7.898624,7.861124,0.037417,0.025167,0.008583,0.450292,629,8107309,66961,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9620,9619,19890,1,84734355420,-1.259500,-0.031500,0.000042,-0.031458,0.031458,0.025208,611,2,-2.721278,-2.711042,16.684417,16.559255,9.454002,0.000000,7.733083,7.722666,0.010334,0.025000,0.016583,1.077166,638,8107082,67024,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9621,9620,19892,1,84742463520,-1.214459,-0.032292,0.000208,-0.032084,0.032084,0.028375,610,2,-2.676237,-2.669167,16.638292,16.509695,9.234671,0.000000,7.859167,7.851874,0.007168,0.028166,0.008417,0.444583,629,8107288,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9622,9621,19894,1,84750571620,-1.277417,-0.032000,0.000084,-0.031916,0.031916,0.024500,612,2,-2.739195,-2.688416,16.746291,16.602127,9.162616,0.000000,8.037458,7.986457,0.050876,0.024334,0.007291,0.775417,637,8107386,65756,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
9623,9622,19896,1,84758679720,-1.106917,-0.031584,0.000084,-0.031500,0.031500,0.020583,613,2,-2.568695,-2.559500,16.512834,16.409585,9.316649,0.000000,7.721542,7.712208,0.009251,0.020458,0.015417,0.460542,635,8107009,68221,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
9624,9623,19898,1,84766787820,-1.149250,-0.031208,0.000083,-0.031125,0.031125,0.024250,611,2,-2.611028,-2.608500,16.725666,16.597203,9.041047,0.000000,8.092874,8.090082,0.002709,0.024084,0.015000,0.817709,631,8107289,66954,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9625,9624,19900,1,84774895920,-1.470876,-0.033334,0.000042,-0.033292,0.033292,0.058625,611,2,-2.932654,-2.897750,17.004959,16.884537,9.446003,0.000000,8.074959,8.039833,0.035001,0.058416,0.020542,0.989125,638,8107097,64935,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9626,9625,19902,1,84783004020,-1.422833,-0.032958,0.000042,-0.032916,0.032916,0.073375,612,2,-2.884611,-2.884375,16.635291,16.506416,10.495284,0.000000,7.430374,7.429916,0.000375,0.073250,0.016500,0.635875,632,8107281,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9627,9626,19904,1,84791112120,-1.344125,-0.036750,0.000042,-0.036708,0.036708,0.036959,612,2,-2.805903,-2.793583,16.604625,16.480087,9.152569,0.000000,7.867250,7.854665,0.012501,0.036792,0.010542,1.254291,632,8107374,67050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9628,9627,19906,1,84799220220,-1.324042,-0.034833,0.000042,-0.034791,0.034791,0.042917,613,2,-2.785820,-2.785583,16.663250,16.550335,9.279297,0.000000,7.994792,7.982541,0.012126,0.042709,0.009625,0.296708,640,8106989,64848,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9629,9628,19908,1,84807328320,-1.232250,-0.034375,0.000042,-0.034333,0.034333,0.067083,611,2,-2.694028,-2.687792,16.591542,16.509244,9.540470,0.000000,7.584874,7.578416,0.006375,0.066917,0.015666,0.970292,630,8122743,69650,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9630,9629,19910,1,84815436420,-1.282834,-0.029792,0.000125,-0.029667,0.029667,0.047291,609,2,-2.744612,-2.629334,16.733917,16.571173,8.418692,0.000000,8.479332,8.363790,0.115459,0.047083,0.014917,0.373125,629,8091871,66340,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9631,9630,19912,1,84823544520,-1.313834,-0.028958,0.000083,-0.028875,0.028875,0.050667,612,2,-2.775612,-2.649042,16.714333,16.637382,8.266797,0.000000,8.749458,8.622707,0.126667,0.050417,0.013250,0.933999,639,8107067,64933,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9632,9631,19914,1,84831652620,-1.151917,-0.028625,0.000125,-0.028500,0.028500,0.049958,611,2,-2.613695,-2.528292,16.521417,16.380709,8.355588,0.000000,8.459082,8.373457,0.085542,0.049750,0.018083,0.303458,631,8107301,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9633,9632,19916,1,84839760720,-1.149292,-0.028458,0.000041,-0.028417,0.028417,0.036458,612,2,-2.611070,-2.487417,16.680708,16.576286,8.015661,0.000000,8.956041,8.832124,0.123834,0.036250,0.008750,0.945458,632,8107417,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9634,9633,19918,1,84847868820,-1.101917,-0.028125,0.000000,-0.028125,0.028125,0.042000,613,2,-2.563695,-2.435000,16.635958,16.532917,8.029779,0.000000,8.920166,8.791207,0.128876,0.041667,0.011083,1.296584,639,8106981,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9635,9634,19920,1,84855976920,-1.060042,-0.028084,0.000000,-0.028084,0.028084,0.042458,632,2,-2.521820,-2.472000,16.641459,16.527553,8.390890,0.000000,8.550625,8.500374,0.050168,0.042375,0.027791,0.641791,652,8106951,69677,0,2,0,2,0,0,0,0,0,0,7441,0,3510,3931,0
9636,9635,19922,1,84864085020,-1.141334,-0.031625,0.000041,-0.031584,0.031584,0.037333,611,2,-2.603112,-2.474334,16.764625,16.657228,8.073095,0.000000,8.949957,8.820707,0.129209,0.037166,0.009209,1.284708,631,8107305,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9637,9636,19924,1,84872193120,-1.217167,-0.029041,0.000000,-0.029041,0.029041,0.047084,613,2,-2.678945,-2.552375,16.759166,16.655084,8.069704,0.000000,8.997500,8.848207,0.149251,0.046917,0.017208,0.300625,640,8107051,65046,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9638,9637,19926,1,84880301220,-1.034000,-0.028375,0.000083,-0.028292,0.028292,0.051625,610,2,-2.495778,-2.495500,16.500167,16.418453,8.506623,0.000000,8.613625,8.613166,0.000376,0.051417,0.011666,1.270250,629,8111916,69108,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9639,9638,19928,1,84888409320,-1.109792,-0.027792,0.000042,-0.027750,0.027750,0.035500,611,2,-2.571570,-2.439750,16.759125,16.626880,7.971040,0.000000,9.027041,8.895040,0.131918,0.035333,0.019834,0.306458,631,8102684,66768,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9640,9639,19930,1,84896517420,-0.970709,-0.028292,0.000000,-0.028292,0.028292,0.043292,613,2,-2.432487,-2.432292,16.544250,16.438823,8.762704,0.000000,8.905832,8.905457,0.000292,0.043083,0.015625,0.938875,640,8107121,64935,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9641,9640,19932,1,84904625520,-1.099000,-0.028333,0.000000,-0.028333,0.028333,0.039667,611,2,-2.560778,-2.417583,16.811625,16.704525,8.121593,0.000000,8.977125,8.826916,0.150126,0.039458,0.009459,0.558208,631,8107297,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9642,9641,19934,1,84912733620,-1.043792,-0.030208,0.000041,-0.030167,0.030167,0.032958,612,2,-2.505570,-2.402250,16.628125,16.520501,7.931492,0.000000,8.948792,8.845249,0.103460,0.032792,0.008666,1.266792,632,8107273,66960,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9643,9642,19936,1,84920841720,-1.067792,-0.028250,0.000084,-0.028166,0.028166,0.039459,612,2,-2.529570,-2.529416,16.707333,16.641501,8.511746,0.000000,8.969668,8.969291,0.000293,0.039250,0.041125,0.916125,639,8116080,65303,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9644,9643,19938,1,84928949820,-1.231542,-0.031375,0.000041,-0.031334,0.031334,0.052041,608,2,-2.693320,-2.593250,16.847084,16.699363,8.347709,0.000000,8.765959,8.665750,0.100126,0.051750,0.014583,0.618167,628,8098282,68674,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9645,9644,19940,1,84937057920,-1.306584,-0.028625,0.000000,-0.028625,0.028625,0.042750,613,2,-2.768362,-2.646709,16.758375,16.654614,8.244214,0.000000,8.784416,8.662582,0.121751,0.042583,0.010042,1.261958,633,8107302,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9646,9645,19942,1,84945166020,-1.118042,-0.028041,0.000041,-0.028000,0.028000,0.038500,611,2,-2.579820,-2.430625,16.494791,16.392831,8.060331,0.000000,8.786583,8.629582,0.156917,0.038334,0.009041,0.289458,638,8107103,64935,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9647,9646,19944,1,84953274120,-1.068750,-0.026958,0.000083,-0.026875,0.026875,0.033542,611,2,-2.530528,-2.427958,16.634042,16.522713,8.114863,0.000000,8.833834,8.731083,0.102626,0.033375,0.015917,1.238084,631,8107501,69138,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9648,9647,19946,1,84961382220,-1.642459,-0.031042,0.000000,-0.031042,0.031042,0.069875,611,2,-3.104237,-2.982625,17.257042,17.186393,8.652217,0.000000,8.910334,8.788082,0.122127,0.069583,0.017167,0.587167,630,8120560,67393,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9649,9648,19948,1,84969490320,-1.169001,-0.029209,0.000042,-0.029167,0.029167,0.052916,613,2,-2.630779,-2.509875,16.209875,16.050956,8.269298,0.000000,8.325167,8.204041,0.121043,0.052708,0.011167,0.613166,639,8093613,64397,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9650,9649,19950,1,84977598420,-1.217458,-0.028041,0.000000,-0.028041,0.028041,0.047875,612,2,-2.679236,-2.561666,16.731791,16.624593,8.195367,0.000000,8.854834,8.719791,0.134918,0.047542,0.017542,1.227541,632,8107269,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9651,9650,19952,1,84985706520,-1.181209,-0.028375,0.000041,-0.028334,0.028334,0.038666,610,2,-2.642987,-2.523334,16.647084,16.541629,8.071120,0.000000,8.878833,8.758957,0.119793,0.038500,0.027625,0.632625,630,8107300,66954,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9652,9651,19954,1,84993814620,-1.144626,-0.027875,0.000000,-0.027875,0.027875,0.041416,613,2,-2.606404,-2.470250,16.646750,16.544616,8.152216,0.000000,8.832083,8.694999,0.137001,0.041250,0.010708,0.930000,640,8107085,64942,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9653,9652,19956,1,85001922720,-1.115500,-0.031333,0.000041,-0.031292,0.031292,0.038583,609,2,-2.577278,-2.451125,16.654208,16.538466,8.314380,0.000000,8.678209,8.551874,0.126251,0.038417,0.013833,0.616292,628,8107302,69042,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9654,9653,19958,1,85010030820,-1.169334,-0.027875,0.000041,-0.027834,0.027834,0.042125,611,2,-2.631112,-2.499084,16.737167,16.630424,8.097754,0.000000,8.897916,8.765624,0.132209,0.041833,0.011250,0.920458,630,8107287,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9655,9654,19960,1,85018138920,-1.152834,-0.028792,0.000042,-0.028750,0.028750,0.042292,613,2,-2.614612,-2.466750,16.666833,16.558050,8.083297,0.000000,8.885292,8.728499,0.156668,0.041958,0.010167,0.294250,640,8107135,64934,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9656,9655,19962,1,85026247020,-1.027750,-0.027917,0.000084,-0.027833,0.027833,0.037750,612,2,-2.489528,-2.390833,16.558250,16.448693,8.271137,0.000000,8.759334,8.660416,0.098876,0.037542,0.012833,0.957084,631,8107263,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9657,9656,19964,1,85034355120,-1.085125,-0.032875,0.000000,-0.032875,0.032875,0.045875,610,2,-2.546903,-2.546666,16.740708,16.628206,9.012321,0.000000,8.859875,8.859457,0.000335,0.045709,0.011750,1.281500,630,8107343,67049,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9658,9657,19966,1,85042463220,-1.016959,-0.028208,0.000083,-0.028125,0.028125,0.041417,612,2,-2.478737,-2.478417,16.615167,16.515964,8.118496,0.000000,8.864959,8.847833,0.017042,0.037333,0.014625,0.299000,640,8106985,64830,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9659,9658,19968,1,85050571320,-0.973042,-0.028542,0.000000,-0.028542,0.028542,0.040125,610,2,-2.434820,-2.434709,16.639417,16.529760,8.470149,0.000000,8.688999,8.688749,0.000167,0.039916,0.015500,0.931834,630,8107299,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9660,9659,19970,1,85058679420,-1.273417,-0.028417,0.000042,-0.028375,0.028375,0.052500,612,2,-2.735195,-2.640458,16.983708,16.874290,8.205007,0.000000,9.018584,8.922874,0.095627,0.052375,0.019000,0.602416,632,8107290,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9661,9660,19972,1,85066787520,-0.960584,-0.027625,0.000042,-0.027583,0.027583,0.040708,612,2,-2.422362,-2.419708,16.370500,16.265076,8.753256,0.000000,8.653085,8.650166,0.002835,0.040542,0.013041,0.753500,640,8107056,64941,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9662,9661,19974,1,85074895620,-1.157792,-0.028167,0.000042,-0.028125,0.028125,0.045833,613,2,-2.619570,-2.517042,16.880542,16.775859,8.348134,0.000000,8.817375,8.714708,0.102584,0.045625,0.019250,0.620750,633,8108829,69104,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9663,9662,19976,1,85083003720,-1.184417,-0.034375,0.000042,-0.034333,0.034333,0.048292,608,2,-2.646195,-2.514500,16.709958,16.582972,8.579075,0.000000,8.914666,8.782832,0.131793,0.048167,0.035958,0.937416,628,8105763,66889,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9664,9663,19978,1,85091111820,-1.061376,-0.027542,0.000042,-0.027500,0.027500,0.035375,612,2,-2.523154,-2.373375,16.560292,16.457682,7.871045,0.000000,8.950043,8.799999,0.149960,0.035208,0.011583,0.608125,640,8107033,64938,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9665,9664,19980,1,85099219920,-1.021625,-0.033292,0.000042,-0.033250,0.033250,0.040125,611,2,-2.483403,-2.447292,16.643583,16.532021,8.286164,0.000000,8.667250,8.630874,0.036292,0.039917,0.019666,1.116792,631,8107336,69040,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9666,9665,19982,1,85107328020,-1.101959,-0.028334,0.000042,-0.028292,0.028292,0.034833,626,2,-2.563737,-2.541500,16.763667,16.656810,8.176945,0.000000,8.864042,8.841374,0.022627,0.034583,0.015208,1.288708,645,8111816,67136,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9667,9666,19984,1,85115436120,-1.290792,-0.028541,0.000000,-0.028541,0.028541,0.046917,612,2,-2.752570,-2.596958,16.872166,16.768686,8.171242,0.000000,8.944875,8.789041,0.155751,0.046625,0.011500,0.299500,639,8108578,66579,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9668,9667,19986,1,85123544220,-0.986375,-0.030667,0.000042,-0.030625,0.030625,0.042042,610,2,-2.448153,-2.448083,16.378917,16.250078,8.065582,0.000000,8.668750,8.668416,0.000251,0.041792,0.009166,1.314417,630,8101257,67210,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9669,9668,19988,1,85131652320,-1.239792,-0.028750,0.000042,-0.028708,0.028708,0.046667,611,2,-2.701570,-2.693042,16.936750,16.827424,8.829993,0.000000,9.042126,9.029624,0.012418,0.046417,0.012125,0.299708,631,8107280,66953,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9670,9669,19990,1,85139760420,-1.146667,-0.027625,0.000000,-0.027625,0.027625,0.044500,612,2,-2.608445,-2.608333,16.590208,16.488283,8.367296,0.000000,8.565667,8.565374,0.000209,0.044167,0.011375,0.950708,639,8107092,67023,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9671,9670,19992,1,85147868520,-0.830958,-0.028208,0.000042,-0.028166,0.028166,0.045334,610,2,-2.292736,-2.280250,16.367625,16.245312,7.919271,0.000000,8.754957,8.742124,0.012750,0.045084,0.009541,0.381167,630,8107316,67484,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9672,9671,19994,1,85155976620,-1.066542,-0.028292,0.000084,-0.028208,0.028208,0.043042,610,2,-2.528320,-2.528250,16.918917,16.818807,8.691866,0.000000,8.800500,8.800249,0.000168,0.042833,0.011375,0.944751,629,8107301,71180,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9673,9672,19996,1,85164084720,-1.030959,-0.030833,0.000041,-0.030792,0.030792,0.045458,609,2,-2.492737,-2.490125,16.647750,16.536095,8.136719,0.000000,8.865000,8.862249,0.002668,0.045167,0.010583,0.944666,636,8107063,67078,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9674,9673,19998,1,85172192820,-1.485250,-0.043417,0.000292,-0.043125,0.043125,0.083125,610,2,-2.947028,-2.946917,17.137625,16.960260,8.349299,0.000000,8.927541,8.927166,0.000292,0.082583,0.050292,0.644291,630,8091945,66339,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9675,9674,20000,1,85180300920,-1.239250,-0.029583,0.000042,-0.029541,0.029541,0.051875,613,2,-2.701028,-2.700916,16.437333,16.411635,9.026054,0.000000,7.963000,7.962582,0.000252,0.051542,0.013458,0.940834,638,8138211,66438,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9676,9675,20002,1,85188409020,-1.102042,-0.028125,0.000042,-0.028083,0.028083,0.046459,610,2,-2.563820,-2.563708,16.546125,16.429277,8.299530,0.000000,8.587918,8.587583,0.000251,0.046209,0.017125,0.299708,631,8091509,68320,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9677,9676,20004,1,85196517120,-1.150417,-0.028875,0.000041,-0.028834,0.028834,0.044416,609,2,-2.612195,-2.606167,16.731709,16.621948,8.226999,0.000000,8.868084,8.861916,0.006084,0.044208,0.016792,1.265124,629,8107306,66895,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9678,9677,20006,1,85204625220,-1.031709,-0.027959,0.000084,-0.027875,0.027875,0.049916,612,2,-2.493487,-2.464375,16.564625,16.455940,8.210343,0.000000,8.751583,8.722290,0.029210,0.049708,0.010542,0.304791,639,8107174,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9679,9678,20008,1,85212733320,-1.055709,-0.028000,0.000042,-0.027958,0.027958,0.035125,612,2,-2.517487,-2.517375,16.707333,16.602592,8.444961,0.000000,8.739333,8.739082,0.000168,0.034958,0.009209,0.924708,632,8107246,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9680,9679,20010,1,85220841420,-1.137875,-0.027833,0.000041,-0.027792,0.027792,0.036958,609,2,-2.599653,-2.511167,16.765500,16.653429,8.115395,0.000000,8.877874,8.789207,0.088584,0.036792,0.009416,0.609291,629,8107270,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9681,9680,20012,1,85228949520,-1.130792,-0.029292,0.000000,-0.029292,0.029292,0.048833,614,2,-2.592570,-2.478417,16.676250,16.574789,8.095460,0.000000,8.855168,8.740791,0.114293,0.048542,0.011666,1.266792,641,8107187,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9682,9681,20014,1,85237057620,-0.974042,-0.027875,0.000084,-0.027791,0.027791,0.042334,609,2,-2.435820,-2.435666,16.526583,16.414591,8.378214,0.000000,8.693417,8.692999,0.000335,0.042167,0.017375,0.898750,629,8107255,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9683,9682,20016,1,85245165720,-1.141958,-0.031041,0.000041,-0.031000,0.031000,0.041667,610,2,-2.603736,-2.510041,16.851250,16.742910,8.061172,0.000000,9.028292,8.934375,0.093834,0.041500,0.016584,0.643709,630,8107243,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9684,9683,20018,1,85253273820,-1.120375,-0.028458,0.000083,-0.028375,0.028375,0.045625,613,2,-2.582153,-2.450166,16.661750,16.552074,8.078206,0.000000,8.899710,8.767541,0.132127,0.045334,0.011833,1.186333,640,8107135,64944,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9685,9684,20020,1,85261381920,-1.140626,-0.028792,0.000000,-0.028792,0.028792,0.049458,611,2,-2.602404,-2.524292,16.703584,16.597463,8.259926,0.000000,8.723835,8.645583,0.078168,0.049291,0.009750,0.293875,631,8107223,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9686,9685,20022,1,85269490020,-1.131042,-0.028167,0.000042,-0.028125,0.028125,0.035416,611,2,-2.592820,-2.510584,16.673750,16.568858,8.136912,0.000000,8.788334,8.701708,0.086542,0.035250,0.008166,1.247583,631,8107367,67035,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9687,9686,20024,1,85277598120,-1.023542,-0.028958,0.000041,-0.028917,0.028917,0.037875,611,2,-2.485320,-2.374375,16.575833,16.466584,7.984579,0.000000,8.896750,8.785582,0.111085,0.037708,0.008334,0.373041,638,8107016,64868,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9688,9687,20026,1,85285706220,-0.976501,-0.027917,0.000042,-0.027875,0.027875,0.039416,612,2,-2.438279,-2.433000,16.636292,16.532260,8.284699,0.000000,8.666418,8.660958,0.005376,0.039166,0.009625,0.930458,632,8107292,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9689,9688,20028,1,85293814320,-1.010583,-0.032375,0.000042,-0.032333,0.032333,0.040042,610,2,-2.472361,-2.381791,16.717416,16.603049,7.884700,0.000000,9.081417,8.985749,0.095584,0.039875,0.012000,1.233250,630,8107371,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9690,9689,20030,1,85301922420,-0.905875,-0.032375,0.000042,-0.032333,0.032333,0.041000,614,2,-2.367653,-2.367500,16.578625,16.471704,8.229168,0.000000,8.915250,8.914957,0.000251,0.040792,0.018583,0.638167,641,8107010,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9691,9690,20032,1,85310030520,-0.991834,-0.027958,0.000000,-0.027958,0.027958,0.038250,611,2,-2.453612,-2.365958,16.769292,16.678995,8.507770,0.000000,9.018876,8.931083,0.087751,0.038042,0.009500,1.301668,631,8110229,69162,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9692,9691,20034,1,85318138620,-1.042958,-0.027958,0.000000,-0.027958,0.027958,0.036542,608,2,-2.504736,-2.504541,16.734458,16.621769,8.421246,0.000000,8.947959,8.946666,0.001209,0.036417,0.007667,0.609375,628,8104386,66854,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9693,9692,20036,1,85326246720,-1.098417,-0.027875,0.000042,-0.027833,0.027833,0.042125,612,2,-2.560195,-2.445708,16.738792,16.621132,8.008946,0.000000,9.022877,8.908166,0.114627,0.041917,0.010333,0.919833,639,8107058,64942,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9694,9693,20038,1,85334354820,-1.272959,-0.030958,0.000125,-0.030833,0.030833,0.041542,611,2,-2.734737,-2.647250,16.857875,16.737319,8.429450,0.000000,8.719750,8.631999,0.087668,0.041333,0.009625,0.292042,630,8107379,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9695,9694,20040,1,85342462920,-1.110625,-0.029167,0.000042,-0.029125,0.029125,0.040875,609,2,-2.572403,-2.482833,16.521000,16.419195,8.464928,0.000000,8.765334,8.668416,0.096834,0.040625,0.017750,1.190668,629,8107243,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9696,9695,20042,1,85350571020,-0.985167,-0.027792,0.000000,-0.027792,0.027792,0.036542,610,2,-2.446945,-2.408042,16.557875,16.452281,8.005579,0.000000,8.855915,8.816748,0.039084,0.036458,0.008667,1.243001,637,8107051,65039,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9697,9696,20044,1,85358679120,-1.018084,-0.028125,0.000042,-0.028083,0.028083,0.041875,611,2,-2.479862,-2.479792,16.716250,16.608109,8.614319,0.000000,8.822833,8.822499,0.000209,0.041667,0.009750,0.638250,630,8107297,68944,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9698,9697,20046,1,85366787220,-1.039542,-0.027792,0.000042,-0.027750,0.027750,0.037750,610,2,-2.501320,-2.501125,16.704792,16.603691,8.447196,0.000000,8.882334,8.881916,0.000334,0.037666,0.018875,0.908667,630,8107311,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9699,9698,20048,1,85374895320,-0.991250,-0.028166,0.000000,-0.028166,0.028166,0.037875,613,2,-2.453028,-2.452416,16.635041,16.525435,8.732627,0.000000,8.815918,8.815041,0.000752,0.037667,0.016333,0.292166,639,8107096,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
9700,9699,20050,1,85383003420,-1.147459,-0.027750,0.000000,-0.027750,0.027750,0.047250,613,2,-2.609237,-2.522292,16.839542,16.733090,8.407830,0.000000,8.791875,8.704708,0.087042,0.047042,0.016166,0.936500,633,8107261,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9701,9700,20052,1,85391111520,-0.965083,-0.028708,0.000042,-0.028666,0.028666,0.042042,608,2,-2.426861,-2.382958,16.500958,16.389802,7.956936,0.000000,8.847041,8.796416,0.050459,0.041917,0.022208,0.610292,628,8107305,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
9702,9701,20054,1,85399219620,-0.979625,-0.028083,0.000042,-0.028041,0.028041,0.034084,614,2,-2.441403,-2.441291,16.697875,16.596839,8.202501,0.000000,8.900417,8.900124,0.000210,0.033875,0.010167,0.912542,640,8107099,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
