frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
57,22.036042,21.932213,21.938949,0.000000,0.000166,0.000000,0.000000,0.027833,0.007417,0.901166,640,8107945,153620,0,302,0,302,0,0,0,0,0,0,21451,14400,3510,3541,0
58,10.551166,10.442852,6.193652,0.000000,4.258376,3.854472,0.403778,0.019542,0.005083,0.295417,633,8101916,141349,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
59,21.463834,21.365388,21.371851,0.000000,0.000166,0.000000,0.000000,0.020541,0.012625,0.745375,647,8117955,143822,0,302,0,302,0,0,0,0,0,0,23191,14400,4680,4111,0
60,12.695708,12.593133,6.171337,0.000000,6.418875,5.295014,1.123694,0.024333,0.005417,0.904250,632,8091744,139187,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
61,21.985875,21.870623,21.877642,0.000000,0.000250,0.000000,0.000000,0.024042,0.011791,1.065541,642,8103596,150775,0,302,0,302,0,0,0,0,0,0,21307,14400,3510,3397,0
62,10.687167,10.584326,6.130908,0.000000,4.461833,3.990180,0.471528,0.017958,0.007917,0.609917,640,8106078,129482,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
63,21.633333,21.532218,21.536488,0.000000,0.000125,0.000000,0.000000,0.020000,0.005750,1.216042,643,8118074,149987,0,302,0,302,0,0,0,0,0,0,21298,14400,3510,3388,0
64,12.230833,12.138660,6.158092,0.000000,5.985709,5.006680,0.978820,0.028042,0.015833,0.625833,637,8107268,138898,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
65,23.806750,23.677407,22.731966,0.000000,0.000584,0.000000,0.000000,0.049750,0.015000,0.738292,651,8117908,143491,0,302,0,302,0,0,0,0,0,0,23098,14400,4680,4018,0
66,8.694209,8.692966,6.960363,0.000000,2.284833,2.284514,0.000236,0.024166,0.147125,0.299458,636,8169012,142894,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
67,20.812791,20.568551,20.576697,0.000000,0.000250,0.000000,0.000000,0.026959,0.006583,0.897875,636,8025391,139998,0,302,0,302,0,0,0,0,0,0,21298,14400,3510,3388,0
68,13.701584,13.593566,6.819003,0.000000,7.413999,6.172666,1.241292,0.024208,0.008417,0.614333,638,8091609,130528,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
69,21.851958,21.741469,21.747245,0.000000,0.000167,0.000000,0.000000,0.021292,0.011708,0.907375,644,8102636,144768,0,302,0,302,0,0,0,0,0,0,21312,14400,3510,3402,0
70,10.723208,10.598694,6.059316,0.000000,4.542667,4.044722,0.497778,0.021750,0.006209,0.296584,631,8091921,132643,0,2,0,2,0,0,0,0,0,0,6642,0,4234,2408,0
71,21.342625,21.275550,21.281847,0.000000,0.000165,0.000000,0.000000,0.019875,0.013167,1.218542,649,8127590,140994,0,302,0,302,0,0,0,0,0,0,21889,14400,3956,3533,0
