segment,frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
foreground_2,47132,16.601125,16.480455,9.056666,0.000000,8.050417,7.968819,0.081514,0.024958,0.016542,0.647959,631,8107300,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47133,16.667208,16.536557,9.377776,0.000000,7.768209,7.762985,0.005140,0.027500,0.015459,0.441291,638,8107122,67034,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47134,16.600084,16.475360,10.062588,0.000000,7.934125,7.933735,0.000306,0.023666,0.014917,0.658250,631,8107269,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47135,16.767666,16.621165,9.151154,0.000000,8.055626,8.013694,0.041848,0.019875,0.007334,0.803709,636,8107222,65668,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
foreground_2,47136,16.583584,16.433284,9.253010,0.000000,7.785042,7.781527,0.003432,0.020583,0.006708,0.357208,633,8095716,67946,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
foreground_2,47137,16.769583,16.629412,9.042547,0.000000,8.131666,8.111902,0.019681,0.023208,0.009459,0.801959,628,8103280,66719,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47138,16.973292,16.925380,9.597673,0.000000,7.929709,7.892902,0.036723,0.050916,0.020000,0.305250,640,8122531,65567,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47139,16.606958,16.467873,9.956426,0.000000,7.220000,7.219652,0.000223,0.049875,0.019667,0.929167,631,8107298,69049,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47140,16.687500,16.560250,9.717468,0.000000,7.497624,7.492568,0.004973,0.050417,0.011958,0.291041,630,8107355,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47141,16.647667,16.525748,10.099464,0.000000,7.698542,7.697444,0.000973,0.044375,0.010416,0.663166,640,8107028,64942,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47142,16.365333,16.243467,9.213952,0.000000,7.630166,7.587985,0.042098,0.042667,0.016208,0.421125,629,8107288,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47143,16.829167,16.723884,8.319339,0.000000,8.755791,8.682902,0.072806,0.045708,0.011292,0.653458,643,8107105,67182,0,2,0,2,0,0,0,0,0,0,6943,0,3510,3433,0
foreground_2,47144,16.404625,16.292123,8.312750,0.000000,8.577626,8.577319,0.000223,0.038833,0.037792,0.752792,646,8106954,65373,0,2,0,2,0,0,0,0,0,0,7706,0,4680,3026,0
foreground_2,47145,17.105416,17.007022,8.567498,0.000000,8.856958,8.738485,0.118348,0.035292,0.009542,0.362833,631,8107274,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47146,16.553625,16.440661,8.312037,0.000000,8.571875,8.451527,0.120265,0.035167,0.008750,0.721292,631,8107342,67054,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47147,16.588125,16.477521,8.187744,0.000000,8.747084,8.618152,0.128848,0.036084,0.008958,0.290125,638,8107039,64841,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47148,16.688542,16.578256,8.442887,0.000000,8.580082,8.479568,0.100431,0.042000,0.016875,0.819792,632,8107323,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47149,16.815417,16.712325,8.339460,0.000000,8.761500,8.675402,0.086014,0.037416,0.037209,0.292625,630,8107267,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47150,16.537333,16.433548,8.811017,0.000000,8.562459,8.557111,0.005223,0.034417,0.008750,0.656042,640,8107104,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47151,16.635042,16.537090,9.105877,0.000000,8.566374,8.566193,0.000098,0.040291,0.008250,0.748959,632,8109169,69112,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47152,16.863625,16.746366,8.311163,0.000000,8.862584,8.738236,0.124223,0.032958,0.010125,0.444416,629,8105403,66894,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47153,17.038958,16.977505,8.634076,0.000000,8.732917,8.600278,0.132556,0.064292,0.022291,0.790583,641,8122530,65558,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47154,16.195042,16.032952,8.798001,0.000000,8.021167,8.020860,0.000182,0.035083,0.010500,0.290625,629,8091891,68433,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47155,16.684375,16.577696,8.885161,0.000000,8.698207,8.697860,0.000264,0.053250,0.010875,0.798083,632,8107266,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47156,16.665666,16.560032,8.068931,0.000000,8.904958,8.756485,0.148348,0.037375,0.010167,0.289625,638,8107136,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47157,16.570292,16.464836,8.233837,0.000000,8.663166,8.639235,0.023848,0.040792,0.009125,0.907042,631,8107258,69012,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47158,16.801667,16.688003,8.267131,0.000000,8.946708,8.938652,0.007973,0.033458,0.008958,0.300875,630,8107302,67000,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47159,16.763375,16.658157,8.210265,0.000000,8.948959,8.816361,0.132515,0.036625,0.022166,0.682791,640,8107056,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47160,16.856916,16.727368,8.585658,0.000000,8.621874,8.492568,0.129223,0.044917,0.015750,0.937916,631,8107328,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47161,16.536334,16.431217,8.613398,0.000000,8.601333,8.497360,0.103890,0.038125,0.009750,0.450417,630,8107264,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47162,16.542500,16.436267,8.163030,0.000000,8.756583,8.605236,0.151264,0.038000,0.030083,0.659125,636,8107123,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47163,16.676041,16.564927,8.142662,0.000000,8.833166,8.730860,0.102223,0.031250,0.010292,0.446583,632,8107305,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47164,16.828625,16.718784,8.058414,0.000000,9.036333,8.907527,0.128723,0.031209,0.006791,0.655042,630,8107254,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47165,16.675542,16.581071,8.164180,0.000000,8.855749,8.712110,0.143556,0.044125,0.015917,0.289041,638,8107151,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47166,16.633250,16.520472,8.370442,0.000000,8.605541,8.495568,0.109890,0.038875,0.039917,0.777083,629,8107293,69138,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47167,16.703500,16.606677,8.254497,0.000000,8.776001,8.644194,0.131723,0.038833,0.015667,0.913459,631,8107236,66860,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47168,16.625208,16.511954,8.242252,0.000000,8.708374,8.611527,0.096764,0.038959,0.031750,0.453375,640,8107092,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47169,16.823875,16.715555,8.479623,0.000000,8.685751,8.582235,0.103432,0.035709,0.047875,0.818083,628,8107283,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47170,16.607625,16.502854,8.273554,0.000000,8.636500,8.502402,0.133973,0.039542,0.011042,0.322625,632,8107317,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47171,16.668417,16.568956,8.213282,0.000000,8.819833,8.683319,0.136431,0.037042,0.017833,0.663041,638,8107033,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47172,16.596792,16.482293,8.266810,0.000000,8.653250,8.524985,0.128182,0.032125,0.008875,0.359042,631,8107281,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47173,16.713125,16.605958,8.035392,0.000000,8.968167,8.832861,0.135223,0.029708,0.008375,0.686167,632,8107310,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47174,16.629083,16.528223,8.011783,0.000000,8.934667,8.802569,0.132014,0.035083,0.026417,0.433250,642,8107048,64938,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47175,16.763875,16.658669,8.390118,0.000000,8.705167,8.602443,0.102640,0.039958,0.010625,0.895084,631,8107279,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47176,16.572958,16.466448,8.661625,0.000000,8.725499,8.725068,0.000348,0.038917,0.019375,0.819666,631,8107343,67040,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47177,16.791125,16.687978,9.063143,0.000000,8.763542,8.763111,0.000348,0.038875,0.029834,0.474791,639,8107135,64864,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47178,16.731542,16.622789,8.386909,0.000000,8.664376,8.559485,0.104849,0.041250,0.020542,0.930208,632,8107159,69047,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47179,17.039625,16.920912,8.743793,0.000000,8.649125,8.643361,0.005389,0.073000,0.010792,0.304667,642,8107376,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47180,16.460792,16.366355,9.207969,0.000000,8.149834,8.149111,0.000556,0.050916,0.020709,0.609499,639,8110267,66569,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47181,16.452041,16.329150,8.218546,0.000000,8.564792,8.464360,0.100348,0.038625,0.016750,0.303958,629,8104066,67419,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47182,16.780834,16.673452,8.162312,0.000000,8.895209,8.766652,0.128432,0.048625,0.011625,0.763375,630,8107264,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47183,16.719791,16.616715,8.350196,0.000000,8.692874,8.564735,0.128056,0.038500,0.009250,0.935582,638,8107128,67034,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47184,16.613292,16.500060,8.217552,0.000000,8.698418,8.594235,0.104099,0.038917,0.008083,0.476958,630,8107281,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47185,16.744583,16.636237,8.187376,0.000000,8.847333,8.701402,0.145848,0.044542,0.010375,0.850833,629,8107274,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47186,16.543667,16.432488,8.276569,0.000000,8.608749,8.506444,0.102222,0.035750,0.023958,0.296792,639,8107109,67124,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47187,16.753208,16.638132,8.098000,0.000000,8.923000,8.797277,0.125640,0.033959,0.008083,0.937708,632,8107296,66865,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47188,16.605167,16.506921,8.639840,0.000000,8.801375,8.788694,0.012598,0.053458,0.022584,0.290000,636,8122681,65648,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47189,16.747458,16.634627,8.374953,0.000000,8.734666,8.630194,0.104431,0.040209,0.013208,0.657958,632,8091782,68346,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47190,16.701334,16.594177,8.091864,0.000000,8.918793,8.803860,0.114849,0.052291,0.010334,0.843209,631,8107264,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47191,16.675416,16.571056,8.214344,0.000000,8.795541,8.667819,0.127639,0.039209,0.008625,0.362958,637,8107059,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47192,16.763167,16.649651,8.491209,0.000000,8.658583,8.565652,0.092806,0.050125,0.020208,0.835292,632,8107240,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47193,16.616167,16.514708,8.178928,0.000000,8.796624,8.687693,0.108890,0.037458,0.008417,0.388875,633,8107309,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47194,16.540916,16.435668,8.182216,0.000000,8.717458,8.710318,0.007015,0.039292,0.035583,0.733584,638,8107108,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47195,16.765625,16.651084,8.369049,0.000000,8.738542,8.635944,0.102514,0.036959,0.009000,0.293625,631,8107267,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47196,16.730750,16.631346,8.416725,0.000000,8.850542,8.817402,0.033056,0.041334,0.015166,0.663250,631,8107289,67027,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47197,16.695375,16.580942,8.153893,0.000000,8.849377,8.721486,0.127807,0.036667,0.018792,0.298500,638,8107186,64874,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47198,16.757917,16.649735,8.495662,0.000000,8.622375,8.511236,0.111014,0.053458,0.024250,0.808583,631,8107284,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47199,16.628958,16.518048,8.198122,0.000000,8.737375,8.631235,0.106057,0.035292,0.017542,0.929124,631,8107234,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47200,16.577875,16.473260,8.072493,0.000000,8.822541,8.693027,0.129431,0.042292,0.035375,0.450000,637,8107060,64942,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47201,16.694625,16.590850,8.571595,0.000000,8.673541,8.673194,0.000264,0.036000,0.008125,0.742749,632,8107388,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47202,16.817000,16.705185,8.179841,0.000000,8.883584,8.755777,0.127723,0.038250,0.010125,0.291375,629,8107246,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47203,16.583209,16.475070,8.069458,0.000000,8.847916,8.715360,0.132473,0.042208,0.009833,0.940459,637,8107034,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47204,16.590583,16.487808,8.799146,0.000000,8.643249,8.642985,0.000181,0.041042,0.020875,0.301042,631,8107519,69059,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47205,16.799417,16.685882,8.165502,0.000000,8.904583,8.793693,0.110807,0.040916,0.019750,0.764834,629,8107170,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47206,16.681500,16.580684,8.139472,0.000000,8.866374,8.736818,0.129473,0.036416,0.010250,0.932833,638,8106989,65036,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47207,16.608958,16.492587,8.244466,0.000000,8.654459,8.551819,0.102556,0.034333,0.009292,0.474708,629,8107406,68947,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47208,16.819167,16.711362,8.108036,0.000000,8.986792,8.884402,0.102307,0.034666,0.009750,0.912000,631,8107257,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47209,16.465333,16.376984,8.573166,0.000000,8.635751,8.635319,0.000307,0.038042,0.018916,0.463584,637,8111680,65136,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47210,16.950750,16.833513,8.377283,0.000000,8.863501,8.759111,0.104306,0.049708,0.014584,0.824875,628,8102657,68854,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47211,16.553542,16.438939,8.201568,0.000000,8.695125,8.569735,0.125307,0.034125,0.042125,0.290084,632,8107279,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47212,16.475125,16.371650,8.106833,0.000000,8.759166,8.757110,0.002015,0.034875,0.008958,0.821125,637,8107088,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47213,17.057875,16.952820,8.429527,0.000000,8.896124,8.790152,0.105889,0.041541,0.009209,0.409958,629,8107283,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47214,16.696000,16.598081,8.336928,0.000000,8.665667,8.558902,0.106640,0.032708,0.008583,0.991251,630,8107299,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47215,16.545791,16.432076,8.192137,0.000000,8.676292,8.544819,0.131348,0.041584,0.013958,0.809792,638,8107100,64947,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47216,16.652334,16.545918,8.323437,0.000000,8.654624,8.553235,0.101306,0.034541,0.035667,0.445583,630,8107274,69118,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47217,16.681750,16.568123,8.216291,0.000000,8.767584,8.639235,0.128265,0.038583,0.009542,0.714333,631,8107302,66887,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47218,16.656500,16.561876,8.533464,0.000000,8.756334,8.741277,0.014932,0.034416,0.007584,0.449792,639,8107097,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47219,16.844375,16.733015,8.457867,0.000000,8.730710,8.601486,0.129140,0.045333,0.018333,0.665500,630,8107286,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47220,16.548291,16.443067,8.143405,0.000000,8.688165,8.566401,0.121681,0.043750,0.016375,0.290667,632,8107289,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47221,16.649250,16.541683,8.005810,0.000000,8.942500,8.796194,0.146223,0.036459,0.037041,0.708791,640,8107149,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47222,16.805417,16.700042,8.771386,0.000000,8.496999,8.496652,0.000264,0.057458,0.018792,0.601584,630,8107270,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47223,16.715250,16.633408,8.985162,0.000000,8.494417,8.494027,0.000307,0.049583,0.018042,0.351584,632,8107279,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47224,16.759708,16.620253,8.646205,0.000000,8.457209,8.331902,0.125223,0.056334,0.012041,0.715875,637,8107056,64948,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47225,16.721000,16.669361,8.961290,0.000000,8.258083,8.184652,0.073306,0.092709,0.015083,0.297166,633,8122733,69659,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47226,16.861917,16.695400,8.839268,0.000000,8.332167,8.211860,0.120182,0.063125,0.023042,0.745917,628,8091859,66438,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47227,16.370167,16.253097,8.799162,0.000000,7.994751,7.957861,0.036765,0.062250,0.012458,0.321292,637,8107013,64847,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47228,16.684500,16.576087,9.197911,0.000000,8.053292,8.052944,0.000265,0.064125,0.011125,0.787792,633,8107296,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47229,17.012791,16.933401,8.755295,0.000000,8.555584,8.455277,0.100098,0.056292,0.019333,0.812875,629,8107314,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47230,16.397000,16.315742,8.853474,0.000000,7.966625,7.860318,0.106223,0.113000,0.020959,0.297542,640,8122536,65393,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47231,16.671292,16.496181,8.703505,0.000000,8.213916,8.129152,0.084722,0.052083,0.013042,0.975917,630,8091860,68602,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47232,16.901958,16.843835,8.677373,0.000000,8.503458,8.401277,0.101973,0.075792,0.023875,0.290917,641,8122710,67563,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47233,16.610875,16.456514,8.542247,0.000000,8.433332,8.325610,0.107556,0.054417,0.011792,0.742542,637,8093283,65903,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47234,16.461625,16.344909,8.502702,0.000000,8.312376,8.216611,0.095681,0.046167,0.014125,0.445584,631,8105739,67488,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47235,16.821209,16.713327,8.376687,0.000000,8.785874,8.663026,0.122765,0.061625,0.012083,0.773999,631,8107285,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47236,16.470208,16.363465,8.358724,0.000000,8.459750,8.355194,0.104473,0.034375,0.008583,0.291958,641,8107018,67101,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47237,16.895708,16.801032,8.273017,0.000000,8.926374,8.818944,0.107347,0.036042,0.009875,0.730334,631,8107395,66888,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47238,16.615709,16.525401,8.301934,0.000000,8.682458,8.543901,0.138432,0.048083,0.012583,0.937375,631,8113243,67181,0,2,0,2,0,0,0,0,0,0,5407,0,3510,1897,0
foreground_2,47239,17.069875,16.924280,9.471947,0.000000,8.462916,8.455402,0.007223,0.066708,0.019458,0.354750,637,8101034,66807,0,2,0,2,0,0,0,0,0,0,7207,0,4680,2527,0
foreground_2,47240,16.242708,16.198052,8.434752,0.000000,8.282376,8.180236,0.102056,0.060875,0.036500,0.662334,632,8122787,67571,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47241,16.741958,16.573561,8.600362,0.000000,8.704625,8.704235,0.000307,0.055959,0.036916,0.292708,636,8107564,64983,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47242,16.630750,16.529575,9.184410,0.000000,8.461042,8.454735,0.006182,0.038625,0.009375,0.921375,631,8091363,68407,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47243,16.586167,16.484826,9.105240,0.000000,8.592666,8.589194,0.002097,0.047000,0.034208,0.290542,631,8107262,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47244,16.730500,16.630627,8.155738,0.000000,8.841875,8.692527,0.149265,0.041458,0.010042,0.607708,637,8111612,65129,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47245,16.652625,16.531092,8.693808,0.000000,8.503750,8.503485,0.000182,0.038083,0.020000,0.813791,627,8102758,68869,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47246,16.641375,16.535086,8.662482,0.000000,8.777125,8.768111,0.008931,0.046333,0.019459,0.363250,631,8107298,67052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47247,16.793625,16.737102,8.205747,0.000000,8.934750,8.785277,0.149390,0.068750,0.017792,0.900917,639,8122524,65450,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47248,16.951000,16.784169,8.546446,0.000000,8.661543,8.561444,0.100015,0.048333,0.023709,0.348875,627,8091849,68443,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47249,16.520458,16.428193,8.321486,0.000000,8.512792,8.401319,0.111389,0.038459,0.011958,0.712459,631,8107363,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47250,16.690959,16.580756,8.558379,0.000000,8.471291,8.377610,0.093598,0.033708,0.014708,0.290375,659,8106759,65587,0,2,0,2,0,0,0,0,0,0,9243,0,4680,4563,0
foreground_2,47251,16.468708,16.355748,8.294304,0.000000,8.491000,8.394069,0.096848,0.036083,0.021834,0.947167,630,8107283,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47252,16.820208,16.717252,8.279602,0.000000,8.819460,8.718486,0.100890,0.029125,0.022292,0.351917,632,8107269,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47253,16.596375,16.495168,8.164919,0.000000,8.774459,8.646235,0.128140,0.034584,0.007416,1.014417,638,8107046,64938,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47254,16.527542,16.414582,8.810591,0.000000,8.531000,8.499569,0.031389,0.039208,0.026792,0.753625,630,8107300,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47255,16.764500,16.649173,8.050750,0.000000,8.970167,8.871736,0.098389,0.028167,0.016625,0.319458,631,8107301,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47256,16.680833,16.584253,7.997744,0.000000,8.935666,8.813610,0.121973,0.038042,0.009125,0.930083,640,8107178,65292,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47257,16.757250,16.652209,8.284999,0.000000,8.761125,8.659902,0.101098,0.036917,0.013417,0.393833,628,8107270,69627,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47258,16.612542,16.509495,8.573014,0.000000,8.764749,8.764402,0.000264,0.033625,0.007583,0.680292,630,8107274,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47259,16.514625,16.403673,8.800593,0.000000,8.821083,8.811235,0.009723,0.036250,0.018458,0.290583,640,8107053,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47260,17.129792,17.027988,8.470720,0.000000,8.884793,8.787777,0.096932,0.034083,0.008292,0.804375,630,8107296,69045,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47261,16.495125,16.389152,8.163073,0.000000,8.659792,8.549861,0.109806,0.036250,0.018708,1.069459,631,8107322,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47262,16.657458,16.559041,8.139168,0.000000,8.830667,8.702027,0.128557,0.033417,0.008041,0.446125,639,8110053,65056,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47263,16.574125,16.451832,8.174366,0.000000,8.697875,8.601277,0.096515,0.026542,0.007791,0.972667,628,8104345,68938,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47264,16.859750,16.753080,8.401702,0.000000,9.050833,8.957486,0.093306,0.064833,0.009750,0.294791,631,8107233,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47265,16.623208,16.513928,8.055659,0.000000,8.850625,8.716110,0.134432,0.029500,0.016667,0.774583,639,8107141,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
foreground_2,47266,16.826709,16.711004,8.543916,0.000000,8.619083,8.516319,0.102681,0.032541,0.008042,0.376250,630,8107248,69134,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
foreground_2,47267,16.639958,16.532636,8.232514,0.000000,8.722791,8.622860,0.099889,0.029042,0.039625,0.782375,629,8107364,66868,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
