frame,present_frame,present_count,present_reason,emulated_timestamp,intended_offset_ms,output_start_offset_ms,sync_gpu_ms,enqueue_offset_ms,queue_delay_ms,actual_offset_ms,cpu_slices,cpu_throttle_calls,last_throttle_target_offset_ms,last_throttle_end_offset_ms,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
18157,18156,36963,1,153945097020,-1.063833,-0.027875,0.000125,-0.027750,0.027750,0.030042,610,2,-2.525611,-2.430500,16.673125,16.566336,8.167584,0.000000,8.780249,8.684833,0.095333,0.029875,0.010042,0.290458,630,8107290,69041,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18158,18157,36965,1,153953205120,-1.066417,-0.027500,0.000041,-0.027459,0.027459,0.031958,610,2,-2.528195,-2.429042,16.685917,16.582449,7.910501,0.000000,9.020709,8.921334,0.099250,0.031708,0.007958,1.149792,630,8107293,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18159,18158,36967,1,153961313220,-0.974416,-0.028750,0.000125,-0.028625,0.028625,0.033042,612,2,-2.436194,-2.309208,16.591333,16.481373,7.800147,0.000000,9.020708,8.893542,0.127083,0.032875,0.007750,0.489458,639,8107118,64997,0,2,0,2,0,0,0,0,0,0,7209,0,4680,2529,0
18160,18159,36969,1,153969421320,-1.102666,-0.027916,0.000000,-0.027916,0.027916,0.030000,630,2,-2.564444,-2.466666,16.811583,16.701994,8.415763,0.000000,8.667376,8.569375,0.097917,0.029792,0.008417,1.183208,650,8106928,69639,0,2,0,2,0,0,0,0,0,0,7440,0,3510,3930,0
18161,18160,36971,1,153977529420,-1.133792,-0.028625,0.000041,-0.028584,0.028584,0.035833,612,2,-2.595570,-2.501334,16.714459,16.607082,8.074957,0.000000,8.878459,8.784001,0.094374,0.035583,0.009500,1.256083,632,8107396,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18162,18161,36973,1,153985637520,-1.131541,-0.028292,0.000125,-0.028167,0.028167,0.038417,612,2,-2.593319,-2.473000,16.681083,16.573891,8.097162,0.000000,8.862041,8.740709,0.121249,0.038167,0.009416,0.318500,639,8106984,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18163,18162,36975,1,153993745620,-1.031500,-0.027917,0.000000,-0.027917,0.027917,0.028250,610,2,-2.493278,-2.393292,16.583292,16.488211,8.142920,0.000000,8.746667,8.646542,0.100042,0.028041,0.046250,1.299584,630,8110092,69148,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18164,18163,36977,1,154001853720,-1.042500,-0.027375,0.000125,-0.027250,0.027250,0.028208,611,2,-2.504278,-2.407917,16.694333,16.576412,7.940915,0.000000,8.967541,8.871000,0.096499,0.028000,0.006083,0.608250,631,8104497,66934,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18165,18164,36979,1,154009961820,-1.147166,-0.029125,0.000083,-0.029042,0.029042,0.046625,610,2,-2.608944,-2.493708,16.788000,16.681930,7.992690,0.000000,9.023875,8.908459,0.115375,0.046333,0.017959,0.944834,637,8107103,64867,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18166,18165,36981,1,154018069920,-1.205625,-0.028959,0.000084,-0.028875,0.028875,0.046625,611,2,-2.667403,-2.664542,16.741792,16.641070,9.232365,0.000000,8.412750,8.409667,0.002958,0.046416,0.036584,0.291208,631,8107305,69043,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18167,18166,36983,1,154026178020,-1.222875,-0.029000,0.000042,-0.028958,0.028958,0.052667,611,2,-2.684653,-2.585458,16.700583,16.581031,8.259998,0.000000,8.629376,8.530001,0.099292,0.052333,0.013875,0.917959,631,8107269,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18168,18167,36985,1,154034286120,-1.006333,-0.028542,0.000208,-0.028334,0.028334,0.041375,611,2,-2.468111,-2.358250,16.466792,16.386788,8.046814,0.000000,8.661459,8.551418,0.109958,0.041166,0.017084,1.367208,638,8114327,65231,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18169,18168,36987,1,154042394220,-0.916875,-0.028959,0.000125,-0.028834,0.028834,0.037250,611,2,-2.378653,-2.378459,16.593875,16.456271,8.436079,0.000000,8.779958,8.779541,0.000333,0.037000,0.041958,0.625458,631,8100133,68768,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18170,18169,36989,1,154050502320,-1.100250,-0.027667,0.000125,-0.027542,0.027542,0.031000,610,2,-2.562028,-2.414958,16.866708,16.762799,8.020461,0.000000,9.095584,8.947542,0.147958,0.030750,0.020167,1.283667,630,8107254,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18171,18170,36991,1,154058610420,-0.990124,-0.028500,0.000167,-0.028333,0.028333,0.034709,612,2,-2.451902,-2.328000,16.573208,16.467160,7.957336,0.000000,8.864457,8.740292,0.124082,0.034500,0.019792,0.308583,638,8107087,64946,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18172,18171,36993,1,154066718520,-0.962541,-0.028125,0.000125,-0.028000,0.028000,0.028792,609,2,-2.424319,-2.400166,16.655750,16.548263,8.146748,0.000000,8.776001,8.751583,0.024334,0.028625,0.008167,1.321750,629,8107246,69042,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18173,18172,36995,1,154074826620,-0.999667,-0.028375,0.000041,-0.028334,0.028334,0.035083,608,2,-2.461445,-2.461250,16.720459,16.613252,8.288836,0.000000,8.989876,8.989501,0.000333,0.034833,0.015208,0.310000,628,8107300,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18174,18173,36997,1,154082934720,-1.042541,-0.027833,0.000000,-0.027833,0.027833,0.038875,612,2,-2.504319,-2.380208,16.726208,16.613455,7.934881,0.000000,9.007500,8.882834,0.124625,0.038750,0.010792,0.803709,639,8107084,65038,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18175,18174,36999,1,154091042820,-1.244000,-0.029709,0.000209,-0.029500,0.029500,0.052125,610,2,-2.705778,-2.667792,16.884792,16.769716,8.830299,0.000000,8.269875,8.225750,0.044042,0.051708,0.015042,0.640042,629,8107307,68944,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18176,18175,37001,1,154099150920,-1.799958,-0.053875,0.000375,-0.053500,0.053500,0.116209,614,2,-3.261736,-3.162750,17.239291,17.333979,9.266206,0.000000,8.450625,8.350917,0.099416,0.116000,0.136834,0.656334,633,8138191,68171,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18177,18176,37003,1,154107259020,-1.350749,-0.030166,0.000125,-0.030041,0.030041,0.064167,612,2,-2.812527,-2.684833,16.234125,15.962596,9.458408,0.000000,7.037791,6.908792,0.128874,0.063834,0.028458,0.615042,640,8091618,64348,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18178,18177,37005,1,154115367120,-1.315291,-0.029375,0.000084,-0.029291,0.029291,0.062584,609,2,-2.777069,-2.696291,16.647875,16.483233,8.909719,0.000000,8.094667,8.013667,0.080917,0.062250,0.020417,0.661375,629,8091825,68431,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18179,18178,37007,1,154123475220,-1.350625,-0.034083,0.000166,-0.033917,0.033917,0.061208,614,2,-2.812403,-2.812208,16.718667,16.653529,9.287336,0.000000,8.323167,8.322708,0.000292,0.060917,0.033000,1.004250,634,8122832,67573,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18180,18179,37009,1,154131583320,-1.130708,-0.028709,0.000125,-0.028584,0.028584,0.044666,612,2,-2.592486,-2.467584,16.463417,16.304515,8.230314,0.000000,8.541916,8.416750,0.125124,0.044333,0.011042,0.306291,640,8091564,64337,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18181,18180,37011,1,154139691420,-1.020041,-0.027750,0.000042,-0.027708,0.027708,0.032167,610,2,-2.481819,-2.394791,16.572666,16.467837,8.261513,0.000000,8.601084,8.513875,0.087167,0.031959,0.031291,0.967416,630,8107301,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18182,18181,37013,1,154147799520,-1.065792,-0.027625,0.000125,-0.027500,0.027500,0.029541,611,2,-2.527570,-2.377959,16.729084,16.624295,7.939895,0.000000,9.030583,8.880750,0.149791,0.029291,0.014875,0.322542,631,8107266,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18183,18182,37015,1,154155907620,-2.000249,-0.030666,0.000125,-0.030541,0.030541,0.071209,613,2,-3.462027,-3.404625,17.617791,17.582436,9.040084,0.000000,8.962000,8.904126,0.057624,0.070917,0.038042,1.052500,640,8127577,66713,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18184,18183,37017,1,154164015720,-1.242125,-0.028917,0.000042,-0.028875,0.028875,0.065416,608,2,-2.703903,-2.625750,15.925209,15.797299,8.853836,0.000000,7.646460,7.568084,0.078292,0.065125,0.024875,0.583083,628,8102245,67880,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18185,18184,37019,1,154172123820,-1.347417,-0.033375,0.000166,-0.033209,0.033209,0.051875,610,2,-2.809195,-2.687250,16.788625,16.618150,8.481333,0.000000,8.651835,8.529584,0.122167,0.051583,0.014542,0.295917,630,8091847,66319,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18186,18185,37021,1,154180231920,-1.358458,-0.031334,0.000000,-0.031334,0.031334,0.036291,612,2,-2.820236,-2.769792,16.694375,16.568997,9.554589,0.000000,7.702249,7.651667,0.050499,0.036041,0.010750,0.907375,639,8107081,67071,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18187,18186,37023,1,154188340020,-1.258000,-0.031917,0.000000,-0.031917,0.031917,0.028833,609,2,-2.719778,-2.702167,16.582875,16.460062,9.253244,0.000000,7.818875,7.801041,0.017750,0.028625,0.011166,0.617209,629,8107278,66955,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18188,18187,37025,1,154196448120,-1.210917,-0.034542,0.000000,-0.034542,0.034542,0.021041,610,2,-2.672695,-2.637292,16.636250,16.443005,9.230287,0.000000,7.840543,7.804959,0.035500,0.020875,0.007208,0.952084,630,8091848,66335,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18189,18188,37027,1,154204556220,-1.177249,-0.031500,0.000000,-0.031500,0.031500,0.022125,612,2,-2.639027,-2.637375,16.649666,16.526629,9.352807,0.000000,7.785667,7.783834,0.001749,0.021959,0.006958,0.617458,639,8107089,67037,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18190,18189,37029,1,154212664320,-1.153041,-0.031500,0.000042,-0.031458,0.031458,0.020334,611,2,-2.614819,-2.606541,16.659125,16.534598,9.167468,0.000000,7.934875,7.926458,0.008334,0.020167,0.007125,1.225125,631,8107282,66963,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18191,18190,37031,1,154220772420,-1.641125,-0.033208,0.000125,-0.033083,0.033083,0.043917,612,2,-3.102903,-3.052333,17.171417,17.118095,9.644001,0.000000,8.043417,7.992626,0.050708,0.043625,0.019917,1.220083,636,8122913,66854,0,2,0,2,0,0,0,0,0,0,7004,0,4536,2468,0
18192,18191,37033,1,154228880520,-1.460291,-0.031750,0.000208,-0.031542,0.031542,0.037167,611,2,-2.922069,-2.889417,16.502500,16.378247,9.522115,0.000000,7.533583,7.500626,0.032832,0.036792,0.017791,0.397125,633,8106916,67760,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
18193,18192,37035,1,154236988620,-1.227541,-0.032291,0.000000,-0.032291,0.032291,0.026042,611,2,-2.689319,-2.681750,16.450583,16.323267,9.278791,0.000000,7.685249,7.677500,0.007666,0.025834,0.008041,1.074625,631,8107293,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18194,18193,37037,1,154245096720,-1.229125,-0.031750,0.000042,-0.031708,0.031708,0.032375,612,2,-2.690903,-2.655958,16.684917,16.554239,9.339981,0.000000,7.845166,7.810000,0.035083,0.032125,0.012542,0.447791,638,8107120,65036,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18195,18194,37039,1,154253204820,-1.286124,-0.031958,0.000042,-0.031916,0.031916,0.027292,609,2,-2.747902,-2.735041,16.740333,16.623196,9.493712,0.000000,7.755458,7.742375,0.013000,0.027084,0.015458,0.776625,629,8107305,68952,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18196,18195,37041,1,154261312920,-1.193208,-0.031375,0.000042,-0.031333,0.031333,0.026917,611,2,-2.654986,-2.645750,16.590417,16.464393,9.240653,0.000000,7.815751,7.806334,0.009292,0.026708,0.021709,0.447250,631,8107249,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18197,18196,37043,1,154269421020,-1.144750,-0.031958,0.000041,-0.031917,0.031917,0.023792,611,2,-2.606528,-2.570542,16.634875,16.445257,9.077422,0.000000,7.969542,7.933375,0.036083,0.023542,0.009000,0.749708,637,8091658,64322,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18198,18197,37045,1,154277529120,-1.219208,-0.031167,0.000083,-0.031084,0.031084,0.026375,612,2,-2.680986,-2.680750,16.757792,16.697660,9.605118,0.000000,7.715792,7.715292,0.000375,0.026083,0.015667,1.131500,631,8122744,69678,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18199,18198,37047,1,154285637220,-1.147541,-0.032083,0.000000,-0.032083,0.032083,0.026917,610,2,-2.609319,-2.609083,16.611666,16.484417,9.432191,0.000000,7.876667,7.876209,0.000375,0.026792,0.016042,0.463167,630,8107284,66957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18200,18199,37049,1,154293745320,-1.214625,-0.032042,0.000125,-0.031917,0.031917,0.027667,611,2,-2.676403,-2.646792,16.750417,16.626004,9.215370,0.000000,7.978041,7.948209,0.029749,0.027500,0.009542,1.073250,638,8107145,64949,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18201,18200,37051,1,154301853420,-1.209708,-0.031709,0.000000,-0.031709,0.031709,0.027208,611,2,-2.671486,-2.648584,16.678417,16.557541,9.442622,0.000000,7.739541,7.716417,0.023082,0.027000,0.017250,0.603041,631,8107255,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18202,18201,37053,1,154309961520,-1.101833,-0.032542,0.000000,-0.032542,0.032542,0.021667,609,2,-2.563611,-2.563417,16.575458,16.383335,9.011830,0.000000,7.941500,7.941167,0.000250,0.021500,0.007542,0.929333,629,8091862,66328,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18203,18202,37055,1,154318069620,-1.154792,-0.031792,0.000000,-0.031792,0.031792,0.027250,612,2,-2.616570,-2.587250,16.736292,16.677239,9.221448,0.000000,8.037208,8.007667,0.029458,0.027041,0.017125,0.446542,638,8122605,65578,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18204,18203,37057,1,154326177720,-1.256499,-0.036000,0.000209,-0.035791,0.035791,0.049875,611,2,-2.718277,-2.718208,16.785041,16.657322,9.527086,0.000000,7.734209,7.733876,0.000249,0.049667,0.020208,0.760376,631,8107193,69123,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18205,18204,37059,1,154334285820,-1.407708,-0.032667,0.000167,-0.032500,0.032500,0.038167,612,2,-2.869486,-2.869333,16.834542,16.695879,9.791215,0.000000,7.506500,7.506166,0.000250,0.037875,0.010583,0.333125,632,8107306,66877,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18206,18205,37061,1,154342393920,-1.100542,-0.031750,0.000041,-0.031709,0.031709,0.023791,611,2,-2.562320,-2.524667,16.376167,16.256838,9.123299,0.000000,7.787209,7.749375,0.037750,0.023625,0.014250,1.124667,638,8107186,64951,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18207,18206,37063,1,154350502020,-1.224083,-0.032000,0.000125,-0.031875,0.031875,0.034750,611,2,-2.685861,-2.685750,16.806875,16.677303,9.790125,0.000000,7.832209,7.831875,0.000250,0.034500,0.018166,0.903083,631,8107277,69050,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18208,18207,37065,1,154358610120,-1.192625,-0.031459,0.000000,-0.031459,0.031459,0.024958,610,2,-2.654403,-2.632625,16.651875,16.528209,9.156251,0.000000,7.959250,7.937292,0.021875,0.024791,0.016834,0.635083,630,8107244,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18209,18208,37067,1,154366718220,-1.126500,-0.031917,0.000042,-0.031875,0.031875,0.030792,614,2,-2.588278,-2.550042,16.617208,16.495311,9.080969,0.000000,8.009541,7.971084,0.038374,0.030583,0.010459,1.224500,641,8107042,64942,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18210,18209,37069,1,154374826320,-1.169541,-0.031375,0.000042,-0.031333,0.031333,0.029875,610,2,-2.631319,-2.628125,16.726375,16.599712,9.446094,0.000000,7.769041,7.765584,0.003374,0.029667,0.015791,0.621208,630,8107405,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18211,18210,37071,1,154382934420,-1.202208,-0.032292,0.000125,-0.032167,0.032167,0.024792,611,2,-2.663986,-2.649708,16.716000,16.591435,9.152134,0.000000,8.011292,7.996708,0.014500,0.024625,0.010375,1.226542,631,8107227,66962,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18212,18211,37073,1,154391042520,-1.176000,-0.031333,0.000041,-0.031292,0.031292,0.022875,612,2,-2.637778,-2.561000,16.657125,16.534312,9.025901,0.000000,8.121709,8.044667,0.076958,0.022750,0.014750,0.625417,639,8107033,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18213,18212,37075,1,154399150620,-1.232499,-0.031750,0.000042,-0.031708,0.031708,0.026417,610,2,-2.694277,-2.694166,16.739833,16.613633,9.622572,0.000000,7.711501,7.711209,0.000208,0.026250,0.016167,0.909167,630,8107298,69052,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18214,18213,37077,1,154407258720,-1.303708,-0.031208,0.000125,-0.031083,0.031083,0.028542,609,2,-2.765486,-2.765042,16.754542,16.632998,9.308447,0.000000,7.893791,7.893125,0.000583,0.028333,0.017250,1.220126,628,8107297,67051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18215,18214,37079,1,154415366820,-1.215792,-0.031750,0.000041,-0.031709,0.031709,0.023208,611,2,-2.677570,-2.642917,16.595417,16.404434,9.158636,0.000000,7.875834,7.841000,0.034750,0.023083,0.007667,0.612667,638,8091654,64216,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18216,18215,37081,1,154423474920,-1.106041,-0.030958,0.000041,-0.030917,0.030917,0.025042,613,2,-2.567819,-2.564167,16.573583,16.518725,9.446281,0.000000,7.703625,7.699751,0.003749,0.024667,0.015208,1.065708,632,8123999,69720,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18217,18216,37083,1,154431583020,-1.394500,-0.033250,0.000166,-0.033084,0.033084,0.065708,610,2,-2.856278,-2.834667,16.971792,16.842905,9.253320,0.000000,8.126959,8.105084,0.021792,0.065416,0.020209,0.293500,630,8106080,66923,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18218,18217,37085,1,154439691120,-1.348125,-0.034625,0.000125,-0.034500,0.034500,0.052208,611,2,-2.809903,-2.781167,16.636958,16.509961,9.582084,0.000000,7.573166,7.544042,0.028999,0.052000,0.019167,1.100750,637,8107034,64940,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18219,18218,37087,1,154447799220,-1.318374,-0.033125,0.000167,-0.032958,0.032958,0.051709,611,2,-2.780152,-2.780041,16.653583,16.529188,9.602061,0.000000,7.545500,7.545251,0.000166,0.051459,0.012291,0.290917,630,8107284,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18220,18219,37089,1,154455907320,-1.283750,-0.032292,0.000167,-0.032125,0.032125,0.045583,610,2,-2.745528,-2.739417,16.648709,16.525706,9.438675,0.000000,7.645749,7.639458,0.006208,0.045333,0.011542,0.942959,630,8107370,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18221,18220,37091,1,154464015420,-1.110542,-0.028667,0.000083,-0.028584,0.028584,0.035416,612,2,-2.572320,-2.498792,16.510125,16.409707,9.043751,0.000000,7.908333,7.834542,0.073708,0.035250,0.025541,0.290166,639,8112640,65177,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18222,18221,37093,1,154472123520,-0.966208,-0.028792,0.000042,-0.028750,0.028750,0.044541,611,2,-2.427986,-2.427875,16.539000,16.405799,8.506714,0.000000,8.667042,8.666501,0.000416,0.044375,0.019291,1.099583,631,8101681,68814,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18223,18222,37095,1,154480231620,-1.244958,-0.032500,0.000125,-0.032375,0.032375,0.048333,610,2,-2.706736,-2.588083,16.962083,16.909630,8.299576,0.000000,8.982501,8.842459,0.140000,0.048042,0.047750,1.249916,630,8122724,67571,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18224,18223,37097,1,154488339720,-1.038500,-0.028250,0.000042,-0.028208,0.028208,0.041667,612,2,-2.500278,-2.370875,16.476875,16.319162,7.991626,0.000000,8.779459,8.649875,0.129500,0.041208,0.012084,0.607250,638,8091644,64423,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18225,18224,37099,1,154496447820,-1.104208,-0.029042,0.000208,-0.028834,0.028834,0.045250,610,2,-2.565986,-2.477459,16.749042,16.642049,8.289796,0.000000,8.744667,8.653292,0.091291,0.045083,0.010125,0.938874,630,8107309,68957,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18226,18225,37101,1,154504555920,-1.032875,-0.027792,0.000208,-0.027584,0.027584,0.043000,611,2,-2.494653,-2.494417,16.612000,16.505331,8.320279,0.000000,8.801291,8.800583,0.000625,0.042750,0.010791,0.636500,631,8107395,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18227,18226,37103,1,154512664020,-1.037292,-0.030917,0.000000,-0.030917,0.030917,0.037208,612,2,-2.499070,-2.376292,16.687750,16.585475,7.967005,0.000000,9.004874,8.881875,0.122916,0.037000,0.010666,1.328667,639,8106971,64945,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18228,18227,37105,1,154520772120,-1.078624,-0.029208,0.000042,-0.029166,0.029166,0.038959,610,2,-2.540402,-2.437583,16.724666,16.617280,8.274427,0.000000,8.753584,8.650501,0.102999,0.038709,0.017791,0.291417,630,8107302,69044,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18229,18228,37107,1,154528880220,-1.196166,-0.028750,0.000125,-0.028625,0.028625,0.049292,611,2,-2.657944,-2.537791,16.800875,16.690894,8.233335,0.000000,8.885042,8.764750,0.120209,0.048917,0.013833,0.937417,631,8107300,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18230,18229,37109,1,154536988320,-0.931833,-0.028000,0.000125,-0.027875,0.027875,0.039334,613,2,-2.393611,-2.372708,16.419000,16.315638,8.045980,0.000000,8.717667,8.696501,0.021041,0.039125,0.023584,1.257250,641,8107034,64939,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18231,18230,37111,1,154545096420,-1.179083,-0.028959,0.000167,-0.028792,0.028792,0.043458,612,2,-2.640861,-2.539625,16.930584,16.820587,8.386793,0.000000,8.805626,8.704001,0.101541,0.043125,0.010166,0.300334,632,8107304,69051,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18232,18231,37113,1,154553204520,-1.081666,-0.031333,0.000125,-0.031208,0.031208,0.039042,610,2,-2.543444,-2.414458,16.585916,16.476765,8.064186,0.000000,8.855292,8.726125,0.129125,0.038792,0.010125,1.256959,630,8107380,66966,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18233,18232,37115,1,154561312620,-1.061125,-0.028708,0.000166,-0.028542,0.028542,0.046875,613,2,-2.522903,-2.400417,16.662792,16.559251,7.944382,0.000000,8.981834,8.843167,0.138583,0.046667,0.008958,0.563584,641,8107065,64941,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18234,18233,37117,1,154569420720,-1.073666,-0.030917,0.000125,-0.030792,0.030792,0.050917,611,2,-2.535444,-2.431083,16.695875,16.585499,8.208016,0.000000,8.805084,8.700459,0.104541,0.050833,0.034959,0.948291,631,8107252,69138,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18235,18234,37119,1,154577528820,-1.189458,-0.028542,0.000042,-0.028500,0.028500,0.049917,610,2,-2.651236,-2.531583,16.799125,16.690088,8.122876,0.000000,8.950708,8.830791,0.119834,0.049625,0.010583,0.611541,630,8107239,66860,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18236,18235,37121,1,154585636920,-1.150667,-0.028584,0.000125,-0.028459,0.028459,0.044291,611,2,-2.612445,-2.482542,16.644542,16.539844,8.214337,0.000000,8.786500,8.651000,0.135458,0.044000,0.014166,0.937208,638,8107114,65892,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18237,18236,37123,1,154593745020,-1.141999,-0.028708,0.000042,-0.028666,0.028666,0.036417,611,2,-2.603777,-2.473958,16.674666,16.565986,8.656614,0.000000,8.795791,8.665834,0.129874,0.036209,0.009375,0.490667,631,8107256,68099,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18238,18237,37125,1,154601853120,-1.115333,-0.028000,0.000125,-0.027875,0.027875,0.046708,609,2,-2.577111,-2.447667,16.656667,16.551221,8.044890,0.000000,8.934541,8.804916,0.129541,0.046583,0.010209,1.173459,629,8107304,66964,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18239,18238,37127,1,154609961220,-1.143500,-0.028250,0.000125,-0.028125,0.028125,0.042958,613,2,-2.605278,-2.480542,16.711500,16.609367,8.170627,0.000000,8.802126,8.670584,0.131458,0.042708,0.008875,1.217834,640,8107100,67034,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
18240,18239,37129,1,154618069320,-1.035958,-0.027459,0.000167,-0.027292,0.027292,0.033708,611,2,-2.497736,-2.404834,16.575792,16.466906,7.974747,0.000000,8.872791,8.779750,0.092957,0.033500,0.048833,0.302500,631,8107279,66956,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18241,18240,37131,1,154626177420,-1.310583,-0.029250,0.000042,-0.029208,0.029208,0.045292,611,2,-2.772361,-2.646167,16.957958,16.848613,8.195432,0.000000,8.974333,8.847917,0.126291,0.045042,0.009583,1.235750,630,8107322,66965,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
18242,18241,37133,1,154634285520,-1.137750,-0.028375,0.000083,-0.028292,0.028292,0.039625,613,2,-2.599528,-2.498333,16.510500,16.406588,8.390629,0.000000,8.474375,8.369084,0.105250,0.039375,0.009333,0.290250,640,8107116,67035,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
