frame,presented_time_s
2897,538150.883883542
2898,538150.900550083
2899,538150.917216584
2900,538150.933883042
2901,538150.950549625
2902,538150.967216167
2903,538150.983882583
2904,538151.000549208
2905,538151.017215625
2906,538151.033882208
2907,538151.050548708
2908,538151.067215125
2909,538151.083881708
2910,538151.100548208
2911,538151.117214792
2912,538151.133881250
2913,538151.150547750
2914,538151.167214250
2915,538151.183880750
2916,538151.200547250
2917,538151.217213792
2918,538151.233880250
2919,538151.250546834
2920,538151.267213292
2921,538151.283879792
2922,538151.300546333
2923,538151.317212833
2924,538151.333879375
2925,538151.350545833
2926,538151.367212417
2927,538151.383878958
2928,538151.400545375
2929,538151.417211958
2930,538151.433878417
2931,538151.450544958
2932,538151.467211458
2933,538151.483877958
2934,538151.500544458
2935,538151.517210958
2936,538151.533877500
2937,538151.550544042
2938,538151.567210500
2939,538151.583877042
2940,538151.600543500
2941,538151.617210042
2942,538151.633876542
2943,538151.650543042
2944,538151.667209583
2945,538151.683876083
2946,538151.700542625
2947,538151.717209083
2948,538151.733875584
2949,538151.750542083
2950,538151.767208625
2951,538151.783875167
2952,538151.800541667
2953,538151.817208125
2954,538151.833874709
2955,538151.850541250
2956,538151.867207750
2957,538151.883874250
2958,538151.900540667
2959,538151.917207208
2960,538151.933873750
2961,538151.950540250
2962,538151.967206792
2963,538151.983873292
2964,538152.000539792
2965,538152.017206250
2966,538152.033872792
2967,538152.050539292
2968,538152.067205750
2969,538152.083872375
2970,538152.100538833
2971,538152.117205333
2972,538152.133871833
2973,538152.150538333
2974,538152.167204875
2975,538152.183871417
2976,538152.200537958
2977,538152.217204458
2978,538152.233870958
2979,538152.250537458
2980,538152.267204000
2981,538152.283870458
2982,538152.300536959
2983,538152.317203500
2984,538152.333870042
2985,538152.350536542
2986,538152.367203083
2987,538152.383869583
2988,538152.400536042
2989,538152.417202542
2990,538152.433869042
2991,538152.450535583
2992,538152.467202083
2993,538152.483868583
2994,538152.500535083
2995,538152.517201583
2996,538152.533868125
2997,538152.550534625
2998,538152.567201125
2999,538152.583867667
3000,538152.600534125
3001,538152.617200667
3002,538152.633867208
3003,538152.650533708
3004,538152.667200292
3005,538152.683866708
3006,538152.700533250
3007,538152.717199792
3008,538152.733866250
3009,538152.750532792
3010,538152.767199208
3011,538152.783865792
3012,538152.800532333
3013,538152.817198792
3014,538152.833865333
3015,538152.850531750
3016,538152.867198333
3017,538152.883864834
3018,538152.900531292
3019,538152.917197792
3020,538152.933864375
3021,538152.950530875
3022,538152.967197333
3023,538152.983863875
3024,538153.000530375
3025,538153.017196917
3026,538153.033863375
3027,538153.050529917
3028,538153.067196417
3029,538153.083863000
3030,538153.100529458
3031,538153.117196042
3032,538153.133862458
3033,538153.150528917
3034,538153.167195458
3035,538153.183861958
3036,538153.200528500
3037,538153.217195000
3038,538153.233861542
3039,538153.250528000
3040,538153.267194500
3041,538153.283860958
3042,538153.300527542
3043,538153.350527042
3044,538153.400526583
3045,538153.467192667
3046,538153.483859042
3047,538153.567191708
3048,538153.583858167
3049,538153.600524708
3050,538153.617191250
3051,538153.633857708
3052,538153.650524167
3053,538153.667190750
3054,538153.683857250
3055,538153.700523667
3056,538153.717190250
3057,538153.733856750
3058,538153.750523250
3059,538153.767189750
3060,538153.783856250
3061,538153.800522792
3062,538153.817189250
3063,538153.833855792
3064,538153.850522333
3065,538153.867188833
3066,538153.883855292
3067,538153.900521875
3068,538153.917188375
3069,538153.933854875
3070,538153.950521333
3071,538153.967187917
3072,538153.983854375
3073,538154.000520875
3074,538154.017187417
3075,538154.033853875
3076,538154.050520417
3077,538154.067186875
3078,538154.083853458
3079,538154.100519917
3080,538154.117186417
3081,538154.133852875
3082,538154.150519417
3083,538154.167186000
3084,538154.183852417
3085,538154.200518959
3086,538154.217185500
3087,538154.233851958
3088,538154.250518417
3089,538154.267184958
3090,538154.283851458
3091,538154.300517917
3092,538154.317184500
3093,538154.333850959
3094,538154.350517458
3095,538154.367183958
3096,538154.383850500
3097,538154.400516958
3098,538154.417183500
3099,538154.433850042
3100,538154.450516458
3101,538154.467183000
3102,538154.483849500
3103,538154.500515958
3104,538154.517182500
3105,538154.533848917
3106,538154.550515458
3107,538154.567181958
3108,538154.583848458
3109,538154.600514917
3110,538154.617181417
3111,538154.633847917
3112,538154.650514417
3113,538154.667180958
3114,538154.683847458
3115,538154.700513958
3116,538154.717180417
3117,538154.733846917
3118,538154.750513459
3119,538154.767180000
3120,538154.783846417
3121,538154.800512917
3122,538154.817179458
3123,538154.833845875
3124,538154.850512417
3125,538154.867178917
3126,538154.883845375
3127,538154.900511958
3128,538154.917178458
3129,538154.933844917
3130,538154.950511375
3131,538154.967177875
3132,538154.983844375
3133,538155.000510875
3134,538155.017177375
3135,538155.033843833
3136,538155.050510375
3137,538155.067176833
3138,538155.083843292
3139,538155.100509833
3140,538155.117176333
3141,538155.133842792
3142,538155.150509375
3143,538155.167175875
3144,538155.183842333
3145,538155.200508833
3146,538155.217175417
3147,538155.233841833
3148,538155.250508333
3149,538155.267174833
3150,538155.283841333
3151,538155.300507792
3152,538155.317174333
3153,538155.333840792
3154,538155.350507333
3155,538155.367173792
3156,538155.383840208
3157,538155.400506792
3158,538155.417173250
3159,538155.433839750
3160,538155.450506208
3161,538155.467172792
3162,538155.483839208
3163,538155.500505750
3164,538155.517172250
3165,538155.533838750
3166,538155.550505250
3167,538155.567171750
3168,538155.583838167
3169,538155.600504708
3170,538155.617171250
3171,538155.633837667
3172,538155.650504250
3173,538155.667170667
3174,538155.683837208
3175,538155.700503708
3176,538155.717170250
3177,538155.733836708
3178,538155.750503208
3179,538155.767169709
3180,538155.783836167
3181,538155.800502667
3182,538155.817169125
3183,538155.833835625
3184,538155.850502125
3185,538155.867168625
3186,538155.883835125
3187,538155.900501625
3188,538155.917168125
3189,538155.933834542
3190,538155.950501083
3191,538155.967167625
3192,538155.983834083
3193,538156.000500542
3194,538156.017167125
3195,538156.033833583
3196,538156.050500083
3197,538156.067166583
3198,538156.083833083
3199,538156.100499542
3200,538156.117166083
3201,538156.133832542
3202,538156.150499083
3203,538156.167165542
3204,538156.183832000
3205,538156.200498500
3206,538156.217165042
3207,538156.233831458
3208,538156.250498000
3209,538156.267164458
3210,538156.283831000
3211,538156.300497458
3212,538156.317164000
3213,538156.333830500
3214,538156.350496958
3215,538156.367163500
3216,538156.383829959
3217,538156.400496458
3218,538156.417162958
3219,538156.433829375
3220,538156.450495958
3221,538156.467162375
3222,538156.483828917
3223,538156.500495417
3224,538156.517161917
3225,538156.533828375
3226,538156.550494875
3227,538156.567161375
3228,538156.583827917
3229,538156.600494333
3230,538156.617160792
3231,538156.633827333
3232,538156.650493792
3233,538156.667160250
3234,538156.683826750
3235,538156.700493250
3236,538156.717159792
3237,538156.733826250
3238,538156.750492792
3239,538156.767159292
3240,538156.783825792
3241,538156.800492250
3242,538156.817158750
3243,538156.833825250
3244,538156.850491750
3245,538156.867158250
3246,538156.883824708
3247,538156.900491292
3248,538156.917157708
3249,538156.933824167
3250,538156.950490708
3251,538156.967157167
3252,538156.983823625
3253,538157.000490167
3254,538157.017156708
3255,538157.033823167
3256,538157.050489583
3257,538157.067156125
3258,538157.083822625
3259,538157.100489083
3260,538157.117155625
3261,538157.133822083
3262,538157.150488583
3263,538157.167155084
3264,538157.183821542
3265,538157.200488083
3266,538157.217154500
3267,538157.233821000
3268,538157.250487500
3269,538157.267154083
3270,538157.283820542
3271,538157.300487042
3272,538157.317153542
3273,538157.333820000
3274,538157.350486500
3275,538157.367153042
3276,538157.383819500
3277,538157.400486000
3278,538157.417152458
3279,538157.433818958
3280,538157.450485500
3281,538157.467151875
3282,538157.483818375
3283,538157.500484917
3284,538157.517151417
3285,538157.533817875
3286,538157.550484375
3287,538157.567150917
3288,538157.583817417
3289,538157.600483833
3290,538157.617150375
3291,538157.633816833
3292,538157.650483292
3293,538157.667149792
3294,538157.683816292
3295,538157.700482792
3296,538157.717149292
3297,538157.733815833
3298,538157.750482292
3299,538157.767148750
3300,538157.783815250
3301,538157.800481750
3302,538157.817148292
3303,538157.833814708
3304,538157.850481250
3305,538157.867147708
3306,538157.883814208
3307,538157.900480625
3308,538157.917147125
3309,538157.933813625
3310,538157.950480167
3311,538157.967146625
3312,538157.983813125
3313,538158.000479625
3314,538158.017146125
3315,538158.033812583
3316,538158.050479042
3317,538158.067145625
3318,538158.083812083
3319,538158.100478583
3320,538158.117145083
3321,538158.133811542
3322,538158.150478000
3323,538158.167144583
3324,538158.183811042
3325,538158.200477500
3326,538158.217144000
3327,538158.233810458
3328,538158.250477083
3329,538158.267143417
3330,538158.283810000
3331,538158.300476417
3332,538158.317142917
3333,538158.333809458
3334,538158.350475958
3335,538158.367142458
3336,538158.383808875
3337,538158.400475417
3338,538158.417141917
3339,538158.433808375
3340,538158.450474917
3341,538158.467141334
3342,538158.483807875
3343,538158.500474375
3344,538158.517140875
3345,538158.533807375
3346,538158.550473833
3347,538158.567140333
3348,538158.583806875
3349,538158.600473333
3350,538158.617139875
3351,538158.633806333
3352,538158.650472875
3353,538158.667139333
3354,538158.683805875
3355,538158.700472333
3356,538158.717138708
3357,538158.733805250
3358,538158.750471792
3359,538158.767138250
3360,538158.783804708
3361,538158.800471250
3362,538158.817137708
3363,538158.833804208
3364,538158.850470708
3365,538158.867137250
3366,538158.883803667
3367,538158.900470167
3368,538158.917136709
3369,538158.933803208
3370,538158.950469667
3371,538158.967136167
3372,538158.983802667
3373,538159.000469167
3374,538159.017135667
3375,538159.033802167
3376,538159.050468667
3377,538159.067135167
3378,538159.083801667
3379,538159.100468083
3380,538159.117134625
3381,538159.133801083
3382,538159.150467625
3383,538159.167134167
3384,538159.183800542
3385,538159.200467042
3386,538159.217133584
3387,538159.233800042
3388,538159.250466542
3389,538159.267133083
3390,538159.283799542
3391,538159.300466083
3392,538159.317132542
3393,538159.333799042
3394,538159.350465500
3395,538159.367132042
3396,538159.383798458
3397,538159.400465000
3398,538159.417131500
3399,538159.433798000
3400,538159.450464458
3401,538159.467131000
3402,538159.483797458
3403,538159.500464000
3404,538159.517130458
3405,538159.533797000
3406,538159.550463417
3407,538159.567129917
3408,538159.583796417
3409,538159.600462917
3410,538159.617129417
3411,538159.633795875
3412,538159.650462333
3413,538159.667128833
3414,538159.683795375
3415,538159.700461792
3416,538159.717128333
3417,538159.733794792
3418,538159.750461333
3419,538159.767127792
3420,538159.783794292
3421,538159.800460833
3422,538159.817127250
3423,538159.833793792
3424,538159.850460292
3425,538159.867126792
3426,538159.883793292
3427,538159.900459708
3428,538159.917126292
3429,538159.933792750
3430,538159.950459250
3431,538159.967125750
3432,538159.983792125
3433,538160.000458708
3434,538160.017125167
3435,538160.033791708
3436,538160.050458167
3437,538160.067124708
3438,538160.083791167
3439,538160.100457625
3440,538160.117124125
3441,538160.133790625
3442,538160.150457083
3443,538160.167123625
3444,538160.183790042
3445,538160.200456583
3446,538160.217123083
3447,538160.233789583
3448,538160.250456000
3449,538160.267122542
3450,538160.283789083
3451,538160.300455500
3452,538160.317122000
3453,538160.333788542
3454,538160.350454959
3455,538160.367121500
3456,538160.383787958
3457,538160.400454417
3458,538160.417120958
3459,538160.433787375
3460,538160.450453917
3461,538160.467120417
3462,538160.483786875
3463,538160.500453375
3464,538160.517119834
3465,538160.533786375
3466,538160.550452833
3467,538160.567119292
3468,538160.583785875
3469,538160.600452333
3470,538160.617118833
3471,538160.633785333
3472,538160.650451792
3473,538160.667118250
3474,538160.683784792
3475,538160.700451208
3476,538160.717117833
3477,538160.733784250
3478,538160.750450708
3479,538160.767117292
3480,538160.783783750
3481,538160.800450167
3482,538160.817116667
3483,538160.833783209
3484,538160.850449625
3485,538160.867116125
3486,538160.883782625
3487,538160.900449167
3488,538160.917115625
3489,538160.933782083
3490,538160.950448542
3491,538160.967115083
3492,538160.983781583
3493,538161.000448042
3494,538161.017114583
3495,538161.033781042
3496,538161.050447542
3497,538161.067114000
3498,538161.083780500
3499,538161.100447000
3500,538161.117113458
3501,538161.133780042
3502,538161.150446500
3503,538161.167112959
3504,538161.183779500
3505,538161.200445917
3506,538161.217112417
3507,538161.233778875
3508,538161.250445375
3509,538161.267111875
3510,538161.283778417
3511,538161.300444833
3512,538161.317111333
3513,538161.333777833
3514,538161.350444333
3515,538161.367110833
3516,538161.383777292
3517,538161.400443833
3518,538161.417110292
3519,538161.433776750
3520,538161.450443250
3521,538161.467109750
3522,538161.483776208
3523,538161.500442667
3524,538161.517109209
3525,538161.533775708
3526,538161.550442208
3527,538161.567108667
3528,538161.583775208
3529,538161.600441625
3530,538161.617108167
3531,538161.633774667
3532,538161.650441125
3533,538161.667107542
3534,538161.683774125
3535,538161.700440625
3536,538161.717107125
3537,538161.733773583
3538,538161.750440042
3539,538161.767106583
3540,538161.783773042
3541,538161.800439542
3542,538161.817106042
3543,538161.833772458
3544,538161.850439000
3545,538161.867105500
3546,538161.883772000
3547,538161.900438458
3548,538161.917104958
3549,538161.933771500
3550,538161.950437917
3551,538161.967104500
3552,538161.983770958
3553,538162.000437375
3554,538162.017103958
3555,538162.033770458
3556,538162.050436875
3557,538162.067103417
3558,538162.083769833
3559,538162.100436333
3560,538162.117102833
3561,538162.133769375
3562,538162.150435833
3563,538162.167102292
3564,538162.183768833
3565,538162.200435333
3566,538162.217101792
3567,538162.233768250
3568,538162.250434792
3569,538162.267101292
3570,538162.283767792
3571,538162.300434334
3572,538162.317100792
3573,538162.333767292
3574,538162.350433792
3575,538162.367100208
3576,538162.383766792
3577,538162.400433208
3578,538162.417099750
3579,538162.433766250
3580,538162.450432708
3581,538162.467099167
3582,538162.483765667
3583,538162.500432125
3584,538162.517098625
3585,538162.533765167
3586,538162.550431583
3587,538162.567098083
3588,538162.583764625
3589,538162.600431125
3590,538162.617097625
3591,538162.633764083
3592,538162.650430583
3593,538162.667097083
3594,538162.683763542
3595,538162.700430083
3596,538162.717096583
3597,538162.733763083
3598,538162.750429500
3599,538162.767096083
3600,538162.783762542
3601,538162.800429000
3602,538162.817095542
3603,538162.833762000
3604,538162.850428458
3605,538162.867094958
3606,538162.883761458
3607,538162.900427958
3608,538162.917094375
3609,538162.933760917
3610,538162.950427375
3611,538162.967093917
3612,538162.983760417
3613,538163.000426875
3614,538163.017093375
3615,538163.033759875
3616,538163.050426333
3617,538163.067092875
3618,538163.083759333
3619,538163.100425833
3620,538163.117092334
3621,538163.133758792
3622,538163.150425292
3623,538163.167091792
3624,538163.183758292
3625,538163.200424750
3626,538163.217091292
3627,538163.233757792
3628,538163.250424250
3629,538163.267090750
3630,538163.283757250
3631,538163.300423667
3632,538163.317090125
3633,538163.333756625
3634,538163.350423125
3635,538163.367089667
3636,538163.383756167
3637,538163.400422667
3638,538163.417089167
3639,538163.433755583
3640,538163.450422125
3641,538163.467088584
3642,538163.483755125
3643,538163.500421500
3644,538163.517088042
3645,538163.533754542
3646,538163.550421000
3647,538163.567087542
3648,538163.583754042
3649,538163.600420500
3650,538163.617087000
3651,538163.633753500
3652,538163.650420000
3653,538163.667086458
3654,538163.683752958
3655,538163.700419458
3656,538163.717085917
3657,538163.733752417
3658,538163.750418875
3659,538163.767085375
3660,538163.783751875
3661,538163.800418292
3662,538163.817084833
3663,538163.833751333
3664,538163.850417792
3665,538163.867084292
3666,538163.883750792
3667,538163.900417250
3668,538163.917083792
3669,538163.933750292
3670,538163.950416750
3671,538163.967083208
3672,538163.983749708
3673,538164.000416208
3674,538164.017082667
3675,538164.033749208
3676,538164.050415667
3677,538164.067082167
3678,538164.083748625
3679,538164.100415125
3680,538164.117081667
3681,538164.133748125
3682,538164.150414625
3683,538164.167081083
3684,538164.183747583
3685,538164.200414083
3686,538164.217080458
3687,538164.233747000
3688,538164.250413542
3689,538164.267079958
3690,538164.283746500
3691,538164.300413000
3692,538164.317079500
3693,538164.333745958
3694,538164.350412417
3695,538164.367078958
3696,538164.383745417
3697,538164.400411875
3698,538164.417078417
3699,538164.433744875
3700,538164.450411417
3701,538164.467077875
3702,538164.483744375
3703,538164.500410875
3704,538164.517077333
3705,538164.533743833
3706,538164.550410292
3707,538164.567076750
3708,538164.583743208
3709,538164.600409750
3710,538164.617076250
3711,538164.633742708
3712,538164.650409250
3713,538164.667075709
3714,538164.683742208
3715,538164.700408708
3716,538164.717075167
3717,538164.733741708
3718,538164.750408167
3719,538164.767074625
3720,538164.783741083
3721,538164.800407583
3722,538164.817074083
3723,538164.833740584
3724,538164.850407042
3725,538164.867073583
3726,538164.883740042
3727,538164.900406542
3728,538164.917073042
3729,538164.933739500
3730,538164.950406042
3731,538164.967072417
3732,538164.983738917
3733,538165.000405417
3734,538165.017071875
3735,538165.033738417
3736,538165.050404875
3737,538165.067071375
3738,538165.083737875
3739,538165.100404333
3740,538165.117070875
3741,538165.133737292
3742,538165.150403875
3743,538165.167070333
3744,538165.183736792
3745,538165.200403292
3746,538165.217069750
3747,538165.233736250
3748,538165.250402833
3749,538165.267069250
3750,538165.283735792
3751,538165.300402250
3752,538165.317068708
3753,538165.333735250
3754,538165.350401709
3755,538165.367068167
3756,538165.383734708
3757,538165.400401167
3758,538165.417067625
3759,538165.433734167
3760,538165.450400708
3761,538165.467067083
3762,538165.483733583
3763,538165.500400125
3764,538165.517066584
3765,538165.533733167
3766,538165.550399583
3767,538165.567066042
3768,538165.583732542
3769,538165.600399042
3770,538165.617065542
3771,538165.633732042
3772,538165.650398500
3773,538165.667065042
3774,538165.683731458
3775,538165.700398000
3776,538165.717064458
3777,538165.733731000
3778,538165.750397500
3779,538165.767063958
3780,538165.783730500
3781,538165.800397000
3782,538165.817063375
3783,538165.833729958
3784,538165.850396417
3785,538165.867062875
3786,538165.883729333
3787,538165.900395875
3788,538165.917062417
3789,538165.933728875
3790,538165.950395375
3791,538165.967061875
3792,538165.983728292
3793,538166.000394834
3794,538166.017061333
3795,538166.033727792
3796,538166.050394333
3797,538166.067060792
3798,538166.083727333
3799,538166.100393750
3800,538166.117060250
3801,538166.133726750
3802,538166.150393292
3803,538166.167059792
3804,538166.183726250
3805,538166.200392792
3806,538166.217059208
3807,538166.233725708
3808,538166.250392208
3809,538166.267058708
3810,538166.283725208
3811,538166.300391667
3812,538166.317058167
3813,538166.333724667
3814,538166.350391167
3815,538166.367057625
3816,538166.383724125
3817,538166.400390625
3818,538166.417057083
3819,538166.433723542
3820,538166.450390125
3821,538166.467056583
3822,538166.483723083
3823,538166.500389542
3824,538166.517056042
3825,538166.533722583
3826,538166.550389000
3827,538166.567055542
3828,538166.583722000
3829,538166.600388542
3830,538166.617055042
3831,538166.633721500
3832,538166.650388000
3833,538166.667054417
3834,538166.683720917
3835,538166.700387417
3836,538166.717053958
3837,538166.733720417
3838,538166.750386917
3839,538166.767053458
3840,538166.783719917
3841,538166.800386375
3842,538166.817052875
3843,538166.833719375
3844,538166.850385833
3845,538166.867052375
3846,538166.883718833
3847,538166.900385333
3848,538166.917051833
3849,538166.933718333
3850,538166.950384834
3851,538166.967051333
3852,538166.983717792
3853,538167.000384292
3854,538167.017050792
3855,538167.033717292
3856,538167.050383750
3857,538167.067050208
3858,538167.083716708
3859,538167.100383208
3860,538167.117049625
3861,538167.133716167
3862,538167.150382667
3863,538167.167049167
3864,538167.183715708
3865,538167.200382167
3866,538167.217048667
3867,538167.233715167
3868,538167.250381667
3869,538167.267048125
3870,538167.283714625
3871,538167.300381125
3872,538167.317047542
3873,538167.333714042
3874,538167.350380583
3875,538167.367047042
3876,538167.383713625
3877,538167.400380083
3878,538167.417046542
3879,538167.433713042
3880,538167.450379542
3881,538167.467046000
3882,538167.483712500
3883,538167.500378958
3884,538167.517045458
3885,538167.533711917
3886,538167.550378458
3887,538167.567044875
3888,538167.583711375
3889,538167.600377917
3890,538167.617044375
3891,538167.633710917
3892,538167.650377375
3893,538167.667043792
3894,538167.683710375
3895,538167.700376875
3896,538167.717043333
3897,538167.733709875
3898,538167.750376333
3899,538167.767042833
3900,538167.783709250
3901,538167.800375833
3902,538167.817042333
3903,538167.833708750
3904,538167.850375292
3905,538167.867041708
3906,538167.883708208
3907,538167.900374708
3908,538167.917041167
3909,538167.933707708
3910,538167.950374167
3911,538167.967040667
3912,538167.983707125
3913,538168.000373625
3914,538168.017040167
3915,538168.033706625
3916,538168.050373125
3917,538168.067039625
3918,538168.083706083
3919,538168.100372625
3920,538168.117039084
3921,538168.133705583
3922,538168.150372000
3923,538168.167038500
3924,538168.183705000
3925,538168.200371542
3926,538168.217038000
3927,538168.233704500
3928,538168.250371000
3929,538168.267037500
3930,538168.283703958
3931,538168.300370458
3932,538168.317036875
3933,538168.333703375
3934,538168.350369917
3935,538168.367036375
3936,538168.383702917
3937,538168.400369375
3938,538168.417035833
3939,538168.433702333
3940,538168.450368833
3941,538168.467035292
3942,538168.483701833
3943,538168.500368333
3944,538168.517034750
3945,538168.533701292
3946,538168.550367833
3947,538168.567034250
3948,538168.583700708
3949,538168.600367292
3950,538168.617033667
3951,538168.633700209
3952,538168.650366750
3953,538168.667033208
3954,538168.683699750
3955,538168.700366167
3956,538168.717032667
3957,538168.733699208
3958,538168.750365625
3959,538168.767032125
3960,538168.783698625
3961,538168.800365125
3962,538168.817031667
3963,538168.833698083
3964,538168.850364625
3965,538168.867031083
3966,538168.883697583
3967,538168.900364083
3968,538168.917030542
3969,538168.933697042
3970,538168.950363542
3971,538168.967030042
3972,538168.983696500
3973,538169.000363042
3974,538169.017029500
3975,538169.033696000
3976,538169.050362583
3977,538169.067029000
3978,538169.083695458
3979,538169.100361958
3980,538169.117028500
3981,538169.133694958
3982,538169.150361375
3983,538169.167027917
3984,538169.183694458
3985,538169.200360875
3986,538169.217027375
3987,538169.233693875
3988,538169.250360375
3989,538169.267026833
3990,538169.283693334
3991,538169.300359833
3992,538169.317026333
3993,538169.333692792
3994,538169.350359333
3995,538169.367025792
3996,538169.383692333
3997,538169.400358833
3998,538169.417025334
3999,538169.433691792
4000,538169.450358292
4001,538169.467024792
4002,538169.483691292
4003,538169.500357750
4004,538169.517024208
4005,538169.533690792
4006,538169.550357292
4007,538169.567023750
4008,538169.583690208
4009,538169.600356708
4010,538169.617023167
4011,538169.633689667
4012,538169.650356208
4013,538169.667022667
4014,538169.683689167
4015,538169.700355667
4016,538169.717022125
4017,538169.733688708
4018,538169.750355125
4019,538169.767021584
4020,538169.783688167
4021,538169.800354583
4022,538169.817021042
4023,538169.833687542
4024,538169.850354042
4025,538169.867020583
4026,538169.883687042
4027,538169.900353584
4028,538169.917020000
4029,538169.933686542
4030,538169.950353042
4031,538169.967019542
4032,538169.983686042
4033,538170.000352458
4034,538170.017018958
4035,538170.033685500
4036,538170.050351958
4037,538170.067018459
4038,538170.083684917
4039,538170.100351417
4040,538170.117017917
4041,538170.133684375
4042,538170.150350958
4043,538170.167017417
4044,538170.183683875
4045,538170.200350417
4046,538170.217016833
4047,538170.233683417
4048,538170.250349833
4049,538170.267016333
4050,538170.283682833
4051,538170.300349333
4052,538170.317015875
4053,538170.333682333
4054,538170.350348875
4055,538170.367015333
4056,538170.383681792
4057,538170.400348250
4058,538170.417014750
4059,538170.433681167
4060,538170.450347708
4061,538170.467014250
4062,538170.483680708
4063,538170.500347208
4064,538170.517013667
4065,538170.533680208
4066,538170.550346667
4067,538170.567013167
4068,538170.583679625
4069,538170.600346167
4070,538170.617012667
4071,538170.633679125
4072,538170.650345667
4073,538170.667012083
4074,538170.683678542
4075,538170.700345125
4076,538170.717011584
4077,538170.733678083
4078,538170.750344583
4079,538170.767011000
4080,538170.783677542
4081,538170.800344000
4082,538170.817010583
4083,538170.833677000
4084,538170.850343458
4085,538170.867010000
4086,538170.883676417
4087,538170.900343000
4088,538170.917009458
4089,538170.933675958
4090,538170.950342417
4091,538170.967008917
4092,538170.983675417
4093,538171.000341917
4094,538171.017008375
4095,538171.033674917
4096,538171.050341375
4097,538171.067007917
4098,538171.083674375
4099,538171.100340833
4100,538171.117007333
4101,538171.133673833
4102,538171.150340333
4103,538171.167006833
4104,538171.183673250
4105,538171.200339792
4106,538171.217006292
4107,538171.233672750
4108,538171.250339250
4109,538171.267005667
4110,538171.283672208
4111,538171.300338750
4112,538171.317005250
4113,538171.333671708
4114,538171.350338167
4115,538171.367004625
4116,538171.383671083
4117,538171.400337625
4118,538171.417004125
4119,538171.433670583
4120,538171.450337125
4121,538171.467003625
4122,538171.483670042
4123,538171.500336542
4124,538171.517003000
4125,538171.533669583
4126,538171.550336042
4127,538171.567002583
4128,538171.583669000
4129,538171.600335458
4130,538171.617002000
4131,538171.633668500
4132,538171.650334958
4133,538171.667001458
4134,538171.683667875
4135,538171.700334375
4136,538171.717000917
4137,538171.733667333
4138,538171.750333917
4139,538171.767000375
4140,538171.783666833
4141,538171.800333333
4142,538171.816999875
4143,538171.833666333
4144,538171.850332792
4145,538171.866999333
4146,538171.883665834
4147,538171.900332333
4148,538171.916998792
4149,538171.933665292
4150,538171.950331792
4151,538171.966998250
4152,538171.983664750
4153,538172.000331250
4154,538172.016997750
4155,538172.033664208
4156,538172.050330667
4157,538172.066997208
4158,538172.083663708
4159,538172.100330167
4160,538172.116996667
4161,538172.133663167
4162,538172.150329625
4163,538172.166996125
4164,538172.183662625
4165,538172.200329125
4166,538172.216995625
4167,538172.233662125
4168,538172.250328542
4169,538172.266995083
4170,538172.283661542
4171,538172.300328042
4172,538172.316994542
4173,538172.333661042
4174,538172.350327542
4175,538172.366994083
4176,538172.383660542
4177,538172.400326959
4178,538172.416993500
4179,538172.433660000
4180,538172.450326458
4181,538172.466993000
4182,538172.483659417
4183,538172.500325917
4184,538172.516992375
4185,538172.533658833
4186,538172.550325417
4187,538172.566991917
4188,538172.583658375
4189,538172.600324875
4190,538172.616991333
4191,538172.633657875
4192,538172.650324375
4193,538172.666990875
4194,538172.683657333
4195,538172.700323834
4196,538172.716990333
4197,538172.733656833
4198,538172.750323333
4199,538172.766989792
4200,538172.783656292
4201,538172.800322750
4202,538172.816989292
4203,538172.833655792
4204,538172.850322250
4205,538172.866988708
4206,538172.883655250
4207,538172.900321625
4208,538172.916988250
4209,538172.933654667
4210,538172.950321167
4211,538172.966987667
4212,538172.983654125
4213,538173.000320667
4214,538173.016987125
4215,538173.033653583
4216,538173.050320125
4217,538173.066986583
4218,538173.083653042
4219,538173.100319583
4220,538173.116986083
4221,538173.133652583
4222,538173.150319042
4223,538173.166985583
4224,538173.183652000
4225,538173.200318500
4226,538173.216985042
4227,538173.233651458
4228,538173.250318042
4229,538173.266984500
4230,538173.283650958
4231,538173.300317458
4232,538173.316983958
4233,538173.333650458
4234,538173.350316875
4235,538173.366983417
4236,538173.383649875
4237,538173.400316375
4238,538173.416982833
4239,538173.433649375
4240,538173.450315875
4241,538173.466982333
4242,538173.483648792
4243,538173.500315333
4244,538173.516981792
4245,538173.533648292
4246,538173.550314792
4247,538173.566981250
4248,538173.583647750
4249,538173.600314250
4250,538173.616980708
4251,538173.633647208
4252,538173.650313708
4253,538173.666980208
4254,538173.683646667
4255,538173.700313167
4256,538173.716979708
4257,538173.733646084
4258,538173.750312667
4259,538173.766979083
4260,538173.783645500
4261,538173.800312083
4262,538173.816978583
4263,538173.833645000
4264,538173.850311542
4265,538173.866978042
4266,538173.883644500
4267,538173.900311000
4268,538173.916977542
4269,538173.933643958
4270,538173.950310458
4271,538173.966976958
4272,538173.983643458
4273,538174.000309917
4274,538174.016976417
4275,538174.033642875
4276,538174.050309417
4277,538174.066975875
4278,538174.083642333
4279,538174.100308833
4280,538174.116975417
4281,538174.133641833
4282,538174.150308250
4283,538174.166974833
4284,538174.183641250
4285,538174.200307750
4286,538174.216974208
4287,538174.233640750
4288,538174.250307209
4289,538174.266973708
4290,538174.283640125
4291,538174.300306667
4292,538174.316973125
4293,538174.333639583
4294,538174.350306208
4295,538174.366972667
