frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms
12800,16.627459,16.562345,0.000000,4.935374,4.904028,0.030972,0.046208,0.027083,0.605708
12801,16.575750,16.560998,0.000000,4.919625,4.919250,0.000250,0.044000,0.013791,1.284167
12802,16.826375,16.826159,0.000000,4.580292,4.562708,0.017334,0.047541,0.032000,0.919416
12803,16.599625,16.572420,0.000000,4.952916,4.932250,0.020416,0.041708,0.023750,0.446208
12804,16.666958,16.651877,0.000000,5.379416,5.320125,0.059000,0.042792,0.029666,0.772291
12805,16.784708,16.853915,0.000000,5.643291,5.524736,0.118139,0.057625,0.064667,0.463959
12806,16.646667,16.593590,0.000000,5.363458,5.362695,0.000347,0.068875,0.030542,0.757792
12807,16.700792,16.631078,0.000000,5.930375,5.758027,0.172264,0.047416,0.019042,0.446916
12808,16.699291,16.690255,0.000000,5.629750,5.514944,0.114514,0.054125,0.021917,0.642083
12809,16.608459,16.602553,0.000000,5.194458,5.164209,0.029666,0.061333,0.021542,0.918375
12810,16.806583,16.832135,0.000000,5.716875,5.586528,0.130056,0.058250,0.031125,0.463792
12811,16.678292,16.652669,0.000000,5.699084,5.558861,0.139848,0.049291,0.012792,1.090084
12812,16.569833,16.552876,0.000000,5.785875,5.777084,0.008458,0.052000,0.052125,0.591667
12813,16.822667,16.806086,0.000000,5.816957,5.666319,0.150222,0.055666,0.016084,0.748041
12814,16.632958,16.576708,0.000000,5.846209,5.673569,0.172223,0.044167,0.015208,0.445042
12815,16.676833,16.724319,0.000000,5.990375,5.810695,0.179597,0.046625,0.048834,0.754666
12816,16.814584,16.780078,0.000000,5.901000,5.717528,0.183181,0.059875,0.021708,0.927000
12817,16.477416,16.455338,0.000000,4.524874,4.524249,0.000292,0.059917,0.014542,0.303000
12818,16.735875,16.744486,0.000000,5.761167,5.624403,0.136347,0.050917,0.020875,1.117583
12819,16.631375,16.571263,0.000000,5.995041,5.826402,0.168556,0.045334,0.014375,0.446958
12820,16.689917,16.666670,0.000000,6.079291,5.885694,0.193514,0.048167,0.013125,1.294125
12821,16.648500,16.637052,0.000000,5.780749,5.638611,0.141930,0.040292,0.007791,0.620375
12822,16.709250,16.712015,0.000000,6.092166,5.916610,0.175431,0.043417,0.010208,0.934417
12823,16.641000,16.633035,0.000000,6.089834,5.893569,0.196181,0.041333,0.012667,0.607000
12824,16.986292,16.976453,0.000000,5.884834,5.705778,0.178889,0.066458,0.018042,0.921625
12825,16.388541,16.392830,0.000000,5.016167,5.014319,0.001556,0.067625,0.016084,0.690999
12826,16.690917,16.640008,0.000000,5.314500,5.269833,0.044167,0.053542,0.014500,0.301375
12827,16.863167,16.909327,0.000000,6.010999,5.836111,0.174805,0.076000,0.021375,1.243375
12828,16.547625,16.467134,0.000000,5.387542,5.325028,0.062056,0.048541,0.013459,0.610000
12829,16.686000,16.700921,0.000000,6.081625,5.884611,0.196889,0.048416,0.044042,1.256834
12830,16.590833,16.573552,0.000000,5.850750,5.696445,0.154055,0.043667,0.011875,0.612958
12831,16.582083,16.514477,0.000000,6.151250,5.972736,0.178431,0.045250,0.024042,0.928917
12832,16.896667,16.942960,0.000000,4.852792,4.850166,0.002584,0.058167,0.023041,0.912375
12833,16.670958,16.632676,0.000000,5.536917,5.452001,0.084750,0.051917,0.050167,0.635500
12834,16.723792,16.708757,0.000000,5.693126,5.570528,0.122097,0.058917,0.062833,0.936334
12835,16.623875,16.620433,0.000000,5.943750,5.763819,0.179681,0.043875,0.013625,0.291500
12836,16.651333,16.649488,0.000000,5.737625,5.588153,0.149014,0.045334,0.010375,0.854874
12837,16.792000,16.751214,0.000000,5.952707,5.776236,0.176097,0.047417,0.011583,0.639625
12838,16.648125,16.653032,0.000000,6.071750,5.851111,0.220306,0.051334,0.012666,1.246375
12839,16.658917,16.596541,0.000000,5.693291,5.669751,0.023249,0.046458,0.014959,0.925542
12840,16.699250,16.742748,0.000000,5.916751,5.749028,0.167431,0.052542,0.011833,0.586875
12841,16.645000,16.621503,0.000000,5.896376,5.715736,0.180473,0.043042,0.010625,1.125000
12842,16.714625,16.734958,0.000000,5.952958,5.778111,0.174597,0.047042,0.042291,0.614291
12843,16.800417,16.728280,0.000000,5.991167,5.807903,0.182889,0.044833,0.011667,0.946124
12844,16.498416,16.529162,0.000000,5.753375,5.737791,0.015417,0.046917,0.012917,0.466583
12845,16.865042,16.806220,0.000000,5.835000,5.682320,0.152514,0.053333,0.013250,0.789333
12846,16.239708,16.410281,0.000000,5.868291,5.867125,0.000708,0.045334,0.161625,0.656291
12847,16.746584,16.646957,0.000000,5.355417,5.294291,0.060876,0.048833,0.113667,0.949791
12848,17.050208,16.971836,0.000000,5.313707,5.312903,0.000305,0.081125,0.017708,1.319709
12849,16.582708,16.512503,0.000000,5.424166,5.352569,0.071139,0.058875,0.019000,0.642042
12850,16.745125,16.775085,0.000000,6.125501,5.927528,0.197848,0.056167,0.015417,0.943834
12851,16.635375,16.605288,0.000000,5.151251,5.125543,0.025375,0.048125,0.046417,0.643541
12852,16.731709,16.722245,0.000000,5.475916,5.475319,0.000222,0.057625,0.021625,0.615625
12853,16.238375,16.365594,0.000000,5.589085,5.484319,0.104473,0.048416,0.201125,0.610417
12854,17.056583,16.916029,0.000000,4.524000,4.516668,0.007041,0.056542,0.011333,0.980458
12855,16.829000,16.869363,0.000000,5.613916,5.497736,0.115722,0.080208,0.057584,0.939250
12856,16.491000,16.480213,0.000000,5.054543,5.054166,0.000168,0.056042,0.056250,0.290500
12857,16.663708,16.601117,0.000000,5.420124,5.344000,0.075749,0.047792,0.025875,1.282334
12858,16.631584,16.600700,0.000000,5.431791,5.342236,0.089222,0.049208,0.020208,0.290875
12859,16.804208,16.819112,0.000000,5.788915,5.646027,0.142514,0.049667,0.019500,1.255250
12860,16.946583,16.919877,0.000000,5.487875,5.406236,0.081389,0.042584,0.011666,0.637125
12861,16.305334,16.323870,0.000000,2.689334,2.686667,0.002292,0.055750,0.041875,0.950667
12862,16.792791,16.743658,0.000000,4.312083,4.281874,0.030084,0.053542,0.013417,0.909750
12863,16.467209,16.505130,0.000000,3.740291,3.738084,0.001916,0.054666,0.073542,0.654500
12864,16.613625,16.659882,0.000000,4.389709,4.388792,0.000375,0.045791,0.124792,0.586125
12865,16.843541,16.728297,0.000000,4.326334,4.303625,0.022418,0.052792,0.032667,0.624042
12866,16.589875,16.621044,0.000000,3.843709,3.836959,0.006458,0.045000,0.075167,1.299125
12867,16.694792,16.658825,0.000000,4.570001,4.569333,0.000459,0.050667,0.062791,0.289542
12868,16.757625,16.723246,0.000000,4.648499,4.629333,0.018750,0.056708,0.047292,1.255042
12869,16.599833,16.598666,0.000000,4.384750,4.383292,0.001249,0.043959,0.052625,0.302625
12870,16.723625,16.687716,0.000000,4.651750,4.644167,0.007333,0.043000,0.015375,0.932542
12871,16.758417,16.750635,0.000000,4.635292,4.631749,0.003376,0.047958,0.030875,0.905624
12872,16.600250,16.597605,0.000000,4.353167,4.352709,0.000291,0.068000,0.018125,0.617417
12873,16.696250,16.681297,0.000000,4.422916,4.422333,0.000375,0.055208,0.024750,0.923833
12874,16.712833,16.686594,0.000000,4.666209,4.650124,0.015793,0.052750,0.012459,0.609584
12875,16.703542,16.787458,0.000000,4.449499,4.449000,0.000333,0.065083,0.101917,0.957875
12876,16.717708,16.626708,0.000000,3.711250,3.704042,0.006916,0.075667,0.027333,0.393250
12877,16.649375,16.651589,0.000000,4.105834,4.105208,0.000334,0.062959,0.048291,0.924125
12878,16.553542,16.550331,0.000000,3.865499,3.845625,0.019541,0.054125,0.071458,0.608792
12879,16.744542,16.692913,0.000000,4.241084,4.223584,0.017125,0.047166,0.025542,1.139292
12880,16.789791,16.789492,0.000000,4.376041,4.369458,0.006375,0.056917,0.036542,1.066416
12881,16.646917,16.726540,0.000000,3.842708,3.838959,0.003541,0.053292,0.149583,0.293250
12882,16.653833,16.530506,0.000000,3.507875,3.507375,0.000250,0.053250,0.033875,0.968709
12883,16.723292,16.733592,0.000000,4.097749,4.096957,0.000667,0.051750,0.048667,0.610000
12884,16.751750,16.893112,0.000000,3.867625,3.866876,0.000541,0.073917,0.205125,0.940333
12885,16.496167,16.372037,0.000000,3.266708,3.258542,0.007833,0.062166,0.092834,0.613208
12886,16.875041,16.815377,0.000000,3.247417,3.226291,0.020834,0.072917,0.034750,0.618875
12887,16.551792,16.520117,0.000000,3.913043,3.902501,0.010083,0.062000,0.035917,0.984750
12888,16.621000,16.704994,0.000000,2.804291,2.799458,0.000250,0.064333,0.110792,0.321458
12889,16.837750,16.730162,0.000000,3.447750,3.446000,0.001459,0.058500,0.020000,1.265500
12890,16.550458,16.540445,0.000000,3.933332,3.932500,0.000416,0.055250,0.030167,0.608459
12891,16.742167,16.743010,0.000000,4.043751,4.039834,0.003750,0.054625,0.039792,0.991042
12892,16.753083,16.737715,0.000000,3.844166,3.812458,0.031417,0.066667,0.030375,0.331625
12893,16.514875,16.482344,0.000000,3.942083,3.941625,0.000291,0.047750,0.106375,0.790542
12894,16.740875,16.742830,0.000000,3.750708,3.748209,0.002333,0.049167,0.046708,0.898917
12895,16.727625,16.695159,0.000000,4.193459,4.191861,0.001056,0.060875,0.030042,0.291875
12896,16.642125,16.659196,0.000000,3.258083,3.257542,0.000333,0.059917,0.054625,0.705459
12897,16.674667,16.622544,0.000000,4.407626,4.407000,0.000209,0.048667,0.033833,0.654083
12898,16.664833,16.661875,0.000000,4.670749,4.670166,0.000375,0.047750,0.041209,1.300292
12899,16.718625,16.688093,0.000000,4.463916,4.455459,0.007999,0.040167,0.019833,0.613333
12900,16.733084,16.703368,0.000000,4.505125,4.493667,0.011083,0.047083,0.011167,0.951500
12901,16.558208,16.617329,0.000000,3.464667,3.464041,0.000251,0.056208,0.083709,0.608125
12902,16.744375,16.681491,0.000000,4.069626,4.068918,0.000208,0.063917,0.028166,1.002208
12903,16.706833,16.687660,0.000000,4.247833,4.240750,0.006917,0.056625,0.035042,1.103666
12904,16.634500,16.672237,0.000000,4.390166,4.389541,0.000250,0.047167,0.065708,0.472209
12905,16.737542,16.718326,0.000000,4.306167,4.303834,0.002083,0.047208,0.062375,0.794251
12906,16.642708,16.609959,0.000000,4.519625,4.519166,0.000209,0.058292,0.054667,0.640541
12907,16.695875,16.681883,0.000000,4.563959,4.554875,0.008959,0.056125,0.032542,0.932750
12908,16.773334,16.725754,0.000000,4.392500,4.391917,0.000374,0.056041,0.014709,0.613709
12909,16.678416,16.675867,0.000000,4.523875,4.507250,0.016375,0.057584,0.024666,0.615500
12910,16.677709,16.650879,0.000000,4.557041,4.547457,0.009501,0.075541,0.013750,0.898626
12911,16.764541,16.788663,0.000000,4.142541,4.139167,0.000249,0.062167,0.037792,0.298625
12912,16.699084,16.651746,0.000000,4.473291,4.472861,0.000097,0.058875,0.018500,0.598584
12913,16.533208,16.583910,0.000000,4.581833,4.575208,0.006375,0.075625,0.045208,0.636916
12914,16.619333,16.588036,0.000000,4.609958,4.609584,0.000124,0.047709,0.067333,0.756583
12915,16.827084,16.771287,0.000000,4.651750,4.635375,0.016083,0.052500,0.012666,0.494375
12916,16.590750,16.554913,0.000000,4.629874,4.628582,0.001001,0.050458,0.013125,0.737500
12917,16.841000,16.862913,0.000000,4.683001,4.682251,0.000166,0.059958,0.014417,0.329250
12918,16.647500,16.623331,0.000000,4.943376,4.930959,0.012083,0.051208,0.018208,0.932500
12919,16.552916,16.536376,0.000000,5.113957,5.106166,0.007625,0.050750,0.018334,1.287333
12920,16.920625,16.911217,0.000000,4.993666,4.989917,0.003499,0.055542,0.013958,0.300666
12921,16.583042,16.570423,0.000000,5.089167,5.088708,0.000209,0.048375,0.038208,0.954333
12922,16.675167,16.658613,0.000000,5.242333,5.231166,0.010917,0.055250,0.013416,0.666791
12923,16.368333,16.529954,0.000000,5.341876,5.305543,0.036166,0.047375,0.228958,0.940251
12924,17.033667,16.842565,0.000000,4.936500,4.935917,0.000333,0.051791,0.021584,0.608709
12925,16.783958,16.712910,0.000000,4.988459,4.977833,0.010459,0.046542,0.013208,0.932334
12926,16.619333,16.644072,0.000000,5.238085,5.237668,0.000208,0.053542,0.015208,0.902291
12927,16.702375,16.687757,0.000000,5.062708,5.056417,0.006041,0.042417,0.046417,0.610667
12928,16.639667,16.646086,0.000000,5.271165,5.270624,0.000250,0.075750,0.020083,0.995626
12929,16.629583,16.594471,0.000000,5.172083,5.171292,0.000541,0.046209,0.015541,0.290333
12930,16.431084,16.571256,0.000000,5.411250,5.319333,0.091542,0.038166,0.159792,1.261083
12931,16.923083,16.740733,0.000000,4.631168,4.630583,0.000293,0.043458,0.011084,0.609292
12932,16.729417,16.739531,0.000000,5.308624,5.308125,0.000207,0.047375,0.014875,0.934666
12933,16.709750,16.715307,0.000000,5.024335,4.998417,0.025834,0.058416,0.013292,0.951124
12934,16.510583,16.493796,0.000000,5.260958,5.260541,0.000167,0.053542,0.019375,0.445375
12935,16.732792,16.684176,0.000000,4.919999,4.913750,0.005874,0.046250,0.012000,1.088458
12936,16.735333,16.757464,0.000000,5.199083,5.177167,0.021708,0.056792,0.026041,0.297625
12937,16.748583,16.685540,0.000000,5.306710,5.238958,0.067293,0.050834,0.012791,1.275667
12938,16.591834,16.578252,0.000000,5.266458,5.251875,0.014333,0.051375,0.012666,0.300333
12939,16.656500,16.645831,0.000000,5.288417,5.241875,0.046292,0.040583,0.016542,1.241625
12940,16.714208,16.721627,0.000000,5.358708,5.310874,0.047709,0.048625,0.013458,0.652792
12941,16.593583,16.585006,0.000000,5.375707,5.306250,0.069249,0.050500,0.029084,1.165167
12942,16.817875,16.808714,0.000000,4.692708,4.663125,0.029333,0.052292,0.016917,0.910834
12943,16.655209,16.579958,0.000000,5.350999,5.304541,0.046125,0.041958,0.011667,0.632042
12944,16.676541,16.721478,0.000000,5.363749,5.363084,0.000499,0.051584,0.011666,0.961833
12945,16.827709,16.825379,0.000000,5.292626,5.231361,0.060931,0.053041,0.013625,0.461667
12946,16.540583,16.530582,0.000000,4.549875,4.536083,0.013542,0.053292,0.017583,0.775501
12947,16.572417,16.538509,0.000000,5.258042,5.228334,0.029416,0.057250,0.025166,0.608167
12948,16.792958,16.813586,0.000000,4.998042,4.988917,0.008792,0.046250,0.047583,1.110624
12949,16.652208,16.604259,0.000000,5.424125,5.363916,0.060001,0.051750,0.021042,1.287458
12950,16.726500,16.721957,0.000000,5.149376,5.148736,0.000139,0.062834,0.013875,0.304625
12951,16.708125,16.692430,0.000000,5.198083,5.158500,0.039166,0.054834,0.014416,0.938124
12952,16.671250,16.671470,0.000000,5.401376,5.344833,0.056376,0.057959,0.013000,0.609042
12953,16.635917,16.591296,0.000000,5.428791,5.371667,0.056791,0.044083,0.010584,0.961751
12954,16.768333,16.766126,0.000000,5.344584,5.291667,0.052750,0.056625,0.020792,0.608042
12955,16.628959,16.583585,0.000000,5.329667,5.294916,0.034501,0.051250,0.017750,0.933625
12956,16.652666,16.629223,0.000000,5.547958,5.436111,0.111430,0.043250,0.010917,0.608708
12957,16.809709,16.828335,0.000000,5.267250,5.266792,0.000250,0.097291,0.021000,1.089916
12958,16.686583,16.674127,0.000000,4.851791,4.795944,0.055514,0.061583,0.018000,1.011625
12959,16.442875,16.485221,0.000000,5.231791,5.215834,0.015791,0.045000,0.071542,0.654250
12960,16.597167,16.654796,0.000000,4.616124,4.605208,0.010500,0.045625,0.179083,1.324376
12961,16.962666,16.847841,0.000000,4.358625,4.358041,0.000334,0.061084,0.020916,0.288708
12962,16.675084,16.615371,0.000000,5.242793,5.181376,0.061125,0.040083,0.011833,0.932626
12963,16.689375,16.705831,0.000000,4.969459,4.968917,0.000208,0.051291,0.027792,0.610292
12964,16.265625,16.518621,0.000000,5.137459,5.132541,0.004626,0.052791,0.282334,0.871667
12965,17.093416,16.815378,0.000000,4.903209,4.890445,0.012389,0.047375,0.019375,0.944250
12966,16.663500,16.656004,0.000000,5.050333,5.041000,0.009166,0.050042,0.032083,0.473583
12967,16.674375,16.696670,0.000000,5.085625,5.085083,0.000292,0.074209,0.024666,1.120000
12968,16.794417,16.739273,0.000000,4.471876,4.470918,0.000583,0.058792,0.014541,0.302750
12969,16.620208,16.632754,0.000000,4.921459,4.921000,0.000125,0.062209,0.019250,1.266667
12970,16.653334,16.603082,0.000000,5.102792,5.075291,0.027334,0.050125,0.010166,0.616459
12971,16.756833,16.775161,0.000000,4.654793,4.645418,0.009083,0.064333,0.014709,0.944084
12972,16.668000,16.621747,0.000000,4.507167,4.464625,0.042000,0.046583,0.027292,0.899292
12973,16.650667,16.647281,0.000000,4.788500,4.787999,0.000168,0.047166,0.021375,0.610792
12974,16.699625,16.702262,0.000000,4.964333,4.959500,0.004624,0.086208,0.023708,0.746208
12975,16.721958,16.665502,0.000000,5.009250,5.008458,0.000375,0.056500,0.017167,0.300500
12976,16.560083,16.566676,0.000000,5.040375,5.019375,0.020875,0.047042,0.029708,1.023333
12977,16.783334,16.799100,0.000000,5.079666,5.079167,0.000291,0.067416,0.032375,0.291666
12978,16.751250,16.671201,0.000000,5.120376,5.091875,0.028334,0.065583,0.029750,0.949709
12979,16.659875,16.719456,0.000000,4.106042,4.103361,0.002056,0.071541,0.015125,0.582167
12980,16.682541,16.636573,0.000000,4.618666,4.609375,0.008958,0.057542,0.017250,0.289125
12981,16.677959,16.679824,0.000000,5.014209,5.013584,0.000250,0.054708,0.018833,0.900626
12982,16.616041,16.571925,0.000000,4.935875,4.935583,0.000126,0.040167,0.011875,0.618917
12983,16.716584,16.687707,0.000000,4.915499,4.914917,0.000249,0.038083,0.010042,0.906792
12984,16.609500,16.630616,0.000000,4.931541,4.930958,0.000291,0.034416,0.029084,0.620833
12985,16.720375,16.678961,0.000000,4.883167,4.882666,0.000209,0.041416,0.029167,0.924041
12986,16.718666,16.718160,0.000000,4.735959,4.735459,0.000333,0.046667,0.011625,0.619084
12987,16.683500,16.655887,0.000000,4.905585,4.905209,0.000292,0.039250,0.010667,0.933750
12988,16.604250,16.614167,0.000000,4.991501,4.991125,0.000251,0.039917,0.027208,1.288042
12989,16.726125,16.677970,0.000000,4.742541,4.742167,0.000124,0.034209,0.032291,0.477500
12990,16.667084,16.653135,0.000000,4.790124,4.789708,0.000125,0.050708,0.013458,0.832626
12991,16.642500,16.637379,0.000000,5.012125,5.011708,0.000167,0.036750,0.030541,0.351125
12992,16.668541,16.675258,0.000000,4.905750,4.905334,0.000291,0.039834,0.030208,0.673958
12993,16.734834,16.708487,0.000000,5.018167,5.014833,0.000334,0.039875,0.018208,0.349416
12994,16.646291,16.623472,0.000000,4.829666,4.829291,0.000167,0.042292,0.011750,0.755625
12995,16.728500,16.676330,0.000000,4.702374,4.701834,0.000374,0.038584,0.011000,0.448125
12996,16.642625,16.691455,0.000000,4.841209,4.840625,0.000250,0.040125,0.025834,0.907708
12997,16.608542,16.569920,0.000000,4.996333,4.996083,0.000125,0.035625,0.012125,0.895125
12998,16.713000,16.695405,0.000000,3.988833,3.988459,0.000207,0.038833,0.039625,0.446042
12999,16.706917,16.687422,0.000000,4.785542,4.785167,0.000250,0.032708,0.030500,1.125125
13000,16.717458,16.687326,0.000000,4.751542,4.751152,0.000098,0.036542,0.015000,0.629250
13001,16.659250,16.685787,0.000000,4.546167,4.545793,0.000208,0.041250,0.034125,0.748583
13002,16.720833,16.707166,0.000000,4.840417,4.840153,0.000056,0.048667,0.018208,0.534959
13003,16.612125,16.588457,0.000000,4.437750,4.437249,0.000251,0.038292,0.043250,0.820208
13004,16.699542,16.684086,0.000000,4.626707,4.626167,0.000249,0.034875,0.016875,0.893500
13005,16.703333,16.788318,0.000000,4.716417,4.716041,0.000209,0.089959,0.066250,0.469791
13006,16.688667,16.579610,0.000000,4.585376,4.584875,0.000126,0.045125,0.043042,0.754375
13007,16.661042,16.604922,0.000000,4.946666,4.946251,0.000249,0.034916,0.010417,0.453417
13008,16.674708,16.706489,0.000000,4.934458,4.934125,0.000208,0.034375,0.040375,1.196833
13009,16.695500,16.671126,0.000000,4.767917,4.767291,0.000334,0.058375,0.022333,0.292167
13010,16.709583,16.667585,0.000000,4.422542,4.422084,0.000250,0.038459,0.016125,0.755334
13011,16.643834,16.658905,0.000000,4.814417,4.814042,0.000125,0.076666,0.009584,0.964666
13012,16.665750,16.612125,0.000000,4.895834,4.895499,0.000168,0.035458,0.009625,0.447167
13013,16.816916,16.826167,0.000000,4.149333,4.148750,0.000291,0.061417,0.025042,0.749749
13014,16.661250,16.631957,0.000000,4.723916,4.699958,0.023667,0.043167,0.018417,0.647917
13015,16.671042,16.678716,0.000000,4.684334,4.683791,0.000376,0.060250,0.015000,1.158583
13016,16.728833,16.700664,0.000000,4.219333,4.184417,0.034833,0.047459,0.013000,0.650042
