frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
70728,16.711208,16.595044,10.760607,0.000000,5.903375,5.755071,0.148179,0.055250,0.012750,1.259083,633,8095671,142451,0,5408
70729,16.679042,16.537961,10.671464,0.000000,6.013416,5.833570,0.179721,0.054125,0.011958,0.606250,632,8064783,140529,0,5408
70730,16.604416,16.542975,10.627238,0.000000,6.336583,6.175654,0.160846,0.045084,0.049208,0.909749,640,8086830,131949,0,7210
70731,16.719209,16.564051,11.360661,0.000000,5.485666,5.482585,0.002789,0.049500,0.039625,0.902375,632,8079858,142544,0,5408
70732,16.770458,16.671121,10.835408,0.000000,5.896792,5.750529,0.146180,0.056417,0.048541,0.606875,634,8095922,141295,0,5408
70733,16.544958,16.388752,10.677793,0.000000,5.705082,5.575611,0.129180,0.048459,0.018083,0.950958,636,8039866,139917,0,7210
70734,16.658375,16.558239,11.226592,0.000000,5.339959,5.289002,0.050665,0.052875,0.025542,0.625375,633,8095679,151679,0,5408
70735,16.813875,16.677623,11.324162,0.000000,5.376209,5.314612,0.061305,0.048875,0.019042,0.825542,633,8085098,149955,0,5408
70736,16.656042,16.529086,10.802200,0.000000,5.705958,5.579111,0.126472,0.056375,0.012833,0.622291,638,8066167,140287,0,7210
70737,16.579875,16.523308,11.259899,0.000000,5.282625,5.229377,0.052957,0.122375,0.049917,1.314750,633,8095693,152221,0,5408
70738,16.711875,16.509183,11.067016,0.000000,5.468625,5.370043,0.098415,0.051917,0.014375,0.956041,632,8064994,148742,0,5408
70739,16.745333,16.645438,10.754114,0.000000,5.906626,5.739320,0.167014,0.040667,0.050000,0.662542,640,8055294,140109,0,7210
70740,16.586084,16.463793,11.259896,0.000000,5.242833,5.218043,0.024540,0.046541,0.013709,1.259833,632,8095667,151392,0,5408
70741,16.664041,16.548960,11.098618,0.000000,5.487125,5.409001,0.077874,0.045709,0.018458,0.610584,632,8080291,149451,0,5408
70742,16.643167,16.510841,11.513047,0.000000,5.905750,5.881627,0.024123,0.047208,0.039209,0.763333,640,8055597,139899,0,7210
70743,16.739083,16.632046,11.186917,0.000000,5.469874,5.394168,0.075414,0.043292,0.011042,0.450084,633,8095592,151007,0,5408
70744,16.749000,16.603867,11.050861,0.000000,5.578917,5.470653,0.107972,0.043667,0.010708,0.773917,633,8080420,148895,0,5408
70745,16.778667,16.647320,10.706210,0.000000,6.025125,5.855654,0.169429,0.049208,0.014959,0.642250,638,8055353,139485,0,7210
70746,16.685667,16.567282,11.235061,0.000000,5.357625,5.300154,0.057305,0.047291,0.013792,0.998249,633,8095713,151040,0,5408
70747,16.618875,16.513621,11.176175,0.000000,5.351501,5.294612,0.056722,0.051375,0.012125,1.262084,633,8080201,149064,0,5408
70748,16.704000,16.602960,10.686786,0.000000,5.912832,5.744861,0.167680,0.051833,0.011792,0.483916,640,8070996,140122,0,7210
70749,16.563750,16.426043,11.046413,0.000000,5.422417,5.356794,0.065414,0.048958,0.012000,1.135792,629,8070073,150536,0,5408
70750,16.540083,16.437377,10.742749,0.000000,5.691874,5.565153,0.126388,0.051000,0.041000,0.607125,632,8121259,151443,0,5408
70751,17.109292,17.002873,11.323110,0.000000,5.670833,5.546861,0.123764,0.071500,0.048041,0.805833,637,8040106,144503,0,7210
70752,16.427666,16.271598,11.662912,0.000000,4.838958,4.838127,0.000206,0.062417,0.022250,0.546333,633,8080204,151189,0,5408
70753,16.780625,16.650040,11.240754,0.000000,5.424208,5.354710,0.069373,0.055584,0.016583,0.791667,630,8064847,150610,0,5408
70754,16.796750,16.692767,10.833555,0.000000,5.939417,5.765696,0.173638,0.051834,0.013791,0.921375,640,8083690,140560,0,7210
70755,16.578417,16.454413,10.935970,0.000000,5.478167,5.374029,0.103763,0.064292,0.012458,0.478208,633,8067524,141384,0,5408
70756,16.676792,16.503341,10.524659,0.000000,6.021292,5.844237,0.176972,0.042125,0.016166,0.928249,631,8064739,138041,0,5408
70757,16.753625,16.688531,10.738885,0.000000,5.973334,5.801863,0.171388,0.048750,0.018166,0.658125,641,8101898,140954,0,7210
70758,16.750958,16.616995,10.834081,0.000000,5.877292,5.726905,0.150345,0.052042,0.014791,1.139084,630,8056804,140516,0,5408
70759,16.628208,16.526575,10.723452,0.000000,5.806542,5.636445,0.169805,0.060459,0.035958,0.644000,632,8088205,140019,0,5408
70760,16.554417,16.387656,10.940167,0.000000,5.837332,5.819209,0.018123,0.057833,0.013917,0.978917,641,8086454,138975,0,7210
70761,16.767375,16.625166,10.778475,0.000000,5.879458,5.727779,0.151554,0.048333,0.014292,0.634792,632,8049421,140095,0,5408
70762,16.787167,16.662911,10.740791,0.000000,6.012207,5.843195,0.168929,0.052000,0.012750,1.159208,652,8080184,139537,0,5408
70763,16.565958,16.487745,10.568574,0.000000,5.922542,5.752695,0.169555,0.053208,0.013209,1.265791,640,8086471,140582,0,7210
70764,16.653083,16.515712,10.652204,0.000000,6.035959,5.882946,0.152929,0.044042,0.048083,0.639083,632,8064769,139849,0,5408
70765,16.674584,16.563621,11.249279,0.000000,5.823041,5.806293,0.016748,0.051750,0.035750,1.232666,632,8080265,139518,0,5408
70766,16.706166,16.557075,11.563389,0.000000,5.864708,5.837710,0.026998,0.057917,0.016958,0.300416,638,8071023,140688,0,7210
70767,16.646917,16.544783,10.743173,0.000000,5.967000,5.859946,0.106971,0.045750,0.010375,0.943959,632,8080250,139716,0,5408
70768,16.725250,16.578689,10.647870,0.000000,5.973500,5.801237,0.172180,0.055292,0.013416,0.607459,630,8080188,139410,0,5408
70769,16.649042,16.546643,10.704934,0.000000,5.983958,5.831154,0.152721,0.053666,0.011792,0.912208,640,8071007,141498,0,7210
70770,16.707666,16.578994,10.734953,0.000000,6.043375,5.893821,0.149471,0.050250,0.010500,1.252208,633,8080282,139336,0,5408
70771,16.680500,16.562504,10.639788,0.000000,6.087668,5.918571,0.169013,0.043959,0.010375,0.662333,643,8101900,139936,0,7210
70772,16.614292,16.492431,10.814279,0.000000,5.834708,5.797834,0.036874,0.053542,0.021458,1.251750,630,8049273,140435,0,5408
70773,16.460583,16.365313,10.437805,0.000000,6.177250,6.014863,0.162262,0.044334,0.009125,0.607708,638,8156870,144445,0,5537
70774,16.958667,16.821073,11.763632,0.000000,5.732375,5.716168,0.016040,0.052083,0.015875,1.102333,637,8024537,142139,0,7210
70775,16.345958,16.204674,11.194318,0.000000,6.152917,6.151835,0.001082,0.043000,0.010375,0.288667,629,8048693,135579,0,5536
70776,16.661375,16.551961,10.826465,0.000000,5.870084,5.741821,0.128179,0.055875,0.029417,0.969958,636,8110231,145202,0,5562
70777,17.042250,16.950450,10.925460,0.000000,5.836999,5.684320,0.152388,0.042917,0.017417,0.618625,648,8131398,145017,0,7487
70778,16.644542,16.536003,10.925134,0.000000,5.596291,5.487695,0.108430,0.051333,0.013042,1.311833,624,7987501,140675,0,5408
70779,16.874708,16.739584,10.936210,0.000000,5.981750,5.848487,0.133138,0.068625,0.026625,0.850792,635,8095625,134899,0,5408
70780,16.581417,16.448993,10.472355,0.000000,6.122000,5.958487,0.163430,0.052625,0.042625,0.690958,640,8071019,131935,0,7210
70781,16.601583,16.484711,10.813264,0.000000,6.132083,6.116293,0.015790,0.048209,0.013083,0.978291,631,8080213,133849,0,5408
70782,16.686375,16.579832,11.114181,0.000000,6.467624,6.465169,0.002455,0.047917,0.013208,0.627334,633,8080246,131162,0,5408
70783,16.632000,16.516624,10.478375,0.000000,6.497875,6.325195,0.172597,0.051709,0.010833,0.959625,638,8070989,130615,0,7210
70784,16.798542,16.675945,10.760953,0.000000,6.385833,6.240029,0.145679,0.051833,0.013084,0.571334,629,8064790,132312,0,5408
70785,16.799542,16.673834,10.714796,0.000000,6.136124,5.957529,0.178554,0.061583,0.017417,1.057458,632,8095672,133745,0,5408
70786,16.476708,16.352367,10.396283,0.000000,6.252334,6.060612,0.191597,0.039542,0.010458,1.260125,641,8071088,131783,0,7210
70787,16.575000,16.475031,10.569011,0.000000,6.200833,6.046737,0.153971,0.045000,0.012042,0.311041,635,8110420,137828,0,5541
70788,16.825875,16.695631,10.866540,0.000000,5.951833,5.802946,0.148762,0.041750,0.012292,1.265459,629,8049252,140559,0,5408
70789,16.472292,16.329240,10.345165,0.000000,6.224458,6.059237,0.165096,0.044125,0.010458,0.291583,643,8069955,137283,0,7404
70790,16.957541,16.870787,11.008287,0.000000,6.020791,5.859446,0.161262,0.043292,0.009792,0.982125,629,8064770,140296,0,5408
70791,16.683334,16.572300,10.863224,0.000000,5.639709,5.497820,0.141555,0.062208,0.039667,0.290167,633,8080200,133388,0,5408
70792,16.653166,16.548584,10.523370,0.000000,6.265291,6.093987,0.171179,0.060917,0.019917,0.947833,640,8101914,132708,0,7210
70793,16.381209,16.226914,10.329380,0.000000,6.216583,6.059529,0.156929,0.041583,0.011250,0.654375,638,8093605,134404,0,5788
70794,16.972166,16.877111,11.074832,0.000000,5.841458,5.689404,0.151929,0.057875,0.022667,1.317375,629,8049347,143700,0,5408
70795,16.604209,16.418002,10.490132,0.000000,6.265749,6.106987,0.158679,0.048250,0.010625,0.897499,640,8055548,132744,0,7210
70796,16.840708,16.744090,10.863661,0.000000,6.192501,6.045946,0.146471,0.046208,0.011334,0.308583,633,8080321,137412,0,5408
70797,16.736500,16.662786,10.794963,0.000000,6.198834,6.056696,0.142054,0.050375,0.020500,0.989834,633,8097872,135595,0,5408
70798,16.608583,16.475101,10.559825,0.000000,6.267083,6.097445,0.169554,0.042834,0.018833,0.304041,640,8068736,134514,0,7210
70799,16.722042,16.611247,10.683499,0.000000,6.201291,6.052446,0.148762,0.045583,0.021209,0.966959,632,8080239,136382,0,5408
70800,16.724583,16.605083,10.712752,0.000000,6.181208,6.048863,0.132262,0.047084,0.018916,0.606875,632,8080198,133448,0,5408
70801,16.621750,16.504802,10.579782,0.000000,6.249457,6.080945,0.168429,0.048959,0.012250,1.281375,640,8071063,134498,0,7210
70802,16.619209,16.498169,10.579290,0.000000,6.320833,6.175154,0.145596,0.049250,0.016125,1.295916,632,8080167,134230,0,5408
70803,16.742125,16.632528,11.367999,0.000000,6.462293,6.461837,0.000456,0.051208,0.011042,0.651833,632,8080248,132120,0,5408
70804,16.713666,16.570507,10.532244,0.000000,6.504876,6.323404,0.181388,0.050042,0.012292,1.274125,641,8055760,131765,0,7210
70805,16.625959,16.525155,10.649360,0.000000,6.133708,5.982987,0.150638,0.053166,0.021584,0.291875,631,8095464,134957,0,5408
70806,16.686625,16.537885,10.499510,0.000000,6.397625,6.225905,0.171637,0.041416,0.016834,1.281833,632,8066201,133057,0,5408
70807,16.611833,16.518328,10.483867,0.000000,6.353542,6.180279,0.173138,0.045750,0.011958,0.530042,638,8069592,134498,0,7210
70808,16.778750,16.669744,10.760171,0.000000,6.284916,6.128862,0.155971,0.048375,0.011875,0.955916,633,8095684,136927,0,5408
70809,16.640625,16.528401,10.761417,0.000000,6.369708,6.368586,0.001122,0.059625,0.013167,0.918041,632,8085513,134783,0,5408
70810,16.674458,16.507412,10.500118,0.000000,6.511250,6.343112,0.168054,0.046459,0.012041,0.617875,638,8050255,132693,0,7210
70811,17.056792,16.966956,11.052446,0.000000,6.322251,6.164196,0.157930,0.074292,0.023750,0.606791,632,8095673,137161,0,5408
70812,16.513833,16.403821,10.478767,0.000000,5.949541,5.778071,0.171387,0.049500,0.018959,0.610000,632,8080295,133427,0,5408
70813,15.942292,15.957991,9.977476,0.000000,6.326250,6.159779,0.166388,0.040708,0.155000,1.261208,650,8114777,131078,0,7870
70814,17.266292,17.011084,11.460705,0.000000,5.728959,5.706877,0.022082,0.050041,0.020750,0.399417,628,8032859,148255,0,5408
70815,16.799125,16.711381,10.689540,0.000000,6.381041,6.198363,0.178637,0.058291,0.042834,1.267375,652,8095675,134506,0,5408
70816,16.534583,16.376393,10.414992,0.000000,6.150542,5.991487,0.158972,0.041000,0.011542,0.291875,636,8055618,133309,0,7210
70817,16.671750,16.549386,10.609336,0.000000,6.396041,6.234571,0.161387,0.041000,0.014250,1.069208,631,8080224,135445,0,5408
70818,16.684833,16.581454,10.639527,0.000000,6.351792,6.201780,0.149929,0.043417,0.013500,0.932626,632,8080242,132790,0,5408
70819,16.492875,16.339496,10.382649,0.000000,6.401375,6.241820,0.159472,0.037792,0.008542,0.649708,641,8054703,134238,0,7377
70820,16.986500,16.907115,11.040870,0.000000,6.091084,5.943988,0.146971,0.054125,0.056500,0.944208,634,8095634,141409,0,5408
70821,16.704792,16.575566,10.769168,0.000000,6.142375,6.046919,0.095456,0.060792,0.018666,0.304333,632,8079917,134071,0,5461
70822,16.534125,16.430501,10.531335,0.000000,6.299000,6.152487,0.146430,0.041625,0.034750,0.907751,638,8071373,132940,0,7157
70823,16.739417,16.598604,11.123823,0.000000,6.463625,6.456377,0.007248,0.047291,0.011709,0.426959,632,8080208,132135,0,5408
70824,16.365750,16.249237,10.203197,0.000000,6.504416,6.306404,0.197929,0.046541,0.012084,0.949833,650,8118959,131288,0,7811
70825,16.947250,16.793193,11.362160,0.000000,5.450166,5.353195,0.096513,0.049833,0.013542,1.262166,628,8013592,153682,0,5408
70826,16.760375,16.671116,10.722294,0.000000,6.413291,6.268321,0.144887,0.042333,0.010792,0.309500,631,8099359,135274,0,5408
70827,16.694875,16.528872,10.542148,0.000000,6.192376,6.026238,0.166054,0.055125,0.013125,1.261708,660,8041352,137193,0,9251
70828,16.302916,16.221666,10.337676,0.000000,6.082209,5.926154,0.155971,0.041334,0.009666,0.290875,637,8125744,139046,0,5561
70829,17.119292,17.013459,11.265349,0.000000,5.826376,5.690446,0.135846,0.047958,0.015959,0.969124,629,8049398,145261,0,5408
70830,16.298500,16.130340,10.361376,0.000000,6.191458,6.158503,0.032955,0.041417,0.008000,0.371667,646,8101153,133775,0,7339
70831,16.553208,16.468912,10.584881,0.000000,6.268792,6.121820,0.146888,0.047584,0.009958,0.950250,633,8056680,138469,0,5537
70832,17.049250,16.872824,11.014541,0.000000,6.307416,6.154112,0.153221,0.043709,0.017833,1.266458,629,8056706,139394,0,5408
70833,16.704917,16.620076,10.583633,0.000000,6.418043,6.242071,0.175888,0.050500,0.012792,0.641209,643,8101883,134560,0,7210
70834,16.591583,16.484135,10.643465,0.000000,6.127541,5.988278,0.139179,0.046042,0.012667,0.929082,630,8049319,136166,0,5408
70835,16.768000,16.645018,10.726621,0.000000,6.347500,6.200237,0.147221,0.045417,0.008833,0.310500,630,8083078,136599,0,5408
70836,16.358209,16.240443,10.233883,0.000000,6.424958,6.250071,0.174804,0.035208,0.009625,1.285166,648,8113172,136903,0,7487
70837,17.099250,16.959246,11.072429,0.000000,5.936834,5.779612,0.157138,0.039416,0.011959,0.289500,629,8033737,144253,0,5408
70838,16.685583,16.605751,10.759530,0.000000,6.383542,6.246279,0.137179,0.048583,0.012209,0.955542,633,8095663,133902,0,5408
70839,16.602875,16.476004,10.586710,0.000000,6.219875,6.073571,0.146221,0.044208,0.024042,0.295334,641,8071148,133576,0,7210
70840,16.720625,16.609846,10.695418,0.000000,6.336124,6.184695,0.151346,0.042875,0.048042,1.131084,633,8080087,133236,0,5408
70841,16.645333,16.524741,10.592534,0.000000,6.411833,6.264862,0.146888,0.047125,0.033750,1.260209,629,8080295,132003,0,5408
70842,16.643375,16.497491,10.531320,0.000000,6.584667,6.413113,0.171471,0.050459,0.010083,0.655000,639,8055562,129913,0,7210
70843,16.860042,16.762373,10.888629,0.000000,6.381083,6.235904,0.145096,0.053917,0.011083,1.185417,632,8095594,134601,0,5408
70844,16.632583,16.490220,10.523086,0.000000,6.389584,6.226196,0.163304,0.047709,0.022291,0.568334,631,8064782,131684,0,5408
70845,16.625584,16.519655,11.472423,0.000000,6.177917,6.177503,0.000414,0.059125,0.028291,0.932167,639,8071042,133449,0,7210
70846,16.779000,16.673936,10.766984,0.000000,6.218210,6.069571,0.148555,0.052000,0.020750,0.291416,634,8095648,136343,0,5408
70847,16.585750,16.472583,10.497663,0.000000,6.352293,6.199863,0.152305,0.045958,0.042500,0.941167,632,8080217,133878,0,5408
70848,16.600625,16.469343,10.479513,0.000000,6.414709,6.248946,0.165679,0.039291,0.014209,1.253458,641,8071012,132868,0,7210
70849,16.836666,16.724903,10.798423,0.000000,6.370374,6.223695,0.146596,0.043042,0.011458,0.530959,633,8080235,135259,0,5408
70850,16.617375,16.470241,10.516381,0.000000,6.357251,6.204363,0.152763,0.041334,0.011791,1.278499,628,8064801,132191,0,5408
70851,16.817917,16.717466,10.741577,0.000000,6.085750,5.924321,0.161304,0.055667,0.027916,0.300292,641,8086439,132560,0,7210
70852,16.732792,16.620793,10.760697,0.000000,6.247250,6.106071,0.141096,0.053958,0.015875,0.962833,632,8080293,133231,0,5408
70853,16.591833,16.479452,10.522215,0.000000,6.395457,6.227945,0.167429,0.049667,0.011916,0.291166,632,8080142,131733,0,5408
70854,16.616333,16.481508,10.506901,0.000000,6.296876,6.133363,0.163429,0.057500,0.019667,0.899832,639,8071106,131323,0,7210
70855,16.377667,16.241071,10.316802,0.000000,6.326749,6.170945,0.155721,0.046500,0.011958,0.289750,633,8083942,132806,0,5647
70856,16.936083,16.836465,11.332923,0.000000,6.016499,6.016126,0.000373,0.048250,0.015000,1.251000,631,8075250,142053,0,5408
70857,16.622125,16.485833,11.188994,0.000000,6.334375,6.330086,0.004289,0.051417,0.017833,0.902792,638,8055455,133638,0,7210
70858,16.840250,16.727284,11.725414,0.000000,6.268000,6.259752,0.008248,0.057875,0.014292,0.291208,633,8095708,136750,0,5408
70859,16.641584,16.485674,10.523359,0.000000,6.347792,6.228487,0.119221,0.041833,0.010458,1.263124,631,8064789,133497,0,5408
70860,16.710541,16.633400,10.681745,0.000000,6.239709,6.071071,0.168554,0.058417,0.013208,0.415750,641,8086419,134743,0,7210
70861,16.656167,16.529125,10.613291,0.000000,6.361624,6.195278,0.166221,0.045917,0.020166,0.977584,632,8080216,134089,0,5408
70862,16.684708,16.569449,10.611476,0.000000,6.505416,6.343362,0.161971,0.045542,0.011583,0.529250,632,8080234,131687,0,5408
70863,16.697959,16.572021,10.556034,0.000000,6.520125,6.353404,0.166596,0.044666,0.012167,1.007250,640,8071016,132407,0,7210
70864,16.663666,16.557121,10.685906,0.000000,6.407416,6.259903,0.147430,0.054209,0.012708,1.294043,633,8080251,133672,0,5408
70865,16.733084,16.609046,10.585866,0.000000,6.384917,6.211404,0.173388,0.044208,0.011208,0.619084,631,8080208,133846,0,5408
70866,16.551708,16.428706,10.455833,0.000000,6.462125,6.298696,0.163346,0.044875,0.009167,1.256625,640,8055587,132898,0,7210
70867,17.000667,16.925188,10.971287,0.000000,6.403542,6.243696,0.159596,0.073458,0.013125,0.309834,634,8111083,137291,0,5408
70868,16.452166,16.278242,10.896959,0.000000,5.855040,5.854834,0.000206,0.061417,0.013917,0.601542,646,8049329,131897,0,5408
70869,16.797334,16.714806,11.078495,0.000000,5.244791,5.190987,0.053263,0.060958,0.024042,0.288584,638,8086492,135563,0,7210
70870,16.517083,16.333238,11.816986,0.000000,5.255208,5.254793,0.000207,0.047333,0.011959,0.904625,629,8064789,134422,0,5408
70871,16.909750,16.816292,11.155331,0.000000,5.663333,5.543820,0.119305,0.053583,0.010375,0.907042,632,8095692,134592,0,5408
70872,16.746042,16.630840,10.809840,0.000000,6.189707,6.033904,0.155720,0.048000,0.013541,0.616166,638,8071028,133772,0,7210
70873,16.431583,16.264792,10.630490,0.000000,5.643582,5.529278,0.114138,0.039917,0.011291,1.102959,632,8064774,131445,0,5408
70874,16.835292,16.705825,11.019327,0.000000,5.814084,5.689321,0.124679,0.039500,0.012375,0.609792,631,8080247,131034,0,5408
70875,16.049500,15.996826,10.408083,0.000000,5.606791,5.494613,0.112095,0.031333,0.066792,1.128959,652,8145263,135257,0,7811
70876,17.109041,16.941451,12.051118,0.000000,4.934250,4.933987,0.000097,0.058875,0.020334,0.612458,627,8018321,149639,0,5408
70877,16.452792,16.277814,10.603899,0.000000,5.741458,5.615654,0.125679,0.036458,0.009792,1.083626,641,8070370,134322,0,7329
70878,16.491458,16.399493,12.264652,0.000000,4.414209,4.413836,0.000164,0.045709,0.040916,0.608250,640,8092549,154817,0,5965
70879,17.018375,16.901251,11.517439,0.000000,5.408875,5.339237,0.069430,0.037292,0.031583,0.840125,631,8066843,145175,0,5408
70880,16.720167,16.559139,10.896504,0.000000,5.877625,5.755570,0.121930,0.036333,0.010459,1.051584,638,8053496,132683,0,7210
70881,16.683125,16.549336,11.093457,0.000000,5.460042,5.375904,0.083888,0.031417,0.012708,0.453916,634,8095784,136276,0,5408
70882,16.762000,16.662529,11.397037,0.000000,5.289707,5.243528,0.046055,0.038167,0.034625,0.736459,632,8080191,141082,0,5408
70883,16.651292,16.493470,11.259162,0.000000,5.251833,5.212403,0.038930,0.040166,0.009792,0.446417,639,8055512,137692,0,7210
70884,16.653791,16.544347,11.186380,0.000000,5.379791,5.311779,0.067846,0.035000,0.039584,0.915750,634,8095697,140798,0,5408
70885,16.669584,16.540669,11.927431,0.000000,5.569167,5.568834,0.000166,0.039041,0.034125,0.610917,630,8080210,138603,0,5408
70886,16.687625,16.502202,10.867089,0.000000,5.655959,5.536111,0.119639,0.037875,0.025625,0.865875,638,8055597,136514,0,7210
70887,16.760583,16.649492,11.344000,0.000000,5.329916,5.272987,0.056596,0.046958,0.017959,1.214625,633,8080210,141283,0,5408
