frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other
17631,16.674000,16.542161,11.341596,0.000000,5.265375,5.239221,0.025904,0.082750,0.014084,0.605500,632,8064117,147979,0,5509,0,2,6944,0,4536,2408,0,0
17632,16.656209,16.556919,11.516872,0.000000,5.089458,5.089056,0.000235,0.072541,0.013875,0.642458,640,8087009,150737,0,7109,0,2,5670,0,3654,2016,0,0
17633,16.690166,16.555317,11.389336,0.000000,5.202458,5.170972,0.031153,0.068084,0.012125,1.131374,630,8064972,148113,0,5408,0,2,5406,0,3510,1896,0,0
17634,16.697709,16.584550,11.452593,0.000000,5.207958,5.198555,0.009195,0.057583,0.047333,0.633125,641,8086381,150526,0,7210,0,2,7208,0,4680,2528,0,0
17635,16.346083,16.313738,11.255664,0.000000,5.074166,5.036514,0.037360,0.062292,0.107000,1.299001,648,8200216,156701,0,6056,0,2,6054,0,3510,2544,0,0
17636,16.880542,16.632932,12.243421,0.000000,4.603460,4.603056,0.000195,0.067583,0.012750,0.642625,624,7943820,158682,0,5537,0,2,5535,0,3510,2025,0,0
17637,16.502625,16.470655,11.593303,0.000000,4.950375,4.949846,0.000279,0.059708,0.115583,1.282375,639,8067690,153924,0,7210,0,2,7208,0,4680,2528,0,0
17638,17.076250,16.898581,12.773493,0.000000,4.823833,4.822931,0.000402,0.072333,0.014500,0.638333,633,8080232,153843,0,5408,0,2,5406,0,3510,1896,0,0
17639,16.676000,16.563867,11.537252,0.000000,5.135999,5.112263,0.023528,0.074166,0.024667,0.781541,630,8080218,148724,0,5408,0,2,5406,0,3510,1896,0,0
17640,16.600958,16.509512,11.560703,0.000000,5.064375,5.042513,0.021403,0.066542,0.037208,0.612250,643,8086424,149728,0,7210,0,2,7208,0,4680,2528,0,0
17641,16.729125,16.551254,11.172829,0.000000,5.400750,5.335389,0.064986,0.063417,0.012375,0.464458,629,8049356,148763,0,5408,0,2,5406,0,3510,1896,0,0
17642,16.645833,16.550618,11.322006,0.000000,5.277083,5.241680,0.035153,0.068917,0.019167,0.958500,633,8095718,149215,0,5408,0,2,5406,0,3510,1896,0,0
17643,16.687209,16.594881,11.357334,0.000000,5.318124,5.270846,0.046945,0.073375,0.014958,0.639458,642,8086486,147922,0,7210,0,2,7208,0,4680,2528,0,0
17644,16.692416,16.557290,11.622584,0.000000,5.112416,5.092306,0.019860,0.072875,0.013917,0.942709,632,8064685,149124,0,5408,0,2,5406,0,3510,1896,0,0
17645,16.774959,16.656615,10.921702,0.000000,5.736208,5.603514,0.132236,0.062916,0.038334,0.640834,631,8080257,142490,0,5408,0,2,5406,0,3510,1896,0,0
17646,16.666458,16.537134,10.859538,0.000000,5.686917,5.561347,0.125237,0.070292,0.016875,1.214041,640,8071004,142373,0,7210,0,2,7208,0,4680,2528,0,0
17647,16.626917,16.513877,11.544326,0.000000,5.731208,5.724806,0.006194,0.065833,0.012583,1.253625,633,8080266,141935,0,5408,0,2,5406,0,3510,1896,0,0
17648,16.697375,16.582040,10.770955,0.000000,5.843168,5.691166,0.151918,0.058166,0.012875,0.660792,630,8080350,141234,0,5408,0,2,5406,0,3510,1896,0,0
17649,16.694791,16.593124,10.665627,0.000000,5.961499,5.787666,0.173750,0.063459,0.046208,1.141083,642,8086265,142217,0,7210,0,2,7208,0,4680,2528,0,0
17650,16.649167,16.523593,11.023127,0.000000,5.506667,5.398847,0.107444,0.066625,0.019500,0.562292,632,8064880,142869,0,5408,0,2,5406,0,3510,1896,0,0
17651,16.684000,16.531905,10.705932,0.000000,5.868292,5.712833,0.155334,0.063250,0.012167,1.099417,629,8064699,139531,0,5408,0,2,5406,0,3510,1896,0,0
17652,16.651792,16.564457,11.069662,0.000000,5.563459,5.474847,0.088362,0.073166,0.014375,0.421791,643,8101907,143355,0,7210,0,2,7208,0,4680,2528,0,0
17653,16.764458,16.633779,11.316100,0.000000,5.541625,5.540723,0.000652,0.085542,0.013416,0.929833,632,8064772,143613,0,5408,0,2,5406,0,3510,1896,0,0
17654,16.233583,16.223552,10.622459,0.000000,5.605999,5.494638,0.111069,0.065250,0.140000,0.647209,630,8064103,143019,0,5537,0,2,5535,0,3510,2025,0,0
17655,17.150084,16.912917,11.276581,0.000000,5.603958,5.464013,0.139612,0.065666,0.016167,0.953750,643,8086413,145325,0,7210,0,2,7208,0,4680,2528,0,0
17656,16.600083,16.503749,10.924873,0.000000,5.599916,5.496431,0.103277,0.060458,0.020917,1.297958,631,8080227,142468,0,5408,0,2,5406,0,3510,1896,0,0
17657,16.322792,16.263297,10.635906,0.000000,5.615459,5.508389,0.106611,0.062208,0.120750,0.611291,632,8079535,142665,0,5536,0,2,5534,0,3510,2024,0,0
17658,17.103250,16.978794,11.545206,0.000000,5.314083,5.244054,0.069737,0.078083,0.054667,1.262958,642,8086466,147352,0,7210,0,2,7208,0,4680,2528,0,0
17659,16.839416,16.706307,11.197798,0.000000,5.423084,5.325014,0.097736,0.081000,0.060875,0.609583,633,8080189,141328,0,5408,0,2,5406,0,3510,1896,0,0
17660,16.471792,16.303202,11.033047,0.000000,5.342375,5.304847,0.037236,0.066792,0.026291,0.769083,630,8065140,140881,0,5408,0,2,5406,0,3510,1896,0,0
17661,16.743667,16.559044,11.076582,0.000000,5.478500,5.396388,0.081862,0.065666,0.013334,0.296708,639,8055251,142215,0,7210,0,2,7208,0,4680,2528,0,0
17662,16.625166,16.539427,11.078265,0.000000,5.457043,5.383681,0.073028,0.057667,0.013167,0.913291,634,8080183,143760,0,5408,0,2,5406,0,3510,1896,0,0
17663,16.761875,16.685496,10.824537,0.000000,5.895542,5.736666,0.158792,0.070042,0.022167,1.254583,631,8095676,145110,0,5408,0,2,5406,0,3510,1896,0,0
17664,16.757334,16.617123,10.959654,0.000000,5.651291,5.536180,0.114653,0.072333,0.047875,0.630542,639,8071034,137133,0,7210,0,2,7208,0,4680,2528,0,0
17665,16.697125,16.557706,10.709570,0.000000,6.223166,6.068208,0.154875,0.062666,0.013084,1.282167,630,8064746,129756,0,5408,0,2,5406,0,3510,1896,0,0
17666,16.680333,16.571545,10.612688,0.000000,6.328708,6.143332,0.185251,0.061000,0.052542,0.297250,634,8095680,130609,0,5408,0,2,5406,0,3510,1896,0,0
17667,16.626500,16.549462,10.543371,0.000000,6.347833,6.179291,0.168500,0.059375,0.052083,1.253666,641,8086556,129868,0,7210,0,2,7208,0,4680,2528,0,0
17668,16.709042,16.544173,10.659379,0.000000,6.295042,6.147042,0.147875,0.062208,0.012458,0.297833,632,8064685,130744,0,5408,0,2,5406,0,3510,1896,0,0
17669,16.791000,16.684419,10.690610,0.000000,6.396916,6.196749,0.200084,0.061208,0.012333,0.932000,630,8064866,129333,0,5408,0,2,5406,0,3510,1896,0,0
17670,16.476583,16.385111,11.294332,0.000000,6.087541,6.079333,0.008083,0.055250,0.023250,0.952833,639,8086351,130938,0,7210,0,2,7208,0,4680,2528,0,0
17671,16.774292,16.652141,10.761047,0.000000,6.244625,6.097375,0.147083,0.072875,0.014208,0.653458,632,8080235,131323,0,5408,0,2,5406,0,3510,1896,0,0
17672,16.710083,16.577823,10.617741,0.000000,6.476708,6.307624,0.169001,0.069792,0.049208,1.289792,633,8080353,130131,0,5408,0,2,5406,0,3510,1896,0,0
17673,16.682417,16.600617,10.636134,0.000000,6.283668,6.124292,0.159292,0.066458,0.028292,0.620250,640,8086369,129893,0,7210,0,2,7208,0,4680,2528,0,0
17674,16.739666,16.571079,10.731922,0.000000,6.171750,6.021208,0.150458,0.054584,0.010625,0.955583,632,8064729,131640,0,5408,0,2,5406,0,3510,1896,0,0
17675,16.486792,16.376911,10.597666,0.000000,6.193791,6.193416,0.000375,0.062458,0.010375,0.302417,630,8080236,129759,0,5408,0,2,5406,0,3510,1896,0,0
17676,16.837375,16.736045,10.705373,0.000000,6.590958,6.414083,0.176792,0.071833,0.012959,1.296459,640,8071074,128859,0,7210,0,2,7208,0,4680,2528,0,0
17677,16.669833,16.555883,11.315469,0.000000,5.816750,5.813458,0.000250,0.075584,0.015000,0.317375,633,8080150,130671,0,5408,0,2,5406,0,3510,1896,0,0
17678,16.740542,16.589741,11.428298,0.000000,5.895209,5.891750,0.000459,0.079042,0.038375,0.756250,632,8080232,129924,0,5408,0,2,5406,0,3510,1896,0,0
17679,16.626583,16.567636,10.617120,0.000000,6.266166,6.090416,0.175708,0.080959,0.039875,0.946792,640,8086689,130106,0,7210,0,2,7208,0,4680,2528,0,0
17680,16.712042,16.556758,10.686991,0.000000,6.115125,5.960708,0.154375,0.065792,0.047208,0.493167,629,8064601,130223,0,5408,0,2,5406,0,3510,1896,0,0
17681,16.555000,16.430537,10.958164,0.000000,5.987459,5.986874,0.000585,0.066667,0.030541,0.931249,633,8080206,128771,0,5408,0,2,5406,0,3510,1896,0,0
17682,16.826042,16.697848,10.806869,0.000000,6.423542,6.268500,0.154917,0.060541,0.034167,0.607250,639,8071053,132507,0,7210,0,2,7208,0,4680,2528,0,0
17683,16.626083,16.498336,10.671538,0.000000,6.197084,6.055500,0.141459,0.062667,0.035208,0.932833,632,8080461,129026,0,5408,0,2,5406,0,3510,1896,0,0
17684,16.710167,16.622502,10.609377,0.000000,6.356958,6.187166,0.169709,0.055333,0.022708,0.482083,632,8078349,129234,0,5728,0,2,5918,0,3510,2408,0,0
17685,17.018166,16.925965,11.008664,0.000000,6.334417,6.176833,0.157375,0.093250,0.031542,0.906625,638,8078776,130684,0,6890,0,2,6696,0,4680,2016,0,0
17686,16.378542,16.273758,11.198100,0.000000,5.575500,5.575264,0.000111,0.144167,0.043500,0.972957,632,8074382,129990,0,5408,0,2,5406,0,3510,1896,0,0
17687,16.676500,16.548463,10.609623,0.000000,5.993959,5.808666,0.185209,0.071500,0.048750,0.307833,641,8086388,130205,0,7210,0,2,7208,0,4680,2528,0,0
17688,16.505375,16.341631,10.684280,0.000000,6.015041,6.013749,0.001292,0.079458,0.035417,0.794374,629,8064676,130295,0,5408,0,2,5406,0,3510,1896,0,0
17689,16.752875,16.641878,11.100171,0.000000,6.338501,6.338084,0.000417,0.063792,0.018916,0.289709,633,8082010,128965,0,5408,0,2,5406,0,3510,1896,0,0
17690,16.773833,16.653766,10.652000,0.000000,6.351999,6.179707,0.172209,0.053750,0.015792,0.947625,637,8069193,129722,0,7210,0,2,7208,0,4680,2528,0,0
17691,16.782625,16.663302,10.755919,0.000000,6.392625,6.223833,0.168584,0.075917,0.017875,0.359583,631,8080265,130325,0,5408,0,2,5406,0,3510,1896,0,0
17692,16.492834,16.360189,10.683833,0.000000,6.041917,6.037417,0.004416,0.062625,0.013875,0.942416,632,8080260,129137,0,5408,0,2,5406,0,3510,1896,0,0
17693,16.738333,16.620149,10.599950,0.000000,6.447542,6.263375,0.184084,0.067792,0.013250,0.650417,640,8071037,128259,0,7210,0,2,7208,0,4680,2528,0,0
17694,16.582083,16.503650,11.211579,0.000000,6.195376,6.195041,0.000335,0.063459,0.051750,1.270917,631,8080206,130809,0,5408,0,2,5406,0,3510,1896,0,0
17695,16.844542,16.726984,10.749182,0.000000,6.634333,6.477250,0.157000,0.084042,0.014291,1.268459,630,8080295,127748,0,5408,0,2,5406,0,3510,1896,0,0
17696,16.786875,16.655736,10.664543,0.000000,6.331793,6.156750,0.174918,0.070125,0.013333,0.293708,640,8070939,127741,0,7210,0,2,7208,0,4680,2528,0,0
17697,16.535750,16.405665,10.608491,0.000000,5.930835,5.795042,0.135709,0.063292,0.019833,0.951917,652,8069726,131801,0,7449,0,2,7447,0,3510,3937,0,0
17698,16.849958,16.766245,10.866797,0.000000,6.515751,6.368209,0.147458,0.073375,0.043750,0.291667,632,8080207,128956,0,5408,0,2,5406,0,3510,1896,0,0
17699,16.550959,16.379359,10.414681,0.000000,6.460209,6.297666,0.162459,0.060708,0.013292,0.928708,637,8055636,125812,0,7210,0,2,7208,0,4680,2528,0,0
17700,16.616666,16.487286,10.546378,0.000000,6.552000,6.404125,0.147792,0.056542,0.010542,0.290875,632,8080393,128433,0,5408,0,2,5406,0,3510,1896,0,0
17701,16.766459,16.694503,10.788300,0.000000,6.579458,6.412833,0.166584,0.072625,0.022041,0.900917,633,8095713,126918,0,5408,0,2,5406,0,3510,1896,0,0
17702,16.640375,16.469904,10.482218,0.000000,6.520333,6.325666,0.194584,0.070083,0.013042,1.186708,640,8055337,127291,0,7210,0,2,7208,0,4680,2528,0,0
17703,16.727958,16.659095,10.712853,0.000000,6.597791,6.445416,0.152250,0.061292,0.046875,0.630292,633,8095728,128844,0,5408,0,2,5406,0,3510,1896,0,0
17704,16.492083,16.331330,11.404695,0.000000,6.526542,6.526209,0.000333,0.063750,0.022334,0.941209,630,8064789,125933,0,5408,0,2,5406,0,3510,1896,0,0
17705,16.869334,16.771060,10.716495,0.000000,6.924833,6.733249,0.191459,0.069333,0.012667,0.293792,640,8086421,126105,0,7210,0,2,7208,0,4680,2528,0,0
17706,16.650791,16.568126,10.642062,0.000000,6.462708,6.310708,0.151875,0.076625,0.019417,0.920374,634,8080292,128818,0,5408,0,2,5406,0,3510,1896,0,0
17707,16.613084,16.457375,11.031412,0.000000,6.476167,6.475667,0.000333,0.059416,0.013125,0.290042,631,8070056,125507,0,5408,0,2,5406,0,3510,1896,0,0
17708,16.593375,16.511866,11.102038,0.000000,6.546583,6.546124,0.000334,0.065875,0.017666,0.933250,639,8075381,125957,0,7210,0,2,7208,0,4680,2528,0,0
17709,16.786291,16.653158,10.723413,0.000000,6.688541,6.541291,0.147209,0.058584,0.012625,0.641250,632,8085952,127623,0,5408,0,2,5406,0,3510,1896,0,0
17710,16.749792,16.595082,10.631800,0.000000,6.701750,6.532542,0.169125,0.065458,0.022042,1.250375,630,8064798,126258,0,5408,0,2,5406,0,3510,1896,0,0
17711,16.648875,16.580781,10.546166,0.000000,6.769333,6.577624,0.191626,0.065583,0.011792,1.277250,638,8086441,126409,0,7210,0,2,7208,0,4680,2528,0,0
17712,16.686167,16.507506,10.585128,0.000000,6.513751,6.364667,0.149000,0.055625,0.011125,0.639917,631,8064782,127140,0,5408,0,2,5406,0,3510,1896,0,0
17713,16.633583,16.559501,11.674157,0.000000,6.497334,6.497126,0.000208,0.071792,0.025833,1.099875,633,8095691,126757,0,5408,0,2,5406,0,3510,1896,0,0
17714,16.714292,16.602242,10.618823,0.000000,6.727083,6.563124,0.163834,0.065583,0.011917,0.291667,637,8055538,126546,0,7210,0,2,7208,0,4680,2528,0,0
17715,16.753958,16.618128,10.689231,0.000000,6.519291,6.367041,0.152167,0.071375,0.015333,1.252917,633,8080287,127693,0,5408,0,2,5406,0,3510,1896,0,0
17716,16.607750,16.484666,10.532539,0.000000,6.653792,6.496542,0.157167,0.059042,0.042416,0.544834,632,8080190,125657,0,5408,0,2,5406,0,3510,1896,0,0
17717,16.756583,16.664417,10.645858,0.000000,6.699542,6.525749,0.173709,0.069750,0.018375,0.777500,640,8086437,126709,0,7210,0,2,7208,0,4680,2528,0,0
17718,16.596334,16.491754,10.602844,0.000000,6.471750,6.323875,0.147792,0.066416,0.018875,1.250208,631,8064796,128540,0,5408,0,2,5406,0,3510,1896,0,0
17719,16.739166,16.626096,11.068169,0.000000,6.663625,6.660292,0.000291,0.086084,0.014750,0.494209,633,8080220,125620,0,5408,0,2,5406,0,3510,1896,0,0
17720,16.540709,16.398156,11.051701,0.000000,6.494833,6.494374,0.000459,0.059166,0.034292,1.207042,639,8071030,125955,0,7210,0,2,7208,0,4680,2528,0,0
17721,16.843750,16.727961,10.781159,0.000000,6.690209,6.535125,0.155000,0.064166,0.015042,0.611875,633,8095801,128155,0,5408,0,2,5406,0,3510,1896,0,0
17722,16.643083,16.530149,10.526233,0.000000,6.673542,6.498209,0.175250,0.054333,0.009084,0.932709,631,8062475,127086,0,5408,0,2,5406,0,3510,1896,0,0
17723,16.341208,16.240255,10.261382,0.000000,6.828750,6.647374,0.181293,0.066500,0.013542,0.291792,646,8093760,126221,0,7667,0,2,7665,0,4680,2985,0,0
17724,16.956459,16.820997,12.583053,0.000000,4.451917,4.446250,0.005667,0.069166,0.019917,0.905333,632,8072631,186245,0,5408,0,2,5406,0,3510,1896,0,0
17725,16.823375,16.717788,10.695915,0.000000,6.181084,5.967500,0.213459,0.075666,0.023292,1.244625,633,8095692,140043,0,5408,0,2,5406,0,3510,1896,0,0
17726,16.482875,16.364081,10.636990,0.000000,5.726833,5.596347,0.130153,0.058958,0.049792,0.615792,640,8071029,141297,0,7210,0,2,7208,0,4680,2528,0,0
17727,16.760166,16.646828,10.809421,0.000000,5.921874,5.773499,0.148292,0.067334,0.019166,1.286333,630,8064771,140409,0,5408,0,2,5406,0,3510,1896,0,0
17728,16.649292,16.496210,10.577867,0.000000,5.982709,5.781750,0.200917,0.057542,0.019958,0.290708,631,8064873,139680,0,5408,0,2,5406,0,3510,1896,0,0
17729,16.643042,16.556877,11.579538,0.000000,5.922292,5.915666,0.006626,0.063666,0.051834,1.246000,640,8086326,140902,0,7210,0,2,7208,0,4680,2528,0,0
17730,16.698541,16.578880,10.966662,0.000000,5.624208,5.555096,0.068778,0.065042,0.012625,0.639959,632,8080229,141555,0,5408,0,2,5406,0,3510,1896,0,0
17731,16.764500,16.626962,10.673591,0.000000,6.075832,5.899291,0.176458,0.061125,0.013375,0.937000,633,8080240,139538,0,5408,0,2,5406,0,3510,1896,0,0
17732,16.698584,16.589206,10.683371,0.000000,5.905542,5.722833,0.182626,0.063333,0.013750,0.608166,640,8071372,141601,0,7210,0,2,7208,0,4680,2528,0,0
17733,16.640750,16.505242,10.782637,0.000000,5.727999,5.598263,0.129445,0.060583,0.034625,0.842001,629,8080046,140362,0,5408,0,2,5406,0,3510,1896,0,0
17734,16.790250,16.669995,10.767444,0.000000,5.909958,5.734056,0.175486,0.062916,0.033584,1.280833,633,8080137,140489,0,5408,0,2,5406,0,3510,1896,0,0
17735,16.617250,16.509589,10.733756,0.000000,5.772209,5.628347,0.143653,0.064125,0.011791,0.624708,640,8070995,141199,0,7210,0,2,7208,0,4680,2528,0,0
17736,16.631500,16.494700,11.227381,0.000000,5.732833,5.732263,0.000320,0.062791,0.021042,1.258042,633,8080228,139732,0,5408,0,2,5406,0,3510,1896,0,0
17737,16.658708,16.585466,11.637800,0.000000,4.893375,4.892806,0.000360,0.076583,0.016584,0.289917,640,8087753,141088,0,7006,0,2,7004,0,4536,2468,0,0
17738,16.683458,16.531620,10.958426,0.000000,5.573959,5.468972,0.104653,0.073250,0.020584,0.944333,632,8063533,140555,0,5612,0,2,5610,0,3654,1956,0,0
17739,16.904834,16.785046,10.950583,0.000000,5.872333,5.724708,0.147542,0.098500,0.020208,0.292000,631,8064686,138405,0,5408,0,2,5406,0,3510,1896,0,0
17740,16.588875,16.459870,12.151473,0.000000,4.170374,4.168222,0.001611,0.095541,0.015792,0.950125,638,8087222,140553,0,7126,0,2,7208,0,4680,2528,0,0
17741,16.715375,16.579403,12.769577,0.000000,3.620500,3.619514,0.000278,0.103000,0.019625,0.986125,634,8094965,140359,0,5492,0,2,5406,0,3510,1896,0,0
17742,16.546583,16.408047,11.899916,0.000000,4.525875,4.511971,0.013529,0.073917,0.018041,0.613084,631,8064785,139604,0,5408,0,2,5406,0,3510,1896,0,0
17743,16.887500,16.833213,11.147012,0.000000,5.675541,5.537597,0.137486,0.102458,0.067000,0.928500,643,8117243,140396,0,7210,0,2,7208,0,4680,2528,0,0
17744,16.481917,16.321539,11.966118,0.000000,4.279583,4.278805,0.000195,0.108458,0.017042,0.291666,629,8049341,140055,0,5408,0,2,5406,0,3510,1896,0,0
17745,16.929083,16.796385,11.785944,0.000000,5.011125,5.010222,0.000320,0.110333,0.059917,1.304917,633,8095660,147845,0,5408,0,2,5406,0,3510,1896,0,0
17746,16.723292,16.555094,12.274754,0.000000,4.352416,4.352014,0.000069,0.064250,0.029541,0.302917,638,8040109,148894,0,7210,0,2,7208,0,4680,2528,0,0
17747,16.380625,16.246601,11.813866,0.000000,4.557250,4.556430,0.000278,0.075125,0.019583,0.915083,633,8084765,148774,0,5408,0,2,5406,0,3510,1896,0,0
17748,16.681041,16.563252,11.416045,0.000000,5.145376,5.117055,0.028112,0.061125,0.011625,0.609458,631,8075693,148388,0,5408,0,2,5406,0,3510,1896,0,0
17749,16.644167,16.528710,11.132989,0.000000,5.391541,5.328181,0.063028,0.063750,0.015208,1.206041,641,8071057,148929,0,7210,0,2,7208,0,4680,2528,0,0
17750,16.693167,16.592291,11.440594,0.000000,5.209166,5.201222,0.007653,0.069916,0.047500,1.261167,632,8080368,149773,0,5408,0,2,5406,0,3510,1896,0,0
17751,16.653250,16.516928,11.240153,0.000000,5.274999,5.237054,0.037612,0.061250,0.048291,0.608000,633,8080034,147579,0,5408,0,2,5406,0,3510,1896,0,0
17752,16.681458,16.575170,11.321634,0.000000,5.289458,5.236431,0.052652,0.075583,0.029834,0.923917,641,8086576,149502,0,7210,0,2,7208,0,4680,2528,0,0
17753,16.734042,16.581877,11.246868,0.000000,5.331125,5.280014,0.050695,0.062958,0.015250,0.607792,631,8064667,148376,0,5408,0,2,5406,0,3510,1896,0,0
17754,16.665375,16.547577,11.336542,0.000000,5.255250,5.228138,0.026862,0.065041,0.030459,0.945667,633,8080325,148759,0,5408,0,2,5406,0,3510,1896,0,0
17755,16.702208,16.606708,11.421365,0.000000,5.206085,5.183890,0.021986,0.063833,0.014709,0.289542,638,8086408,148646,0,7210,0,2,7208,0,4680,2528,0,0
17756,16.713125,16.605559,11.387895,0.000000,5.249667,5.225264,0.024028,0.069208,0.022500,0.944708,632,8080312,149038,0,5408,0,2,5406,0,3510,1896,0,0
17757,16.606625,16.496418,11.221334,0.000000,5.294084,5.246430,0.047487,0.067708,0.050792,1.301292,633,8080132,147911,0,5408,0,2,5406,0,3510,1896,0,0
17758,16.705958,16.559297,11.144295,0.000000,5.434000,5.372640,0.061027,0.063834,0.018958,0.609209,639,8071001,149350,0,7210,0,2,7208,0,4680,2528,0,0
17759,16.743292,16.604490,11.175970,0.000000,5.425041,5.356514,0.068153,0.072792,0.014625,1.271000,630,8064739,148265,0,5408,0,2,5406,0,3510,1896,0,0
17760,16.614458,16.513379,11.128817,0.000000,5.401916,5.337763,0.063820,0.063375,0.022417,0.615500,632,8080247,148143,0,5408,0,2,5406,0,3510,1896,0,0
17761,16.719042,16.624500,12.410948,0.000000,4.788207,4.781972,0.005902,0.084125,0.017792,0.943417,641,8086647,148948,0,7210,0,2,7208,0,4680,2528,0,0
17762,16.700000,16.531355,11.352746,0.000000,5.184835,5.141764,0.042820,0.074417,0.014041,0.654375,631,8064609,149380,0,5408,0,2,5406,0,3510,1896,0,0
17763,16.635708,16.524487,11.202337,0.000000,5.328291,5.260721,0.067237,0.065292,0.019708,0.738376,633,8080192,147290,0,5408,0,2,5406,0,3510,1896,0,0
17764,16.687750,16.581116,11.111169,0.000000,5.484541,5.392764,0.091444,0.060875,0.043209,1.079376,643,8086453,149130,0,7210,0,2,7208,0,4680,2528,0,0
17765,16.722542,16.592672,11.981796,0.000000,5.241500,5.240972,0.000236,0.062125,0.013250,0.630292,629,8064799,147886,0,5408,0,2,5406,0,3510,1896,0,0
17766,16.657958,16.531659,11.284871,0.000000,5.256459,5.210347,0.045820,0.059792,0.016917,1.115375,633,8080345,148090,0,5408,0,2,5406,0,3510,1896,0,0
17767,16.653084,16.531726,11.057108,0.000000,5.488959,5.390014,0.098694,0.055750,0.010666,0.645958,638,8070880,148280,0,7210,0,2,7208,0,4680,2528,0,0
17768,16.777208,16.659936,11.310306,0.000000,5.344333,5.290889,0.053111,0.074625,0.014167,0.942209,632,8080308,148654,0,5408,0,2,5406,0,3510,1896,0,0
17769,16.646042,16.486509,11.264880,0.000000,5.259417,5.229263,0.029696,0.072666,0.042417,0.300917,632,8064762,146874,0,5408,0,2,5406,0,3510,1896,0,0
17770,16.662125,16.594051,11.699504,0.000000,4.895792,4.893639,0.001861,0.075333,0.026708,0.979458,642,8102013,149665,0,7210,0,2,7208,0,4680,2528,0,0
17771,16.644791,16.520334,11.421735,0.000000,5.165167,5.154972,0.009903,0.062334,0.020333,0.677791,632,8066080,147921,0,5408,0,2,5406,0,3510,1896,0,0
17772,16.774500,16.656798,11.569459,0.000000,5.096751,5.074972,0.021362,0.073125,0.014167,0.812874,631,8078777,148095,0,5408,0,2,5406,0,3510,1896,0,0
17773,16.668167,16.532934,12.482824,0.000000,4.975832,4.964847,0.010652,0.074542,0.015541,0.627458,642,8071131,148050,0,7210,0,2,7208,0,4680,2528,0,0
17774,16.729625,16.621504,11.721667,0.000000,5.004791,5.004222,0.000153,0.070333,0.014292,0.615333,630,8079990,149245,0,5408,0,2,5406,0,3510,1896,0,0
17775,16.605458,16.434666,11.688456,0.000000,4.921583,4.920888,0.000237,0.044792,0.009708,1.244501,632,8064803,146660,0,5408,0,2,5406,0,3510,1896,0,0
17776,16.631500,16.499645,11.790616,0.000000,4.887417,4.886931,0.000277,0.045375,0.009125,0.609334,639,8070953,148789,0,7210,0,2,7208,0,4680,2528,0,0
17777,16.680667,16.590340,11.752765,0.000000,4.983999,4.983555,0.000236,0.042208,0.026375,1.084041,633,8095731,148691,0,5408,0,2,5406,0,3510,1896,0,0
17778,16.701792,16.548170,11.735867,0.000000,4.988666,4.988096,0.000070,0.051083,0.009958,0.607542,630,8064771,147979,0,5408,0,2,5406,0,3510,1896,0,0
